variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.1513,4.6641,30.0,4.6641,4.9307,5.1595,5.5833,0.392,0.689,122.0
with_abs,EMG,lt2,18,79,4.3442,4.6391,30.0,4.6391,4.7639,4.8494,5.1052,0.295,0.623,131.2
with_abs,EMG+NIRS,lt1,18,97,4.1438,4.6229,30.0,4.6229,4.8229,5.0221,5.4659,0.455,0.721,124.8
with_abs,EMG+NIRS,lt2,18,97,3.7826,4.1944,30.0,4.1944,4.4492,4.6728,5.0566,0.476,0.721,150.9
with_abs,EMG+NIRS+HRV,lt1,18,107,3.277,3.8294,30.0,3.8294,4.1905,4.5413,5.173,0.645,0.826,168.5
with_abs,EMG+NIRS+HRV,lt2,18,107,2.7064,3.2514,30.0,3.2514,3.5842,3.9075,4.7034,0.746,0.876,166.4
