variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,3.5488,3.6631,30.0,3.6631,3.7418,3.8415,4.2004,0.281,0.624,80.0
with_abs,EMG+NIRS,lt1,18,97,3.3467,3.4371,30.0,3.4371,3.5184,3.6262,4.033,0.346,0.629,105.5
with_abs,EMG+NIRS+HRV,lt1,18,107,3.1622,3.2827,30.0,3.2827,3.3896,3.5317,4.0563,0.362,0.657,99.7
