variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.7253,0.136
with_abs,EMG,lt1,S002,6.2634,-8.906
with_abs,EMG,lt1,S003,3.9118,0.447
with_abs,EMG,lt1,S004,3.1043,-0.728
with_abs,EMG,lt1,S005,6.0486,-0.89
with_abs,EMG,lt1,S006,1.1569,0.487
with_abs,EMG,lt1,S007,2.6378,0.439
with_abs,EMG,lt1,S008,5.2601,-6.132
with_abs,EMG,lt1,S010,5.8358,-0.115
with_abs,EMG,lt1,S011,1.1468,0.699
with_abs,EMG,lt1,S012,1.3115,0.634
with_abs,EMG,lt1,S013,1.2599,0.857
with_abs,EMG,lt1,S014,4.2325,-0.552
with_abs,EMG,lt1,S016,1.4065,0.755
with_abs,EMG,lt1,S017,3.6018,0.026
with_abs,EMG,lt1,S018,1.1252,0.883
with_abs,EMG,lt1,S019,4.5323,0.3
with_abs,EMG+NIRS,lt1,S001,4.7842,-0.382
with_abs,EMG+NIRS,lt1,S002,6.2459,-8.293
with_abs,EMG+NIRS,lt1,S003,5.3333,0.062
with_abs,EMG+NIRS,lt1,S004,1.8318,0.365
with_abs,EMG+NIRS,lt1,S005,4.6253,-0.014
with_abs,EMG+NIRS,lt1,S006,2.9521,-1.699
with_abs,EMG+NIRS,lt1,S007,0.7051,0.957
with_abs,EMG+NIRS,lt1,S008,2.4704,-0.603
with_abs,EMG+NIRS,lt1,S010,4.2468,0.3
with_abs,EMG+NIRS,lt1,S011,0.965,0.75
with_abs,EMG+NIRS,lt1,S012,2.7925,-1.198
with_abs,EMG+NIRS,lt1,S013,1.5302,0.881
with_abs,EMG+NIRS,lt1,S014,1.0858,0.866
with_abs,EMG+NIRS,lt1,S016,2.3688,0.325
with_abs,EMG+NIRS,lt1,S017,5.3756,-1.146
with_abs,EMG+NIRS,lt1,S018,1.0205,0.881
with_abs,EMG+NIRS,lt1,S019,4.9467,0.158
with_abs,EMG+NIRS+HRV,lt1,S001,5.4033,-0.691
with_abs,EMG+NIRS+HRV,lt1,S002,3.5345,-2.113
with_abs,EMG+NIRS+HRV,lt1,S003,7.936,-0.982
with_abs,EMG+NIRS+HRV,lt1,S004,1.3847,0.667
with_abs,EMG+NIRS+HRV,lt1,S005,3.8531,0.302
with_abs,EMG+NIRS+HRV,lt1,S006,0.8405,0.642
with_abs,EMG+NIRS+HRV,lt1,S007,1.3201,0.801
with_abs,EMG+NIRS+HRV,lt1,S008,1.8513,0.128
with_abs,EMG+NIRS+HRV,lt1,S010,4.186,0.344
with_abs,EMG+NIRS+HRV,lt1,S011,0.8131,0.859
with_abs,EMG+NIRS+HRV,lt1,S012,1.8139,0.074
with_abs,EMG+NIRS+HRV,lt1,S013,1.5118,0.815
with_abs,EMG+NIRS+HRV,lt1,S014,1.6229,0.787
with_abs,EMG+NIRS+HRV,lt1,S016,2.4512,0.276
with_abs,EMG+NIRS+HRV,lt1,S017,4.9396,-0.763
with_abs,EMG+NIRS+HRV,lt1,S018,0.6752,0.946
with_abs,EMG+NIRS+HRV,lt1,S019,2.7881,0.754
