variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,1.7237,0.873
with_abs,EMG,lt1,S002,4.7729,-1.655
with_abs,EMG,lt1,S003,3.8532,0.532
with_abs,EMG,lt1,S004,3.3865,-0.55
with_abs,EMG,lt1,S005,5.0804,0.096
with_abs,EMG,lt1,S006,0.7955,0.887
with_abs,EMG,lt1,S007,2.8672,0.449
with_abs,EMG,lt1,S008,3.2921,-0.379
with_abs,EMG,lt1,S009,7.4071,-0.261
with_abs,EMG,lt1,S010,4.4498,0.55
with_abs,EMG,lt1,S011,1.2328,0.861
with_abs,EMG,lt1,S012,2.2797,0.45
with_abs,EMG,lt1,S013,3.017,0.579
with_abs,EMG,lt1,S014,6.4421,-1.454
with_abs,EMG,lt1,S016,1.4482,0.843
with_abs,EMG,lt1,S017,3.2378,0.343
with_abs,EMG,lt1,S018,1.4375,0.889
with_abs,EMG,lt1,S019,5.5521,0.214
with_abs,EMG,lt2,S001,3.3977,0.504
with_abs,EMG,lt2,S002,3.9639,-0.844
with_abs,EMG,lt2,S003,2.2214,0.802
with_abs,EMG,lt2,S004,2.679,-1.099
with_abs,EMG,lt2,S005,5.9694,-0.545
with_abs,EMG,lt2,S006,1.796,0.347
with_abs,EMG,lt2,S008,0.6061,0.943
with_abs,EMG,lt2,S009,5.4568,0.333
with_abs,EMG,lt2,S010,3.1014,0.659
with_abs,EMG,lt2,S011,5.4881,-1.528
with_abs,EMG,lt2,S012,1.8769,0.433
with_abs,EMG,lt2,S013,5.5455,-0.099
with_abs,EMG,lt2,S014,1.7852,0.713
with_abs,EMG,lt2,S016,1.6654,0.679
with_abs,EMG,lt2,S017,2.3476,0.566
with_abs,EMG,lt2,S018,2.1216,-2.008
with_abs,EMG,lt2,S019,3.9779,0.57
with_abs,EMG+NIRS,lt1,S001,2.9976,0.62
with_abs,EMG+NIRS,lt1,S002,4.5514,-1.397
with_abs,EMG+NIRS,lt1,S003,5.5799,0.188
with_abs,EMG+NIRS,lt1,S004,1.0827,0.831
with_abs,EMG+NIRS,lt1,S005,3.1465,0.614
with_abs,EMG+NIRS,lt1,S006,2.7163,-0.386
with_abs,EMG+NIRS,lt1,S007,1.6315,0.857
with_abs,EMG+NIRS,lt1,S008,2.5144,0.184
with_abs,EMG+NIRS,lt1,S009,8.3395,-0.404
with_abs,EMG+NIRS,lt1,S010,2.4497,0.788
with_abs,EMG+NIRS,lt1,S011,1.4697,0.76
with_abs,EMG+NIRS,lt1,S012,1.8819,0.305
with_abs,EMG+NIRS,lt1,S013,1.5669,0.903
with_abs,EMG+NIRS,lt1,S014,2.4875,0.616
with_abs,EMG+NIRS,lt1,S016,4.3043,-0.334
with_abs,EMG+NIRS,lt1,S017,7.2906,-1.688
with_abs,EMG+NIRS,lt1,S018,1.5474,0.866
with_abs,EMG+NIRS,lt1,S019,5.1743,0.39
with_abs,EMG+NIRS,lt2,S001,5.358,-0.353
with_abs,EMG+NIRS,lt2,S002,0.8434,0.883
with_abs,EMG+NIRS,lt2,S003,1.6992,0.886
with_abs,EMG+NIRS,lt2,S004,1.598,0.159
with_abs,EMG+NIRS,lt2,S005,7.6391,-1.545
with_abs,EMG+NIRS,lt2,S006,5.2347,-3.623
with_abs,EMG+NIRS,lt2,S008,0.8542,0.887
with_abs,EMG+NIRS,lt2,S009,3.7776,0.66
with_abs,EMG+NIRS,lt2,S010,2.8691,0.76
with_abs,EMG+NIRS,lt2,S011,2.2148,0.614
with_abs,EMG+NIRS,lt2,S012,2.247,0.44
with_abs,EMG+NIRS,lt2,S013,5.7925,-0.234
with_abs,EMG+NIRS,lt2,S014,1.3507,0.868
with_abs,EMG+NIRS,lt2,S016,1.5544,0.793
with_abs,EMG+NIRS,lt2,S017,3.6892,0.058
with_abs,EMG+NIRS,lt2,S018,1.0814,0.07
with_abs,EMG+NIRS,lt2,S019,4.0764,0.536
with_abs,EMG+NIRS+HRV,lt1,S001,4.3102,0.282
with_abs,EMG+NIRS+HRV,lt1,S002,2.9587,-0.054
with_abs,EMG+NIRS+HRV,lt1,S003,7.1125,-0.214
with_abs,EMG+NIRS+HRV,lt1,S004,2.5216,0.397
with_abs,EMG+NIRS+HRV,lt1,S005,3.03,0.678
with_abs,EMG+NIRS+HRV,lt1,S006,0.5371,0.943
with_abs,EMG+NIRS+HRV,lt1,S007,2.6602,0.497
with_abs,EMG+NIRS+HRV,lt1,S008,2.4159,0.224
with_abs,EMG+NIRS+HRV,lt1,S009,7.6769,-0.003
with_abs,EMG+NIRS+HRV,lt1,S010,4.3426,0.567
with_abs,EMG+NIRS+HRV,lt1,S011,1.3789,0.771
with_abs,EMG+NIRS+HRV,lt1,S012,3.7479,-0.574
with_abs,EMG+NIRS+HRV,lt1,S013,3.0877,0.626
with_abs,EMG+NIRS+HRV,lt1,S014,2.6362,0.663
with_abs,EMG+NIRS+HRV,lt1,S016,2.5787,0.513
with_abs,EMG+NIRS+HRV,lt1,S017,5.6666,-0.525
with_abs,EMG+NIRS+HRV,lt1,S018,1.7942,0.809
with_abs,EMG+NIRS+HRV,lt1,S019,2.9169,0.785
with_abs,EMG+NIRS+HRV,lt2,S001,4.0529,0.168
with_abs,EMG+NIRS+HRV,lt2,S002,1.3346,0.749
with_abs,EMG+NIRS+HRV,lt2,S003,3.3941,0.64
with_abs,EMG+NIRS+HRV,lt2,S004,0.8625,0.904
with_abs,EMG+NIRS+HRV,lt2,S005,2.979,0.527
with_abs,EMG+NIRS+HRV,lt2,S006,3.4919,-0.81
with_abs,EMG+NIRS+HRV,lt2,S008,1.2529,0.728
with_abs,EMG+NIRS+HRV,lt2,S009,2.2199,0.885
with_abs,EMG+NIRS+HRV,lt2,S010,1.4705,0.925
with_abs,EMG+NIRS+HRV,lt2,S011,1.5551,0.805
with_abs,EMG+NIRS+HRV,lt2,S012,2.1094,0.454
with_abs,EMG+NIRS+HRV,lt2,S013,0.917,0.962
with_abs,EMG+NIRS+HRV,lt2,S014,1.7477,0.751
with_abs,EMG+NIRS+HRV,lt2,S016,0.8817,0.936
with_abs,EMG+NIRS+HRV,lt2,S017,2.1935,0.638
with_abs,EMG+NIRS+HRV,lt2,S018,2.973,-4.687
with_abs,EMG+NIRS+HRV,lt2,S019,1.914,0.912
