variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,3.8127,3.9887,30.0,3.9887,4.1225,4.29,4.8009,0.391,0.714,196.1
with_abs,EMG,lt2,18,79,3.4729,3.6009,30.0,3.6009,3.7113,3.8526,4.3288,0.474,0.787,210.5
with_abs,EMG+NIRS,lt1,18,97,3.6909,3.8223,30.0,3.8223,3.9288,4.0624,4.4735,0.425,0.718,314.4
with_abs,EMG+NIRS,lt2,18,97,3.3347,3.5096,30.0,3.5096,3.6493,3.8072,4.2832,0.493,0.754,219.1
with_abs,EMG+NIRS+HRV,lt1,18,107,3.8051,3.9305,30.0,3.9305,4.0289,4.1642,4.6137,0.476,0.757,337.7
with_abs,EMG+NIRS+HRV,lt2,18,107,2.0616,2.2559,30.0,2.2559,2.4168,2.6255,3.3314,0.817,0.91,231.9
