variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,6.3554,6.3934,30.0,6.3934,6.4531,6.5482,6.9471,-0.362,0.125,177.5
noabs,NIRS,lt1,18,14,6.7271,6.8552,30.0,6.8552,6.9604,7.1131,7.676,-0.463,0.043,233.3
noabs,EMG+NIRS,lt1,18,93,5.9964,5.9789,30.0,5.9789,6.0083,6.0805,6.4593,-0.313,0.116,204.9
noabs,EMG+NIRS+HRV,lt1,18,101,6.3154,6.35,30.0,6.35,6.4018,6.4876,6.8754,-0.427,0.075,192.8
