variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,2.8273,0.667
with_abs,EMG,lt1,S002,4.4658,-1.493
with_abs,EMG,lt1,S003,5.756,0.098
with_abs,EMG,lt1,S004,2.409,0.287
with_abs,EMG,lt1,S005,5.0453,0.091
with_abs,EMG,lt1,S006,4.4845,-2.669
with_abs,EMG,lt1,S007,4.1978,-0.045
with_abs,EMG,lt1,S008,5.762,-3.217
with_abs,EMG,lt1,S009,13.0693,-2.121
with_abs,EMG,lt1,S010,6.9778,-0.078
with_abs,EMG,lt1,S011,1.8048,0.703
with_abs,EMG,lt1,S012,1.1444,0.839
with_abs,EMG,lt1,S013,3.4838,0.554
with_abs,EMG,lt1,S014,3.6887,0.199
with_abs,EMG,lt1,S016,3.0986,0.195
with_abs,EMG,lt1,S017,0.8986,0.945
with_abs,EMG,lt1,S018,1.1797,0.902
with_abs,EMG,lt1,S019,4.8836,0.357
with_abs,EMG,lt2,S001,4.2823,0.058
with_abs,EMG,lt2,S002,8.7777,-8.215
with_abs,EMG,lt2,S003,1.6259,0.828
with_abs,EMG,lt2,S004,2.8995,0.025
with_abs,EMG,lt2,S005,7.4834,-1.232
with_abs,EMG,lt2,S006,1.7493,0.273
with_abs,EMG,lt2,S008,0.9523,0.775
with_abs,EMG,lt2,S009,7.7499,-0.291
with_abs,EMG,lt2,S010,2.7198,0.76
with_abs,EMG,lt2,S011,3.3151,-0.423
with_abs,EMG,lt2,S012,1.4498,0.769
with_abs,EMG,lt2,S013,5.7911,-0.132
with_abs,EMG,lt2,S014,1.9294,0.764
with_abs,EMG,lt2,S016,1.6912,0.641
with_abs,EMG,lt2,S017,1.9468,0.768
with_abs,EMG,lt2,S018,1.176,-0.327
with_abs,EMG,lt2,S019,4.6393,0.395
with_abs,EMG+NIRS,lt1,S001,1.7718,0.814
with_abs,EMG+NIRS,lt1,S002,7.617,-5.426
with_abs,EMG+NIRS,lt1,S003,6.3803,-0.038
with_abs,EMG+NIRS,lt1,S004,1.7809,0.546
with_abs,EMG+NIRS,lt1,S005,3.3386,0.586
with_abs,EMG+NIRS,lt1,S006,2.3957,0.075
with_abs,EMG+NIRS,lt1,S007,1.7539,0.819
with_abs,EMG+NIRS,lt1,S008,1.6955,0.626
with_abs,EMG+NIRS,lt1,S009,7.9418,-0.126
with_abs,EMG+NIRS,lt1,S010,3.427,0.554
with_abs,EMG+NIRS,lt1,S011,1.3859,0.816
with_abs,EMG+NIRS,lt1,S012,1.9381,0.539
with_abs,EMG+NIRS,lt1,S013,2.4845,0.785
with_abs,EMG+NIRS,lt1,S014,1.9928,0.785
with_abs,EMG+NIRS,lt1,S016,2.0691,0.651
with_abs,EMG+NIRS,lt1,S017,7.695,-1.856
with_abs,EMG+NIRS,lt1,S018,1.9014,0.792
with_abs,EMG+NIRS,lt1,S019,5.316,0.356
with_abs,EMG+NIRS,lt2,S001,4.6408,0.051
with_abs,EMG+NIRS,lt2,S002,5.6388,-3.252
with_abs,EMG+NIRS,lt2,S003,3.2502,0.664
with_abs,EMG+NIRS,lt2,S004,2.0255,0.475
with_abs,EMG+NIRS,lt2,S005,8.5815,-2.218
with_abs,EMG+NIRS,lt2,S006,8.1346,-8.921
with_abs,EMG+NIRS,lt2,S008,1.378,0.739
with_abs,EMG+NIRS,lt2,S009,2.521,0.849
with_abs,EMG+NIRS,lt2,S010,2.4169,0.811
with_abs,EMG+NIRS,lt2,S011,1.2228,0.858
with_abs,EMG+NIRS,lt2,S012,1.7306,0.634
with_abs,EMG+NIRS,lt2,S013,5.2806,-0.124
with_abs,EMG+NIRS,lt2,S014,2.1501,0.619
with_abs,EMG+NIRS,lt2,S016,2.3535,0.526
with_abs,EMG+NIRS,lt2,S017,2.8967,0.508
with_abs,EMG+NIRS,lt2,S018,0.9953,0.171
with_abs,EMG+NIRS,lt2,S019,4.4827,0.504
with_abs,EMG+NIRS+HRV,lt1,S001,3.178,0.589
with_abs,EMG+NIRS+HRV,lt1,S002,2.3813,0.078
with_abs,EMG+NIRS+HRV,lt1,S003,8.2413,-0.602
with_abs,EMG+NIRS+HRV,lt1,S004,1.7135,0.637
with_abs,EMG+NIRS+HRV,lt1,S005,2.2854,0.785
with_abs,EMG+NIRS+HRV,lt1,S006,1.2477,0.736
with_abs,EMG+NIRS+HRV,lt1,S007,2.1565,0.709
with_abs,EMG+NIRS+HRV,lt1,S008,1.969,0.511
with_abs,EMG+NIRS+HRV,lt1,S009,7.0223,0.141
with_abs,EMG+NIRS+HRV,lt1,S010,5.2907,0.274
with_abs,EMG+NIRS+HRV,lt1,S011,0.4603,0.974
with_abs,EMG+NIRS+HRV,lt1,S012,3.4706,-0.343
with_abs,EMG+NIRS+HRV,lt1,S013,4.0182,0.436
with_abs,EMG+NIRS+HRV,lt1,S014,2.7271,0.61
with_abs,EMG+NIRS+HRV,lt1,S016,1.8715,0.695
with_abs,EMG+NIRS+HRV,lt1,S017,5.6402,-0.54
with_abs,EMG+NIRS+HRV,lt1,S018,1.9057,0.776
with_abs,EMG+NIRS+HRV,lt1,S019,2.476,0.854
with_abs,EMG+NIRS+HRV,lt2,S001,3.7118,0.395
with_abs,EMG+NIRS+HRV,lt2,S002,1.2191,0.794
with_abs,EMG+NIRS+HRV,lt2,S003,5.2822,0.126
with_abs,EMG+NIRS+HRV,lt2,S004,1.1419,0.842
with_abs,EMG+NIRS+HRV,lt2,S005,3.9685,0.157
with_abs,EMG+NIRS+HRV,lt2,S006,1.4061,0.697
with_abs,EMG+NIRS+HRV,lt2,S008,1.8595,0.322
with_abs,EMG+NIRS+HRV,lt2,S009,1.1248,0.967
with_abs,EMG+NIRS+HRV,lt2,S010,3.5746,0.675
with_abs,EMG+NIRS+HRV,lt2,S011,2.7413,0.415
with_abs,EMG+NIRS+HRV,lt2,S012,2.5512,0.269
with_abs,EMG+NIRS+HRV,lt2,S013,1.5992,0.885
with_abs,EMG+NIRS+HRV,lt2,S014,2.3453,0.7
with_abs,EMG+NIRS+HRV,lt2,S016,1.3757,0.837
with_abs,EMG+NIRS+HRV,lt2,S017,1.1241,0.919
with_abs,EMG+NIRS+HRV,lt2,S018,1.9885,-1.584
with_abs,EMG+NIRS+HRV,lt2,S019,1.6711,0.916
