variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,5.2672,0.116
noabs,EMG,lt1,S002,5.3794,-1.612
noabs,EMG,lt1,S003,7.9207,-0.438
noabs,EMG,lt1,S004,2.1492,0.603
noabs,EMG,lt1,S005,8.2531,-0.886
noabs,EMG,lt1,S006,1.68,0.607
noabs,EMG,lt1,S007,6.9383,-1.084
noabs,EMG,lt1,S008,2.2224,0.431
noabs,EMG,lt1,S009,11.4033,-1.535
noabs,EMG,lt1,S010,6.5799,0.016
noabs,EMG,lt1,S011,1.4686,0.832
noabs,EMG,lt1,S012,2.134,0.619
noabs,EMG,lt1,S013,2.276,0.83
noabs,EMG,lt1,S014,1.7458,0.867
noabs,EMG,lt1,S016,1.5715,0.844
noabs,EMG,lt1,S017,1.6956,0.808
noabs,EMG,lt1,S018,2.5458,0.668
noabs,EMG,lt1,S019,2.6888,0.799
noabs,EMG,lt2,S001,2.2819,0.803
noabs,EMG,lt2,S002,7.1716,-3.71
noabs,EMG,lt2,S003,6.6967,0.001
noabs,EMG,lt2,S004,2.0218,0.683
noabs,EMG,lt2,S005,6.1621,-0.448
noabs,EMG,lt2,S006,4.7192,-2.563
noabs,EMG,lt2,S007,2.0408,-0.431
noabs,EMG,lt2,S008,1.9051,0.57
noabs,EMG,lt2,S009,4.6719,0.581
noabs,EMG,lt2,S010,6.8087,-0.039
noabs,EMG,lt2,S011,1.4774,0.829
noabs,EMG,lt2,S012,2.1264,0.675
noabs,EMG,lt2,S013,6.5886,-0.234
noabs,EMG,lt2,S014,3.4017,0.515
noabs,EMG,lt2,S016,1.3958,0.882
noabs,EMG,lt2,S017,3.4346,0.47
noabs,EMG,lt2,S018,0.6588,0.811
noabs,EMG,lt2,S019,2.8699,0.761
noabs,EMG+NIRS,lt1,S001,5.4183,0.036
noabs,EMG+NIRS,lt1,S002,2.2823,0.489
noabs,EMG+NIRS,lt1,S003,9.2174,-0.768
noabs,EMG+NIRS,lt1,S004,3.6555,-0.039
noabs,EMG+NIRS,lt1,S005,4.8503,0.312
noabs,EMG+NIRS,lt1,S006,1.4098,0.68
noabs,EMG+NIRS,lt1,S007,5.2483,-0.102
noabs,EMG+NIRS,lt1,S008,2.4135,0.422
noabs,EMG+NIRS,lt1,S009,12.4421,-1.403
noabs,EMG+NIRS,lt1,S010,8.2238,-0.264
noabs,EMG+NIRS,lt1,S011,1.1125,0.895
noabs,EMG+NIRS,lt1,S012,3.4908,-0.169
noabs,EMG+NIRS,lt1,S013,4.3867,0.316
noabs,EMG+NIRS,lt1,S014,2.0266,0.797
noabs,EMG+NIRS,lt1,S016,3.0743,0.376
noabs,EMG+NIRS,lt1,S017,1.7348,0.852
noabs,EMG+NIRS,lt1,S018,1.5721,0.86
noabs,EMG+NIRS,lt1,S019,2.5671,0.839
noabs,EMG+NIRS,lt2,S001,3.6251,0.506
noabs,EMG+NIRS,lt2,S002,4.3701,-0.736
noabs,EMG+NIRS,lt2,S003,6.6448,-0.026
noabs,EMG+NIRS,lt2,S004,2.4747,0.524
noabs,EMG+NIRS,lt2,S005,6.4631,-0.587
noabs,EMG+NIRS,lt2,S006,3.9576,-1.166
noabs,EMG+NIRS,lt2,S007,4.6678,-2.938
noabs,EMG+NIRS,lt2,S008,2.3503,0.455
noabs,EMG+NIRS,lt2,S009,4.3284,0.559
noabs,EMG+NIRS,lt2,S010,6.5476,0.141
noabs,EMG+NIRS,lt2,S011,1.8713,0.733
noabs,EMG+NIRS,lt2,S012,2.2643,0.555
noabs,EMG+NIRS,lt2,S013,6.2414,-0.21
noabs,EMG+NIRS,lt2,S014,2.3543,0.764
noabs,EMG+NIRS,lt2,S016,3.2858,0.258
noabs,EMG+NIRS,lt2,S017,3.0286,0.538
noabs,EMG+NIRS,lt2,S018,1.6408,0.191
noabs,EMG+NIRS,lt2,S019,3.2481,0.758
noabs,EMG+NIRS+HRV,lt1,S001,3.3785,0.637
noabs,EMG+NIRS+HRV,lt1,S002,3.6692,-0.273
noabs,EMG+NIRS+HRV,lt1,S003,8.5777,-0.551
noabs,EMG+NIRS+HRV,lt1,S004,2.2291,0.597
noabs,EMG+NIRS+HRV,lt1,S005,4.4287,0.372
noabs,EMG+NIRS+HRV,lt1,S006,1.823,0.563
noabs,EMG+NIRS+HRV,lt1,S007,4.3736,0.165
noabs,EMG+NIRS+HRV,lt1,S008,2.1893,0.48
noabs,EMG+NIRS+HRV,lt1,S009,9.3527,-0.406
noabs,EMG+NIRS+HRV,lt1,S010,7.2703,-0.014
noabs,EMG+NIRS+HRV,lt1,S011,1.5193,0.843
noabs,EMG+NIRS+HRV,lt1,S012,2.2679,0.554
noabs,EMG+NIRS+HRV,lt1,S013,3.1603,0.682
noabs,EMG+NIRS+HRV,lt1,S014,2.0905,0.795
noabs,EMG+NIRS+HRV,lt1,S016,1.9913,0.734
noabs,EMG+NIRS+HRV,lt1,S017,2.2293,0.7
noabs,EMG+NIRS+HRV,lt1,S018,1.3764,0.869
noabs,EMG+NIRS+HRV,lt1,S019,2.6769,0.846
noabs,EMG+NIRS+HRV,lt2,S001,1.7984,0.858
noabs,EMG+NIRS+HRV,lt2,S002,1.8211,0.604
noabs,EMG+NIRS+HRV,lt2,S003,4.5265,0.534
noabs,EMG+NIRS+HRV,lt2,S004,2.0322,0.678
noabs,EMG+NIRS+HRV,lt2,S005,4.2682,0.315
noabs,EMG+NIRS+HRV,lt2,S006,5.2891,-2.093
noabs,EMG+NIRS+HRV,lt2,S007,2.2108,0.055
noabs,EMG+NIRS+HRV,lt2,S008,1.8924,0.674
noabs,EMG+NIRS+HRV,lt2,S009,2.6693,0.826
noabs,EMG+NIRS+HRV,lt2,S010,5.4441,0.357
noabs,EMG+NIRS+HRV,lt2,S011,3.1707,0.408
noabs,EMG+NIRS+HRV,lt2,S012,1.5643,0.774
noabs,EMG+NIRS+HRV,lt2,S013,2.4234,0.81
noabs,EMG+NIRS+HRV,lt2,S014,2.5694,0.699
noabs,EMG+NIRS+HRV,lt2,S016,3.6532,0.007
noabs,EMG+NIRS+HRV,lt2,S017,2.7445,0.65
noabs,EMG+NIRS+HRV,lt2,S018,1.6831,-0.095
noabs,EMG+NIRS+HRV,lt2,S019,2.5151,0.846
