variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.6479,4.819,30.0,4.819,4.9339,5.0756,5.5252,0.084,0.533,629.7
noabs,EMG,lt2,18,79,4.1328,4.342,30.0,4.342,4.4929,4.6902,5.3257,0.364,0.683,455.2
noabs,EMG+NIRS,lt1,18,93,4.8055,4.9806,30.0,4.9806,5.1051,5.2633,5.7246,0.116,0.618,410.7
noabs,EMG+NIRS,lt2,18,93,4.1359,4.278,30.0,4.278,4.3752,4.4996,4.9761,0.401,0.682,359.7
noabs,EMG+NIRS+HRV,lt1,18,101,4.0902,4.2898,30.0,4.2898,4.4251,4.5877,5.0711,0.372,0.683,428.6
noabs,EMG+NIRS+HRV,lt2,18,101,3.0768,3.2963,30.0,3.2963,3.4557,3.6583,4.3167,0.669,0.817,354.6
