variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.2036,4.2929,30.0,4.2929,4.378,4.4983,4.8924,0.121,0.586,130.3
noabs,EMG,lt2,18,79,3.1055,3.2148,30.0,3.2148,3.3066,3.4517,3.9748,0.527,0.706,110.2
noabs,EMG+NIRS,lt1,18,93,4.2732,4.3643,30.0,4.3643,4.4468,4.569,4.9863,0.17,0.598,166.9
noabs,EMG+NIRS,lt2,18,93,2.9799,3.0928,30.0,3.0928,3.1793,3.3012,3.7656,0.6,0.767,130.1
noabs,EMG+NIRS+HRV,lt1,18,101,3.9444,4.0556,30.0,4.0556,4.1473,4.2635,4.7005,0.29,0.659,160.2
noabs,EMG+NIRS+HRV,lt2,18,101,2.6701,2.787,30.0,2.787,2.866,2.9859,3.4631,0.658,0.802,141.1
