variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,4.2558,0.225
noabs,EMG,lt1,S002,2.6288,0.084
noabs,EMG,lt1,S003,5.0725,0.316
noabs,EMG,lt1,S004,1.3678,0.761
noabs,EMG,lt1,S005,6.5149,-0.483
noabs,EMG,lt1,S006,2.3927,0.054
noabs,EMG,lt1,S007,6.6055,-1.305
noabs,EMG,lt1,S008,2.2728,0.308
noabs,EMG,lt1,S009,13.6241,-2.333
noabs,EMG,lt1,S010,4.7209,0.397
noabs,EMG,lt1,S011,0.9077,0.913
noabs,EMG,lt1,S012,0.8095,0.915
noabs,EMG,lt1,S013,2.7175,0.706
noabs,EMG,lt1,S014,2.918,0.473
noabs,EMG,lt1,S016,1.7882,0.734
noabs,EMG,lt1,S017,2.6052,0.564
noabs,EMG,lt1,S018,0.7652,0.938
noabs,EMG,lt1,S019,2.0927,0.874
noabs,EMG,lt2,S001,4.058,0.041
noabs,EMG,lt2,S002,4.0968,-1.312
noabs,EMG,lt2,S003,2.8772,0.723
noabs,EMG,lt2,S004,1.1105,0.831
noabs,EMG,lt2,S005,6.4957,-0.819
noabs,EMG,lt2,S006,8.1018,-9.418
noabs,EMG,lt2,S008,1.4246,0.692
noabs,EMG,lt2,S009,3.3275,0.702
noabs,EMG,lt2,S010,5.5441,0.101
noabs,EMG,lt2,S011,1.025,0.888
noabs,EMG,lt2,S012,0.8514,0.86
noabs,EMG,lt2,S013,3.7874,0.376
noabs,EMG,lt2,S014,1.011,0.885
noabs,EMG,lt2,S016,1.0772,0.897
noabs,EMG,lt2,S017,1.2213,0.894
noabs,EMG,lt2,S018,1.8718,-1.768
noabs,EMG,lt2,S019,2.3893,0.839
noabs,EMG+NIRS,lt1,S001,5.6665,-0.355
noabs,EMG+NIRS,lt1,S002,2.8172,-0.019
noabs,EMG+NIRS,lt1,S003,5.6466,0.218
noabs,EMG+NIRS,lt1,S004,1.3139,0.79
noabs,EMG+NIRS,lt1,S005,6.0806,-0.272
noabs,EMG+NIRS,lt1,S006,1.5971,0.59
noabs,EMG+NIRS,lt1,S007,4.7262,-0.08
noabs,EMG+NIRS,lt1,S008,2.0775,0.431
noabs,EMG+NIRS,lt1,S009,12.6088,-1.828
noabs,EMG+NIRS,lt1,S010,6.2457,0.012
noabs,EMG+NIRS,lt1,S011,1.4226,0.804
noabs,EMG+NIRS,lt1,S012,2.6639,0.168
noabs,EMG+NIRS,lt1,S013,1.8771,0.835
noabs,EMG+NIRS,lt1,S014,1.3243,0.876
noabs,EMG+NIRS,lt1,S016,1.8856,0.701
noabs,EMG+NIRS,lt1,S017,3.5318,0.279
noabs,EMG+NIRS,lt1,S018,1.7953,0.757
noabs,EMG+NIRS,lt1,S019,2.2406,0.854
noabs,EMG+NIRS,lt2,S001,4.5549,-0.234
noabs,EMG+NIRS,lt2,S002,2.7815,-0.071
noabs,EMG+NIRS,lt2,S003,2.3403,0.82
noabs,EMG+NIRS,lt2,S004,1.855,0.552
noabs,EMG+NIRS,lt2,S005,7.9107,-1.776
noabs,EMG+NIRS,lt2,S006,6.2821,-5.433
noabs,EMG+NIRS,lt2,S008,1.4021,0.685
noabs,EMG+NIRS,lt2,S009,3.4379,0.725
noabs,EMG+NIRS,lt2,S010,2.6206,0.791
noabs,EMG+NIRS,lt2,S011,1.2417,0.812
noabs,EMG+NIRS,lt2,S012,3.3339,-0.413
noabs,EMG+NIRS,lt2,S013,1.9987,0.848
noabs,EMG+NIRS,lt2,S014,2.4391,0.576
noabs,EMG+NIRS,lt2,S016,2.1965,0.607
noabs,EMG+NIRS,lt2,S017,1.8105,0.803
noabs,EMG+NIRS,lt2,S018,1.0648,-0.016
noabs,EMG+NIRS,lt2,S019,2.2425,0.869
noabs,EMG+NIRS+HRV,lt1,S001,3.6183,0.442
noabs,EMG+NIRS+HRV,lt1,S002,2.9989,-0.163
noabs,EMG+NIRS+HRV,lt1,S003,6.7362,-0.101
noabs,EMG+NIRS+HRV,lt1,S004,1.4589,0.775
noabs,EMG+NIRS+HRV,lt1,S005,5.1182,0.027
noabs,EMG+NIRS+HRV,lt1,S006,0.8438,0.855
noabs,EMG+NIRS+HRV,lt1,S007,3.8172,0.272
noabs,EMG+NIRS+HRV,lt1,S008,1.4153,0.717
noabs,EMG+NIRS+HRV,lt1,S009,11.0389,-1.263
noabs,EMG+NIRS+HRV,lt1,S010,5.7615,0.242
noabs,EMG+NIRS+HRV,lt1,S011,0.6249,0.955
noabs,EMG+NIRS+HRV,lt1,S012,3.4122,-0.419
noabs,EMG+NIRS+HRV,lt1,S013,2.2271,0.753
noabs,EMG+NIRS+HRV,lt1,S014,1.9934,0.796
noabs,EMG+NIRS+HRV,lt1,S016,2.2672,0.62
noabs,EMG+NIRS+HRV,lt1,S017,2.9854,0.433
noabs,EMG+NIRS+HRV,lt1,S018,1.6058,0.795
noabs,EMG+NIRS+HRV,lt1,S019,2.2567,0.778
noabs,EMG+NIRS+HRV,lt2,S001,4.4945,-0.04
noabs,EMG+NIRS+HRV,lt2,S002,2.5487,0.131
noabs,EMG+NIRS+HRV,lt2,S003,2.1541,0.845
noabs,EMG+NIRS+HRV,lt2,S004,1.287,0.813
noabs,EMG+NIRS+HRV,lt2,S005,6.5961,-1.016
noabs,EMG+NIRS+HRV,lt2,S006,5.2484,-3.32
noabs,EMG+NIRS+HRV,lt2,S008,1.4402,0.704
noabs,EMG+NIRS+HRV,lt2,S009,2.2266,0.865
noabs,EMG+NIRS+HRV,lt2,S010,4.8502,0.347
noabs,EMG+NIRS+HRV,lt2,S011,1.7404,0.714
noabs,EMG+NIRS+HRV,lt2,S012,2.7736,-0.096
noabs,EMG+NIRS+HRV,lt2,S013,1.3507,0.92
noabs,EMG+NIRS+HRV,lt2,S014,1.7812,0.769
noabs,EMG+NIRS+HRV,lt2,S016,1.9673,0.682
noabs,EMG+NIRS+HRV,lt2,S017,0.9917,0.922
noabs,EMG+NIRS+HRV,lt2,S018,3.528,-8.706
noabs,EMG+NIRS+HRV,lt2,S019,1.1197,0.953
