model_id,architecture_id,fold_id,epoch,train_loss,val_loss,train_mae,val_mae,lr
TCN4_acf89449,TCN4,loso_subject_S001,1,0.39779424134735153,,0.46049350510201853,,0.001
TCN4_acf89449,TCN4,loso_subject_S001,2,0.08460511167990442,,0.21474666016969132,,0.0009986128001799076
TCN4_acf89449,TCN4,loso_subject_S001,3,0.054600465063908206,,0.16972442293794762,,0.000994459753267812
TCN4_acf89449,TCN4,loso_subject_S001,4,0.04586149338407878,,0.15238994106277276,,0.0009875664641789542
TCN4_acf89449,TCN4,loso_subject_S001,5,0.042464438740257314,,0.14697919701814477,,0.000977975432332819
TCN4_acf89449,TCN4,loso_subject_S001,6,0.03821700778961269,,0.1374593567953545,,0.0009657457896300788
TCN4_acf89449,TCN4,loso_subject_S001,7,0.03597231951538084,,0.13358818706514558,,0.0009509529358847653
TCN4_acf89449,TCN4,loso_subject_S001,8,0.0327738060460965,,0.1286784058620547,,0.0009336880739593414
TCN4_acf89449,TCN4,loso_subject_S001,9,0.029141770449188566,,0.11759906205319867,,0.0009140576474687262
TCN4_acf89449,TCN4,loso_subject_S001,10,0.026639782674116836,,0.11468837777583343,,0.0008921826845200138
TCN4_acf89449,TCN4,loso_subject_S001,11,0.025781281177429085,,0.11337632499909542,,0.0008681980515339462
TCN4_acf89449,TCN4,loso_subject_S001,12,0.024111707900844197,,0.1072519176640988,,0.0008422516217485825
TCN4_acf89449,TCN4,loso_subject_S001,13,0.022300767888683983,,0.10447917284556446,,0.0008145033635316127
TCN4_acf89449,TCN4,loso_subject_S001,14,0.021602667251461913,,0.10411068975749879,,0.0007851243541221768
TCN4_acf89449,TCN4,loso_subject_S001,15,0.019785173293559735,,0.09963153425126785,,0.0007542957248827959
TCN4_acf89449,TCN4,loso_subject_S001,16,0.01781209461152312,,0.09441789502335578,,0.0007222075445642904
TCN4_acf89449,TCN4,loso_subject_S001,17,0.017614713774250605,,0.09441906672207,,0.0006890576474687263
TCN4_acf89449,TCN4,loso_subject_S001,18,0.016610387880053364,,0.09220171601940852,,0.0006550504137351575
TCN4_acf89449,TCN4,loso_subject_S001,19,0.016023276494445612,,0.0899155914344563,,0.0006203955092681039
