variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.4552,0.067
with_abs,EMG,lt1,S002,3.9447,-1.036
with_abs,EMG,lt1,S003,6.4067,-0.09
with_abs,EMG,lt1,S004,1.5839,0.628
with_abs,EMG,lt1,S005,6.9546,-0.787
with_abs,EMG,lt1,S006,2.9666,-0.484
with_abs,EMG,lt1,S007,6.2121,-0.901
with_abs,EMG,lt1,S008,2.0257,0.367
with_abs,EMG,lt1,S009,11.5115,-1.451
with_abs,EMG,lt1,S010,6.7626,-0.191
with_abs,EMG,lt1,S011,0.905,0.906
with_abs,EMG,lt1,S012,0.4341,0.969
with_abs,EMG,lt1,S013,1.9914,0.804
with_abs,EMG,lt1,S014,1.7644,0.794
with_abs,EMG,lt1,S016,1.7183,0.762
with_abs,EMG,lt1,S017,2.9097,0.475
with_abs,EMG,lt1,S018,1.3987,0.886
with_abs,EMG,lt1,S019,2.5317,0.82
with_abs,EMG,lt2,S001,4.0939,-0.001
with_abs,EMG,lt2,S002,3.6928,-0.873
with_abs,EMG,lt2,S003,2.2017,0.828
with_abs,EMG,lt2,S004,1.9268,0.478
with_abs,EMG,lt2,S005,6.6121,-1.027
with_abs,EMG,lt2,S006,7.0911,-6.939
with_abs,EMG,lt2,S008,1.2139,0.788
with_abs,EMG,lt2,S009,4.1962,0.549
with_abs,EMG,lt2,S010,5.5181,0.098
with_abs,EMG,lt2,S011,0.8021,0.907
with_abs,EMG,lt2,S012,1.571,0.694
with_abs,EMG,lt2,S013,1.3034,0.923
with_abs,EMG,lt2,S014,1.0377,0.911
with_abs,EMG,lt2,S016,1.0369,0.9
with_abs,EMG,lt2,S017,1.42,0.851
with_abs,EMG,lt2,S018,1.4471,-0.651
with_abs,EMG,lt2,S019,2.3249,0.853
with_abs,EMG+NIRS,lt1,S001,4.6799,0.047
with_abs,EMG+NIRS,lt1,S002,6.4593,-3.997
with_abs,EMG+NIRS,lt1,S003,4.5828,0.477
with_abs,EMG+NIRS,lt1,S004,1.0413,0.866
with_abs,EMG+NIRS,lt1,S005,5.192,0.034
with_abs,EMG+NIRS,lt1,S006,0.5612,0.937
with_abs,EMG+NIRS,lt1,S007,2.5836,0.549
with_abs,EMG+NIRS,lt1,S008,3.0329,-0.257
with_abs,EMG+NIRS,lt1,S009,8.9188,-0.617
with_abs,EMG+NIRS,lt1,S010,5.0554,0.305
with_abs,EMG+NIRS,lt1,S011,1.0843,0.886
with_abs,EMG+NIRS,lt1,S012,2.3202,0.194
with_abs,EMG+NIRS,lt1,S013,2.6403,0.721
with_abs,EMG+NIRS,lt1,S014,1.2736,0.866
with_abs,EMG+NIRS,lt1,S016,1.8917,0.719
with_abs,EMG+NIRS,lt1,S017,5.7678,-0.673
with_abs,EMG+NIRS,lt1,S018,1.1605,0.887
with_abs,EMG+NIRS,lt1,S019,1.92,0.876
with_abs,EMG+NIRS,lt2,S001,4.6113,-0.142
with_abs,EMG+NIRS,lt2,S002,4.4119,-1.487
with_abs,EMG+NIRS,lt2,S003,2.5853,0.771
with_abs,EMG+NIRS,lt2,S004,2.5723,0.303
with_abs,EMG+NIRS,lt2,S005,8.9822,-2.546
with_abs,EMG+NIRS,lt2,S006,5.5016,-4.217
with_abs,EMG+NIRS,lt2,S008,1.0621,0.795
with_abs,EMG+NIRS,lt2,S009,3.3796,0.718
with_abs,EMG+NIRS,lt2,S010,3.9864,0.517
with_abs,EMG+NIRS,lt2,S011,1.3209,0.763
with_abs,EMG+NIRS,lt2,S012,1.979,0.377
with_abs,EMG+NIRS,lt2,S013,3.0645,0.602
with_abs,EMG+NIRS,lt2,S014,3.5365,0.13
with_abs,EMG+NIRS,lt2,S016,1.7591,0.724
with_abs,EMG+NIRS,lt2,S017,2.0271,0.765
with_abs,EMG+NIRS,lt2,S018,1.2245,-0.272
with_abs,EMG+NIRS,lt2,S019,2.5847,0.83
with_abs,EMG+NIRS+HRV,lt1,S001,4.4875,0.145
with_abs,EMG+NIRS+HRV,lt1,S002,2.7521,0.039
with_abs,EMG+NIRS+HRV,lt1,S003,6.4456,-0.075
with_abs,EMG+NIRS+HRV,lt1,S004,1.7012,0.651
with_abs,EMG+NIRS+HRV,lt1,S005,4.7789,0.159
with_abs,EMG+NIRS+HRV,lt1,S006,1.4796,0.622
with_abs,EMG+NIRS+HRV,lt1,S007,2.5504,0.587
with_abs,EMG+NIRS+HRV,lt1,S008,1.7016,0.614
with_abs,EMG+NIRS+HRV,lt1,S009,9.38,-0.51
with_abs,EMG+NIRS+HRV,lt1,S010,5.4883,0.307
with_abs,EMG+NIRS+HRV,lt1,S011,1.0182,0.874
with_abs,EMG+NIRS+HRV,lt1,S012,2.9488,-0.031
with_abs,EMG+NIRS+HRV,lt1,S013,2.8028,0.649
with_abs,EMG+NIRS+HRV,lt1,S014,1.4317,0.89
with_abs,EMG+NIRS+HRV,lt1,S016,2.0895,0.663
with_abs,EMG+NIRS+HRV,lt1,S017,4.1221,0.132
with_abs,EMG+NIRS+HRV,lt1,S018,1.2827,0.901
with_abs,EMG+NIRS+HRV,lt1,S019,1.7277,0.865
with_abs,EMG+NIRS+HRV,lt2,S001,4.455,0.053
