variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,2.9871,0.509
noabs,EMG,lt1,S002,5.5741,-4.861
noabs,EMG,lt1,S003,5.6404,0.02
noabs,EMG,lt1,S004,6.1177,-7.307
noabs,EMG,lt1,S005,5.9859,-0.651
noabs,EMG,lt1,S006,3.0717,-1.866
noabs,EMG,lt1,S007,2.104,0.658
noabs,EMG,lt1,S008,5.1659,-4.689
noabs,EMG,lt1,S009,6.4772,-0.212
noabs,EMG,lt1,S010,3.9008,0.522
noabs,EMG,lt1,S011,0.7623,0.916
noabs,EMG,lt1,S012,1.0818,0.724
noabs,EMG,lt1,S013,1.7198,0.814
noabs,EMG,lt1,S014,6.9543,-2.64
noabs,EMG,lt1,S016,1.5451,0.677
noabs,EMG,lt1,S017,4.7382,-0.6
noabs,EMG,lt1,S018,2.4734,0.429
noabs,EMG,lt1,S019,5.2171,0.217
noabs,EMG,lt2,S001,3.5576,0.208
noabs,EMG,lt2,S002,5.4579,-4.779
noabs,EMG,lt2,S003,1.8071,0.831
noabs,EMG,lt2,S004,2.311,0.052
noabs,EMG,lt2,S005,6.6032,-1.583
noabs,EMG,lt2,S006,2.866,-1.235
noabs,EMG,lt2,S008,0.7062,0.867
noabs,EMG,lt2,S009,6.4846,-0.113
noabs,EMG,lt2,S010,2.6987,0.707
noabs,EMG,lt2,S011,1.7133,0.538
noabs,EMG,lt2,S012,1.2288,0.578
noabs,EMG,lt2,S013,6.3159,-0.702
noabs,EMG,lt2,S014,1.6413,0.783
noabs,EMG,lt2,S016,3.1832,-0.277
noabs,EMG,lt2,S017,2.0344,0.586
noabs,EMG,lt2,S018,2.8676,-28.434
noabs,EMG,lt2,S019,4.7733,0.375
noabs,EMG+NIRS,lt1,S001,3.181,0.47
noabs,EMG+NIRS,lt1,S002,4.1625,-2.507
noabs,EMG+NIRS,lt1,S003,5.7504,-0.036
noabs,EMG+NIRS,lt1,S004,4.0288,-2.623
noabs,EMG+NIRS,lt1,S005,5.4066,-0.27
noabs,EMG+NIRS,lt1,S006,2.3136,-0.424
noabs,EMG+NIRS,lt1,S007,0.7009,0.956
noabs,EMG+NIRS,lt1,S008,2.7789,-0.704
noabs,EMG+NIRS,lt1,S009,5.8576,0.068
noabs,EMG+NIRS,lt1,S010,2.455,0.765
noabs,EMG+NIRS,lt1,S011,1.1433,0.781
noabs,EMG+NIRS,lt1,S012,4.5247,-3.023
noabs,EMG+NIRS,lt1,S013,2.2064,0.595
noabs,EMG+NIRS,lt1,S014,3.2608,0.259
noabs,EMG+NIRS,lt1,S016,2.2839,0.432
noabs,EMG+NIRS,lt1,S017,5.0207,-0.836
noabs,EMG+NIRS,lt1,S018,1.6207,0.778
noabs,EMG+NIRS,lt1,S019,3.8493,0.411
noabs,EMG+NIRS,lt2,S001,5.6266,-1.064
noabs,EMG+NIRS,lt2,S002,3.1893,-1.421
noabs,EMG+NIRS,lt2,S003,2.1673,0.782
noabs,EMG+NIRS,lt2,S004,2.5797,-0.568
noabs,EMG+NIRS,lt2,S005,10.9988,-5.552
noabs,EMG+NIRS,lt2,S006,3.7546,-4.221
noabs,EMG+NIRS,lt2,S008,0.8109,0.84
noabs,EMG+NIRS,lt2,S009,3.9165,0.609
noabs,EMG+NIRS,lt2,S010,2.742,0.765
noabs,EMG+NIRS,lt2,S011,2.157,0.387
noabs,EMG+NIRS,lt2,S012,2.6446,-0.37
noabs,EMG+NIRS,lt2,S013,5.1048,-0.297
noabs,EMG+NIRS,lt2,S014,4.124,-0.3
noabs,EMG+NIRS,lt2,S016,2.7155,0.186
noabs,EMG+NIRS,lt2,S017,1.9719,0.606
noabs,EMG+NIRS,lt2,S018,3.0257,-31.812
noabs,EMG+NIRS,lt2,S019,5.5691,0.149
noabs,EMG+NIRS+HRV,lt1,S001,3.8622,0.199
noabs,EMG+NIRS+HRV,lt1,S002,3.0715,-0.864
noabs,EMG+NIRS+HRV,lt1,S003,5.569,0.012
noabs,EMG+NIRS+HRV,lt1,S004,2.5008,-0.084
noabs,EMG+NIRS+HRV,lt1,S005,3.52,0.415
noabs,EMG+NIRS+HRV,lt1,S006,1.3342,0.408
noabs,EMG+NIRS+HRV,lt1,S007,2.7176,0.451
noabs,EMG+NIRS+HRV,lt1,S008,1.8432,0.228
noabs,EMG+NIRS+HRV,lt1,S009,9.3197,-0.723
noabs,EMG+NIRS+HRV,lt1,S010,6.0261,-0.053
noabs,EMG+NIRS+HRV,lt1,S011,1.1837,0.809
noabs,EMG+NIRS+HRV,lt1,S012,3.4096,-1.344
noabs,EMG+NIRS+HRV,lt1,S013,0.6878,0.967
noabs,EMG+NIRS+HRV,lt1,S014,3.261,0.297
noabs,EMG+NIRS+HRV,lt1,S016,2.9756,0.065
noabs,EMG+NIRS+HRV,lt1,S017,4.9919,-0.741
noabs,EMG+NIRS+HRV,lt1,S018,1.259,0.848
noabs,EMG+NIRS+HRV,lt1,S019,2.9121,0.723
noabs,EMG+NIRS+HRV,lt2,S001,5.0869,-0.742
noabs,EMG+NIRS+HRV,lt2,S002,2.8015,-0.815
noabs,EMG+NIRS+HRV,lt2,S003,2.4525,0.726
noabs,EMG+NIRS+HRV,lt2,S004,2.3039,-0.277
noabs,EMG+NIRS+HRV,lt2,S005,6.7203,-1.661
noabs,EMG+NIRS+HRV,lt2,S006,3.3265,-2.36
noabs,EMG+NIRS+HRV,lt2,S008,0.3381,0.969
noabs,EMG+NIRS+HRV,lt2,S009,2.9466,0.795
noabs,EMG+NIRS+HRV,lt2,S010,3.0697,0.687
noabs,EMG+NIRS+HRV,lt2,S011,2.0951,0.467
noabs,EMG+NIRS+HRV,lt2,S012,2.5709,-0.474
noabs,EMG+NIRS+HRV,lt2,S013,2.8901,0.476
noabs,EMG+NIRS+HRV,lt2,S014,3.2242,0.163
noabs,EMG+NIRS+HRV,lt2,S016,1.1676,0.832
noabs,EMG+NIRS+HRV,lt2,S017,2.6937,0.388
noabs,EMG+NIRS+HRV,lt2,S018,6.7752,-163.935
noabs,EMG+NIRS+HRV,lt2,S019,2.1226,0.847
