variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.2155,4.3341,30.0,4.3341,4.4158,4.5184,4.8857,0.182,0.625,142.5
noabs,EMG,lt2,18,79,3.6886,3.8036,30.0,3.8036,3.8997,4.0263,4.4816,0.321,0.652,154.0
noabs,EMG+NIRS,lt1,18,93,3.574,3.7282,30.0,3.7282,3.8406,3.9818,4.4582,0.403,0.696,189.6
noabs,EMG+NIRS,lt2,18,93,4.0046,4.0852,30.0,4.0852,4.1524,4.2506,4.5809,0.207,0.627,220.9
noabs,EMG+NIRS+HRV,lt1,18,101,3.8693,4.013,30.0,4.013,4.1229,4.2541,4.6757,0.314,0.659,140.5
noabs,EMG+NIRS+HRV,lt2,18,101,3.0,3.1539,30.0,3.1539,3.2654,3.4123,3.927,0.563,0.771,132.9
