model_id,architecture_id,fold_id,epoch,train_loss,val_loss,train_mae,val_mae,lr
TCN2_39806782,TCN2,loso_subject_S001,1,0.19315963136532588,,0.3026063865505843,,0.001
TCN2_39806782,TCN2,loso_subject_S001,2,0.030902889235981414,,0.13026555270421444,,0.0009986128001799076
TCN2_39806782,TCN2,loso_subject_S001,3,0.021216083472946488,,0.10881954025044598,,0.000994459753267812
TCN2_39806782,TCN2,loso_subject_S001,4,0.014438833218823272,,0.08923256247460945,,0.0009875664641789542
TCN2_39806782,TCN2,loso_subject_S001,5,0.011666318656557095,,0.08064725489405661,,0.000977975432332819
TCN2_39806782,TCN2,loso_subject_S001,6,0.008144945163357247,,0.06757069439780568,,0.0009657457896300788
TCN2_39806782,TCN2,loso_subject_S001,7,0.006272641954736936,,0.06058340663125858,,0.0009509529358847653
TCN2_39806782,TCN2,loso_subject_S001,8,0.006054823520307654,,0.05762752238628769,,0.0009336880739593414
TCN2_39806782,TCN2,loso_subject_S001,9,0.0053612944324609,,0.05415266035850994,,0.0009140576474687262
TCN2_39806782,TCN2,loso_subject_S001,10,0.004235703504662089,,0.04866502265505609,,0.0008921826845200138
TCN2_39806782,TCN2,loso_subject_S001,11,0.0037102839091963796,,0.04592936545920331,,0.0008681980515339462
TCN2_39806782,TCN2,loso_subject_S001,12,0.0035679884529325537,,0.04415408520599379,,0.0008422516217485825
TCN2_39806782,TCN2,loso_subject_S001,13,0.003143409514344544,,0.0419963915462717,,0.0008145033635316127
TCN2_39806782,TCN2,loso_subject_S001,14,0.0028429445469642196,,0.040338855767477325,,0.0007851243541221768
TCN2_39806782,TCN2,loso_subject_S001,15,0.0023980890699312014,,0.037294395958142844,,0.0007542957248827959
TCN2_39806782,TCN2,loso_subject_S001,16,0.0023297332189299255,,0.036648937166253656,,0.0007222075445642904
TCN2_39806782,TCN2,loso_subject_S001,17,0.0021673799735337394,,0.03550583700644598,,0.0006890576474687263
TCN2_39806782,TCN2,loso_subject_S001,18,0.0020526030359134416,,0.03424784796025145,,0.0006550504137351575
TCN2_39806782,TCN2,loso_subject_S001,19,0.0022271272842167024,,0.03508981055801208,,0.0006203955092681039
TCN2_39806782,TCN2,loso_subject_S001,20,0.001860634578420963,,0.03212504346614487,,0.0005853065930775302
TCN2_39806782,TCN2,loso_subject_S001,21,0.0017866490079506431,,0.03165068195509745,,0.0005499999999999999
TCN2_39806782,TCN2,loso_subject_S001,22,0.0015918851073870057,,0.030467908913382625,,0.0005146934069224698
TCN2_39806782,TCN2,loso_subject_S001,23,0.0017300017840637335,,0.030608854130349496,,0.00047960449073189616
TCN2_39806782,TCN2,loso_subject_S001,24,0.0014256572170183869,,0.02818795770012888,,0.00044494958626484254
TCN2_39806782,TCN2,loso_subject_S001,25,0.0014636120969184273,,0.028554280831815878,,0.0004109423525312736
TCN2_39806782,TCN2,loso_subject_S001,26,0.0013521180298111596,,0.02808098154500824,,0.00037779245543570955
TCN2_39806782,TCN2,loso_subject_S001,27,0.0013429974363568002,,0.027849993673984472,,0.0003457042751172039
TCN2_39806782,TCN2,loso_subject_S001,28,0.0014023282433982271,,0.02775135615669462,,0.00031487564587782295
TCN2_39806782,TCN2,loso_subject_S001,29,0.0012571375027171415,,0.026671712776481383,,0.0002854966364683871
TCN2_39806782,TCN2,loso_subject_S001,30,0.0012156421565604066,,0.02584605896700193,,0.0002577483782514174
TCN2_39806782,TCN2,loso_subject_S001,31,0.0012757255461315529,,0.026381144768831223,,0.00023180194846605365
TCN2_39806782,TCN2,loso_subject_S001,32,0.0011928567935311537,,0.02601808791679929,,0.00020781731547998616
TCN2_39806782,TCN2,loso_subject_S001,33,0.0011685248467120128,,0.02548322785013005,,0.00018594235253127373
TCN2_39806782,TCN2,loso_subject_S001,34,0.0011365849678275503,,0.02551057524656299,,0.00016631192604065853
TCN2_39806782,TCN2,loso_subject_S001,35,0.0011210579970251104,,0.025257666818345646,,0.0001490470641152345
TCN2_39806782,TCN2,loso_subject_S001,36,0.001132779757946607,,0.025152413685204045,,0.00013425421036992097
TCN2_39806782,TCN2,loso_subject_S001,37,0.0011259879337452623,,0.0247359281770588,,0.0001220245676671809
TCN2_39806782,TCN2,loso_subject_S001,38,0.0010340389954184457,,0.024518689793410292,,0.00011243353582104555
TCN2_39806782,TCN2,loso_subject_S001,39,0.0010679812584979463,,0.024779103922317098,,0.00010554024673218805
TCN2_39806782,TCN2,loso_subject_S001,40,0.000995068038428207,,0.02403273167220982,,0.00010138719982009242
TCN2_39806782,TCN2,loso_subject_S002,1,0.17422851825522298,,0.29737953662631567,,0.001
TCN2_39806782,TCN2,loso_subject_S002,2,0.027691215231578303,,0.126475939407408,,0.0009986128001799076
TCN2_39806782,TCN2,loso_subject_S002,3,0.015184818228154382,,0.09335171864645443,,0.000994459753267812
TCN2_39806782,TCN2,loso_subject_S002,4,0.010589373834024913,,0.07693380862725219,,0.0009875664641789542
TCN2_39806782,TCN2,loso_subject_S002,5,0.00852238971430298,,0.06969982291092498,,0.000977975432332819
TCN2_39806782,TCN2,loso_subject_S002,6,0.006054376376443581,,0.05895175756864658,,0.0009657457896300788
TCN2_39806782,TCN2,loso_subject_S002,7,0.005050874277899178,,0.05382579794132882,,0.0009509529358847653
TCN2_39806782,TCN2,loso_subject_S002,8,0.004666251201560023,,0.05137142713690438,,0.0009336880739593414
TCN2_39806782,TCN2,loso_subject_S002,9,0.003879978054376129,,0.04758913226197441,,0.0009140576474687262
TCN2_39806782,TCN2,loso_subject_S002,10,0.003154749159040685,,0.042465556900696255,,0.0008921826845200138
TCN2_39806782,TCN2,loso_subject_S002,11,0.002670331295026082,,0.03990463770672714,,0.0008681980515339462
TCN2_39806782,TCN2,loso_subject_S002,12,0.00237751498054155,,0.03676675087407116,,0.0008422516217485825
TCN2_39806782,TCN2,loso_subject_S002,13,0.00216520626147446,,0.03506946379650486,,0.0008145033635316127
TCN2_39806782,TCN2,loso_subject_S002,14,0.0020279705058391453,,0.03438240931802268,,0.0007851243541221768
TCN2_39806782,TCN2,loso_subject_S002,15,0.0019834404073430533,,0.033533594619642,,0.0007542957248827959
TCN2_39806782,TCN2,loso_subject_S002,16,0.0017836959327272356,,0.03177743009252405,,0.0007222075445642904
TCN2_39806782,TCN2,loso_subject_S002,17,0.0017227248011817714,,0.031216017432944696,,0.0006890576474687263
TCN2_39806782,TCN2,loso_subject_S002,18,0.001486553312235398,,0.029475608740900952,,0.0006550504137351575
TCN2_39806782,TCN2,loso_subject_S002,19,0.0014180664585302049,,0.02856389564803376,,0.0006203955092681039
TCN2_39806782,TCN2,loso_subject_S002,20,0.0013589987997827692,,0.027796246201672644,,0.0005853065930775302
TCN2_39806782,TCN2,loso_subject_S002,21,0.0013489664843912826,,0.027382701810904523,,0.0005499999999999999
TCN2_39806782,TCN2,loso_subject_S002,22,0.001166931725442861,,0.026091790007310097,,0.0005146934069224698
TCN2_39806782,TCN2,loso_subject_S002,23,0.0011223302033843642,,0.025500662068738276,,0.00047960449073189616
TCN2_39806782,TCN2,loso_subject_S002,24,0.0010779350777763218,,0.02455721999691296,,0.00044494958626484254
TCN2_39806782,TCN2,loso_subject_S002,25,0.001070917290397169,,0.02462190973002856,,0.0004109423525312736
TCN2_39806782,TCN2,loso_subject_S002,26,0.0010727163083819678,,0.024983071923025207,,0.00037779245543570955
TCN2_39806782,TCN2,loso_subject_S002,27,0.001065066866748297,,0.024225634005195323,,0.0003457042751172039
TCN2_39806782,TCN2,loso_subject_S002,28,0.0009161612647530713,,0.02315489771186262,,0.00031487564587782295
TCN2_39806782,TCN2,loso_subject_S002,29,0.0009091754231135822,,0.02297212435067382,,0.0002854966364683871
TCN2_39806782,TCN2,loso_subject_S002,30,0.0009060476798489276,,0.022616028152493986,,0.0002577483782514174
TCN2_39806782,TCN2,loso_subject_S002,31,0.0008805461147723601,,0.022391295012240856,,0.00023180194846605365
TCN2_39806782,TCN2,loso_subject_S002,32,0.0008351106782597736,,0.021976112955143578,,0.00020781731547998616
TCN2_39806782,TCN2,loso_subject_S002,33,0.0008203803916202838,,0.0216829012665623,,0.00018594235253127373
TCN2_39806782,TCN2,loso_subject_S002,34,0.0007610066238388254,,0.021036331313315844,,0.00016631192604065853
TCN2_39806782,TCN2,loso_subject_S002,35,0.0007561165975205831,,0.021210966913894104,,0.0001490470641152345
TCN2_39806782,TCN2,loso_subject_S002,36,0.000757222149789287,,0.020982467178512366,,0.00013425421036992097
TCN2_39806782,TCN2,loso_subject_S002,37,0.0008227261625298022,,0.021347788952790058,,0.0001220245676671809
TCN2_39806782,TCN2,loso_subject_S002,38,0.0007386200498275142,,0.02089193878173126,,0.00011243353582104555
TCN2_39806782,TCN2,loso_subject_S002,39,0.0007367913475519849,,0.020466057480557704,,0.00010554024673218805
TCN2_39806782,TCN2,loso_subject_S002,40,0.000725713841089222,,0.020329694341691365,,0.00010138719982009242
TCN2_39806782,TCN2,loso_subject_S003,1,0.21173135725054307,,0.3307589239034897,,0.001
TCN2_39806782,TCN2,loso_subject_S003,2,0.0371924904878238,,0.14715996762456376,,0.0009986128001799076
TCN2_39806782,TCN2,loso_subject_S003,3,0.020654789137619513,,0.10730297829520669,,0.000994459753267812
TCN2_39806782,TCN2,loso_subject_S003,4,0.014904983431907461,,0.09274693667633921,,0.0009875664641789542
TCN2_39806782,TCN2,loso_subject_S003,5,0.010610163394903015,,0.07826766365358973,,0.000977975432332819
TCN2_39806782,TCN2,loso_subject_S003,6,0.008305069921469246,,0.06907537200639391,,0.0009657457896300788
TCN2_39806782,TCN2,loso_subject_S003,7,0.006692535627336159,,0.0619518543643999,,0.0009509529358847653
TCN2_39806782,TCN2,loso_subject_S003,8,0.00574968823701398,,0.057694954229810635,,0.0009336880739593414
TCN2_39806782,TCN2,loso_subject_S003,9,0.005460031602552898,,0.056387316913176805,,0.0009140576474687262
TCN2_39806782,TCN2,loso_subject_S003,10,0.004603190193658541,,0.051052404201438285,,0.0008921826845200138
TCN2_39806782,TCN2,loso_subject_S003,11,0.003724964764075317,,0.04670277817381753,,0.0008681980515339462
TCN2_39806782,TCN2,loso_subject_S003,12,0.0031750686420260418,,0.04303805356012111,,0.0008422516217485825
TCN2_39806782,TCN2,loso_subject_S003,13,0.0030524568477024636,,0.04229766897793509,,0.0008145033635316127
TCN2_39806782,TCN2,loso_subject_S003,14,0.003177695446634437,,0.04350338449590226,,0.0007851243541221768
TCN2_39806782,TCN2,loso_subject_S003,15,0.0024668789545652533,,0.03788578074075218,,0.0007542957248827959
TCN2_39806782,TCN2,loso_subject_S003,16,0.0024405215340175604,,0.03716511097856057,,0.0007222075445642904
TCN2_39806782,TCN2,loso_subject_S003,17,0.0023035601642449784,,0.036411414692374716,,0.0006890576474687263
TCN2_39806782,TCN2,loso_subject_S003,18,0.001930573273269709,,0.033948271840471146,,0.0006550504137351575
TCN2_39806782,TCN2,loso_subject_S003,19,0.0019693809217823793,,0.03359537277678479,,0.0006203955092681039
TCN2_39806782,TCN2,loso_subject_S003,20,0.0017437729778887964,,0.03199989071641213,,0.0005853065930775302
TCN2_39806782,TCN2,loso_subject_S003,21,0.001653530114553232,,0.03165178690264877,,0.0005499999999999999
TCN2_39806782,TCN2,loso_subject_S003,22,0.0015720869510691942,,0.03016096858726947,,0.0005146934069224698
TCN2_39806782,TCN2,loso_subject_S003,23,0.0015367542747063217,,0.029971961961512552,,0.00047960449073189616
TCN2_39806782,TCN2,loso_subject_S003,24,0.001540561585734861,,0.02971159908230658,,0.00044494958626484254
TCN2_39806782,TCN2,loso_subject_S003,25,0.0014342485692888031,,0.028848980932875915,,0.0004109423525312736
TCN2_39806782,TCN2,loso_subject_S003,26,0.0013330208860335081,,0.02777169735576862,,0.00037779245543570955
TCN2_39806782,TCN2,loso_subject_S003,27,0.0012186152298014048,,0.02705095602236582,,0.0003457042751172039
TCN2_39806782,TCN2,loso_subject_S003,28,0.0012233362982893346,,0.026477806248895803,,0.00031487564587782295
TCN2_39806782,TCN2,loso_subject_S003,29,0.0011818577569280553,,0.026205223377401332,,0.0002854966364683871
TCN2_39806782,TCN2,loso_subject_S003,30,0.0012068295041417591,,0.026471203405335757,,0.0002577483782514174
TCN2_39806782,TCN2,loso_subject_S003,31,0.001142546447641362,,0.02554585872764601,,0.00023180194846605365
TCN2_39806782,TCN2,loso_subject_S003,32,0.0011519587590781033,,0.02574588151972348,,0.00020781731547998616
TCN2_39806782,TCN2,loso_subject_S003,33,0.0011802976538076934,,0.026213171263026375,,0.00018594235253127373
TCN2_39806782,TCN2,loso_subject_S003,34,0.0010218167809525403,,0.024699561886935152,,0.00016631192604065853
TCN2_39806782,TCN2,loso_subject_S003,35,0.0010952768702075905,,0.02506560994646488,,0.0001490470641152345
TCN2_39806782,TCN2,loso_subject_S003,36,0.001078326929694949,,0.024554887308906287,,0.00013425421036992097
TCN2_39806782,TCN2,loso_subject_S003,37,0.001004467470381685,,0.02435992470281756,,0.0001220245676671809
TCN2_39806782,TCN2,loso_subject_S003,38,0.0010064002876024045,,0.024176632656458436,,0.00011243353582104555
TCN2_39806782,TCN2,loso_subject_S003,39,0.0010312210142936166,,0.0242950882221389,,0.00010554024673218805
TCN2_39806782,TCN2,loso_subject_S003,40,0.00098904712006922,,0.023851180788755758,,0.00010138719982009242
TCN2_39806782,TCN2,loso_subject_S004,1,0.23726868784518412,,0.3432691800211085,,0.001
TCN2_39806782,TCN2,loso_subject_S004,2,0.040652987880982115,,0.14972852783154716,,0.0009986128001799076
TCN2_39806782,TCN2,loso_subject_S004,3,0.02178995885166092,,0.1102699423804501,,0.000994459753267812
TCN2_39806782,TCN2,loso_subject_S004,4,0.014786967351818347,,0.09128157197672704,,0.0009875664641789542
TCN2_39806782,TCN2,loso_subject_S004,5,0.01188073998471555,,0.08157647489341584,,0.000977975432332819
TCN2_39806782,TCN2,loso_subject_S004,6,0.008162915467264133,,0.06735097938256619,,0.0009657457896300788
TCN2_39806782,TCN2,loso_subject_S004,7,0.006977472163487837,,0.062020169140522045,,0.0009509529358847653
TCN2_39806782,TCN2,loso_subject_S004,8,0.0056213386440350215,,0.05571178530174262,,0.0009336880739593414
TCN2_39806782,TCN2,loso_subject_S004,9,0.004613689555709333,,0.05110225985724914,,0.0009140576474687262
TCN2_39806782,TCN2,loso_subject_S004,10,0.004114151936711495,,0.04737457647768374,,0.0008921826845200138
TCN2_39806782,TCN2,loso_subject_S004,11,0.0035916830354737347,,0.044598016688716796,,0.0008681980515339462
TCN2_39806782,TCN2,loso_subject_S004,12,0.0034423464167762275,,0.044110279946309054,,0.0008422516217485825
TCN2_39806782,TCN2,loso_subject_S004,13,0.00285996085209315,,0.03962060328692753,,0.0008145033635316127
TCN2_39806782,TCN2,loso_subject_S004,14,0.0025852781879619497,,0.03812494023928384,,0.0007851243541221768
TCN2_39806782,TCN2,loso_subject_S004,15,0.002405123776746772,,0.036513517649494454,,0.0007542957248827959
TCN2_39806782,TCN2,loso_subject_S004,16,0.0021610094681886447,,0.034825661343517646,,0.0007222075445642904
TCN2_39806782,TCN2,loso_subject_S004,17,0.0020046939646219284,,0.03358949746136032,,0.0006890576474687263
TCN2_39806782,TCN2,loso_subject_S004,18,0.00203213443500565,,0.03344041113434407,,0.0006550504137351575
