variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.2378,0.066
with_abs,EMG,lt1,S002,5.6525,-5.251
with_abs,EMG,lt1,S003,3.7139,0.492
with_abs,EMG,lt1,S004,4.5149,-3.429
with_abs,EMG,lt1,S005,4.7969,-0.028
with_abs,EMG,lt1,S006,2.6395,-1.441
with_abs,EMG,lt1,S007,3.1346,0.229
with_abs,EMG,lt1,S008,4.2965,-2.891
with_abs,EMG,lt1,S009,11.5781,-2.041
with_abs,EMG,lt1,S010,3.7914,0.582
with_abs,EMG,lt1,S011,0.6064,0.935
with_abs,EMG,lt1,S012,1.0341,0.79
with_abs,EMG,lt1,S013,2.52,0.582
with_abs,EMG,lt1,S014,5.4666,-1.182
with_abs,EMG,lt1,S016,1.6227,0.723
with_abs,EMG,lt1,S017,5.4532,-1.131
with_abs,EMG,lt1,S018,2.7632,0.283
with_abs,EMG,lt1,S019,3.7509,0.439
with_abs,EMG,lt2,S001,4.2298,-0.234
with_abs,EMG,lt2,S002,6.7144,-7.653
with_abs,EMG,lt2,S003,1.6878,0.856
with_abs,EMG,lt2,S004,2.6458,-0.234
with_abs,EMG,lt2,S005,7.8227,-2.358
with_abs,EMG,lt2,S006,3.1555,-1.706
with_abs,EMG,lt2,S008,0.5184,0.926
with_abs,EMG,lt2,S009,9.0811,-1.218
with_abs,EMG,lt2,S010,2.4214,0.822
with_abs,EMG,lt2,S011,1.5858,0.61
with_abs,EMG,lt2,S012,1.8068,0.091
with_abs,EMG,lt2,S013,5.8437,-0.566
with_abs,EMG,lt2,S014,0.7159,0.94
with_abs,EMG,lt2,S016,1.6855,0.645
with_abs,EMG,lt2,S017,3.1566,0.185
with_abs,EMG,lt2,S018,2.351,-18.816
with_abs,EMG,lt2,S019,6.1733,-0.004
with_abs,EMG+NIRS,lt1,S001,3.4535,0.343
with_abs,EMG+NIRS,lt1,S002,5.2821,-4.615
with_abs,EMG+NIRS,lt1,S003,6.3665,-0.155
with_abs,EMG+NIRS,lt1,S004,1.6448,0.49
with_abs,EMG+NIRS,lt1,S005,5.3361,-0.198
with_abs,EMG+NIRS,lt1,S006,3.0665,-1.438
with_abs,EMG+NIRS,lt1,S007,0.7073,0.966
with_abs,EMG+NIRS,lt1,S008,2.1321,-0.122
with_abs,EMG+NIRS,lt1,S009,4.8857,0.438
with_abs,EMG+NIRS,lt1,S010,1.6513,0.876
with_abs,EMG+NIRS,lt1,S011,0.7823,0.903
with_abs,EMG+NIRS,lt1,S012,4.2628,-2.849
with_abs,EMG+NIRS,lt1,S013,1.3722,0.863
with_abs,EMG+NIRS,lt1,S014,2.3854,0.602
with_abs,EMG+NIRS,lt1,S016,2.1325,0.514
with_abs,EMG+NIRS,lt1,S017,7.4041,-2.713
with_abs,EMG+NIRS,lt1,S018,0.6166,0.951
with_abs,EMG+NIRS,lt1,S019,5.5357,0.053
with_abs,EMG+NIRS,lt2,S001,5.1045,-0.554
with_abs,EMG+NIRS,lt2,S002,2.4053,-0.355
with_abs,EMG+NIRS,lt2,S003,3.4318,0.488
with_abs,EMG+NIRS,lt2,S004,1.9523,0.211
with_abs,EMG+NIRS,lt2,S005,9.6543,-4.159
with_abs,EMG+NIRS,lt2,S006,5.8744,-9.421
with_abs,EMG+NIRS,lt2,S008,0.8373,0.781
with_abs,EMG+NIRS,lt2,S009,3.676,0.611
with_abs,EMG+NIRS,lt2,S010,1.186,0.941
with_abs,EMG+NIRS,lt2,S011,1.91,0.497
with_abs,EMG+NIRS,lt2,S012,2.2797,-0.032
with_abs,EMG+NIRS,lt2,S013,4.9217,-0.022
with_abs,EMG+NIRS,lt2,S014,1.7996,0.722
with_abs,EMG+NIRS,lt2,S016,2.4376,0.293
with_abs,EMG+NIRS,lt2,S017,3.4502,-0.108
with_abs,EMG+NIRS,lt2,S018,1.1754,-4.087
with_abs,EMG+NIRS,lt2,S019,3.0958,0.622
with_abs,EMG+NIRS+HRV,lt1,S001,4.2772,-0.106
with_abs,EMG+NIRS+HRV,lt1,S002,3.9533,-1.961
with_abs,EMG+NIRS+HRV,lt1,S003,7.788,-0.598
with_abs,EMG+NIRS+HRV,lt1,S004,3.0105,-0.506
with_abs,EMG+NIRS+HRV,lt1,S005,3.4414,0.49
with_abs,EMG+NIRS+HRV,lt1,S006,0.3449,0.937
with_abs,EMG+NIRS+HRV,lt1,S007,2.3995,0.536
with_abs,EMG+NIRS+HRV,lt1,S008,2.5324,-0.356
with_abs,EMG+NIRS+HRV,lt1,S009,6.7899,0.069
with_abs,EMG+NIRS+HRV,lt1,S010,5.2792,0.226
with_abs,EMG+NIRS+HRV,lt1,S011,0.7995,0.862
with_abs,EMG+NIRS+HRV,lt1,S012,3.3104,-1.583
with_abs,EMG+NIRS+HRV,lt1,S013,1.3897,0.895
