architecture_id,model_id,family,target,feature_set,with_abs,wavelet_mode,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json
TCN3,TCN3_86cfaf0d,TCN,lt1,EMG,True,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG with_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_ad6e008c,TCN,lt1,EMG,False,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG no_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_73866807,TCN,lt1,EMG+NIRS,True,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS with_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_cc08d40e,TCN,lt1,EMG+NIRS,False,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS no_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_226f1e11,TCN,lt1,EMG+NIRS+HRV,True,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS+HRV with_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_4e6da531,TCN,lt1,EMG+NIRS+HRV,False,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS+HRV no_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_0f35c2b5,TCN,lt2,EMG,True,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG with_abs wavelet=dwt LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_96e43345,TCN,lt2,EMG,False,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG no_abs wavelet=dwt LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_c4349ecc,TCN,lt2,EMG+NIRS,True,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS with_abs wavelet=dwt LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_8f7ea8e0,TCN,lt2,EMG+NIRS,False,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS no_abs wavelet=dwt LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
TCN3,TCN3_77409486,TCN,lt2,EMG+NIRS+HRV,True,dwt,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG+NIRS+HRV with_abs wavelet=dwt LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}"
