variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.4187,5.1562,30.0,5.1562,5.3802,5.5463,5.8007,0.259,0.646,136.6
noabs,EMG,lt2,18,79,3.6059,4.0785,30.0,4.0785,4.3083,4.6189,5.2353,0.552,0.757,82.7
noabs,EMG+NIRS,lt1,18,93,4.091,5.0434,30.0,5.0434,5.4349,5.6775,5.9926,0.437,0.732,123.9
noabs,EMG+NIRS,lt2,18,93,3.3594,4.0972,30.0,4.0972,4.4246,4.6584,5.0349,0.542,0.752,83.3
noabs,EMG+NIRS+HRV,lt1,18,101,3.8471,4.9626,30.0,4.9626,5.394,5.6465,5.9577,0.441,0.713,95.9
noabs,EMG+NIRS+HRV,lt2,18,101,3.117,3.9845,30.0,3.9845,4.3573,4.6052,5.0974,0.675,0.828,85.5
