variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,4.0295,0.496
noabs,EMG,lt1,S002,5.3486,-1.418
noabs,EMG,lt1,S003,6.9219,-0.022
noabs,EMG,lt1,S004,3.368,0.032
noabs,EMG,lt1,S005,5.4141,0.193
noabs,EMG,lt1,S006,3.4157,-0.143
noabs,EMG,lt1,S007,6.8054,-0.643
noabs,EMG,lt1,S008,2.6818,0.326
noabs,EMG,lt1,S009,11.8653,-1.234
noabs,EMG,lt1,S010,6.41,0.124
noabs,EMG,lt1,S011,0.7522,0.961
noabs,EMG,lt1,S012,1.0248,0.902
noabs,EMG,lt1,S013,1.9923,0.877
noabs,EMG,lt1,S014,2.1328,0.785
noabs,EMG,lt1,S016,2.8148,0.562
noabs,EMG,lt1,S017,0.8847,0.937
noabs,EMG,lt1,S018,1.5542,0.881
noabs,EMG,lt1,S019,3.6509,0.733
noabs,EMG,lt2,S001,3.012,0.596
noabs,EMG,lt2,S002,2.4103,0.402
noabs,EMG,lt2,S003,5.0533,0.393
noabs,EMG,lt2,S004,5.2129,-0.798
noabs,EMG,lt2,S005,5.7591,-0.229
noabs,EMG,lt2,S006,3.0339,-0.246
noabs,EMG,lt2,S007,2.9283,-15.226
noabs,EMG,lt2,S008,2.3737,0.306
noabs,EMG,lt2,S009,3.4148,0.729
noabs,EMG,lt2,S010,6.5911,0.065
noabs,EMG,lt2,S011,1.3712,0.846
noabs,EMG,lt2,S012,3.2569,0.211
noabs,EMG,lt2,S013,3.7958,0.585
noabs,EMG,lt2,S014,1.8104,0.858
noabs,EMG,lt2,S016,3.3856,0.37
noabs,EMG,lt2,S017,2.4442,0.759
noabs,EMG,lt2,S018,1.5229,0.379
noabs,EMG,lt2,S019,3.0344,0.803
noabs,EMG+NIRS,lt1,S001,6.3914,-0.234
noabs,EMG+NIRS,lt1,S002,3.2344,0.122
noabs,EMG+NIRS,lt1,S003,8.2882,-0.317
noabs,EMG+NIRS,lt1,S004,2.6421,0.453
noabs,EMG+NIRS,lt1,S005,5.8814,0.055
noabs,EMG+NIRS,lt1,S006,1.6576,0.716
noabs,EMG+NIRS,lt1,S007,5.5213,-0.213
noabs,EMG+NIRS,lt1,S008,1.4492,0.779
noabs,EMG+NIRS,lt1,S009,7.4338,0.158
noabs,EMG+NIRS,lt1,S010,6.1063,0.277
noabs,EMG+NIRS,lt1,S011,0.6479,0.963
noabs,EMG+NIRS,lt1,S012,2.4573,0.51
noabs,EMG+NIRS,lt1,S013,1.5468,0.902
noabs,EMG+NIRS,lt1,S014,1.651,0.877
noabs,EMG+NIRS,lt1,S016,1.8384,0.81
noabs,EMG+NIRS,lt1,S017,2.1561,0.816
noabs,EMG+NIRS,lt1,S018,2.3389,0.7
noabs,EMG+NIRS,lt1,S019,3.969,0.669
noabs,EMG+NIRS,lt2,S001,2.6903,0.616
noabs,EMG+NIRS,lt2,S002,3.0008,0.139
noabs,EMG+NIRS,lt2,S003,4.5432,0.473
noabs,EMG+NIRS,lt2,S004,1.9727,0.728
noabs,EMG+NIRS,lt2,S005,8.2872,-1.318
noabs,EMG+NIRS,lt2,S006,8.9586,-6.822
noabs,EMG+NIRS,lt2,S007,2.4273,-10.409
noabs,EMG+NIRS,lt2,S008,2.0397,0.657
noabs,EMG+NIRS,lt2,S009,3.2242,0.747
noabs,EMG+NIRS,lt2,S010,4.4208,0.528
noabs,EMG+NIRS,lt2,S011,2.082,0.763
noabs,EMG+NIRS,lt2,S012,2.4128,0.449
noabs,EMG+NIRS,lt2,S013,3.0789,0.604
noabs,EMG+NIRS,lt2,S014,2.062,0.811
noabs,EMG+NIRS,lt2,S016,1.5417,0.854
noabs,EMG+NIRS,lt2,S017,1.3944,0.875
noabs,EMG+NIRS,lt2,S018,0.839,0.724
noabs,EMG+NIRS,lt2,S019,2.7115,0.82
noabs,EMG+NIRS+HRV,lt1,S001,3.8763,0.549
noabs,EMG+NIRS+HRV,lt1,S002,2.132,0.585
noabs,EMG+NIRS+HRV,lt1,S003,8.3341,-0.391
noabs,EMG+NIRS+HRV,lt1,S004,1.5096,0.829
noabs,EMG+NIRS+HRV,lt1,S005,5.2735,0.217
noabs,EMG+NIRS+HRV,lt1,S006,0.9797,0.855
noabs,EMG+NIRS+HRV,lt1,S007,3.0043,0.636
noabs,EMG+NIRS+HRV,lt1,S008,1.1882,0.84
noabs,EMG+NIRS+HRV,lt1,S009,9.4687,-0.278
noabs,EMG+NIRS+HRV,lt1,S010,6.772,0.109
noabs,EMG+NIRS+HRV,lt1,S011,0.6661,0.968
noabs,EMG+NIRS+HRV,lt1,S012,3.5341,0.137
noabs,EMG+NIRS+HRV,lt1,S013,1.1555,0.953
noabs,EMG+NIRS+HRV,lt1,S014,1.9411,0.824
noabs,EMG+NIRS+HRV,lt1,S016,2.046,0.764
noabs,EMG+NIRS+HRV,lt1,S017,1.6625,0.859
noabs,EMG+NIRS+HRV,lt1,S018,1.7461,0.845
noabs,EMG+NIRS+HRV,lt1,S019,3.7609,0.683
noabs,EMG+NIRS+HRV,lt2,S001,3.7591,0.479
noabs,EMG+NIRS+HRV,lt2,S002,3.0158,0.15
noabs,EMG+NIRS+HRV,lt2,S003,4.4619,0.56
noabs,EMG+NIRS+HRV,lt2,S004,1.2835,0.847
noabs,EMG+NIRS+HRV,lt2,S005,5.3487,0.036
noabs,EMG+NIRS+HRV,lt2,S006,3.4208,-0.406
noabs,EMG+NIRS+HRV,lt2,S007,3.2795,-15.5
noabs,EMG+NIRS+HRV,lt2,S008,2.0981,0.644
noabs,EMG+NIRS+HRV,lt2,S009,2.8301,0.807
noabs,EMG+NIRS+HRV,lt2,S010,5.7792,0.371
noabs,EMG+NIRS+HRV,lt2,S011,2.2898,0.673
noabs,EMG+NIRS+HRV,lt2,S012,2.4346,0.476
noabs,EMG+NIRS+HRV,lt2,S013,2.6855,0.777
noabs,EMG+NIRS+HRV,lt2,S014,2.5925,0.733
noabs,EMG+NIRS+HRV,lt2,S016,1.4644,0.862
noabs,EMG+NIRS+HRV,lt2,S017,1.8725,0.81
noabs,EMG+NIRS+HRV,lt2,S018,1.9434,0.013
noabs,EMG+NIRS+HRV,lt2,S019,2.5962,0.817
