variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.9482,0.457
with_abs,EMG,lt1,S002,2.0839,0.44
with_abs,EMG,lt1,S003,4.8532,0.384
with_abs,EMG,lt1,S004,2.4533,0.426
with_abs,EMG,lt1,S005,6.8277,-0.42
with_abs,EMG,lt1,S006,2.489,0.046
with_abs,EMG,lt1,S007,10.0962,-3.235
with_abs,EMG,lt1,S008,1.4566,0.751
with_abs,EMG,lt1,S009,14.7124,-2.289
with_abs,EMG,lt1,S010,5.9837,0.121
with_abs,EMG,lt1,S011,1.0202,0.912
with_abs,EMG,lt1,S012,2.4241,0.451
with_abs,EMG,lt1,S013,2.365,0.772
with_abs,EMG,lt1,S014,1.8686,0.829
with_abs,EMG,lt1,S016,1.5882,0.822
with_abs,EMG,lt1,S017,3.1786,0.505
with_abs,EMG,lt1,S018,1.3671,0.884
with_abs,EMG,lt1,S019,1.7064,0.916
with_abs,EMG,lt2,S001,3.1732,0.505
with_abs,EMG,lt2,S002,1.9968,0.378
with_abs,EMG,lt2,S003,2.214,0.874
with_abs,EMG,lt2,S004,2.0426,0.61
with_abs,EMG,lt2,S005,6.7242,-0.584
with_abs,EMG,lt2,S006,5.984,-3.413
with_abs,EMG,lt2,S007,3.0911,-1.483
with_abs,EMG,lt2,S008,0.8417,0.908
with_abs,EMG,lt2,S009,6.2274,0.039
with_abs,EMG,lt2,S010,4.5858,0.445
with_abs,EMG,lt2,S011,1.465,0.818
with_abs,EMG,lt2,S012,1.7443,0.747
with_abs,EMG,lt2,S013,2.9552,0.7
with_abs,EMG,lt2,S014,1.9279,0.787
with_abs,EMG,lt2,S016,1.7011,0.808
with_abs,EMG,lt2,S017,2.4535,0.705
with_abs,EMG,lt2,S018,1.344,0.223
with_abs,EMG,lt2,S019,2.2772,0.859
with_abs,EMG+NIRS,lt1,S001,3.1177,0.609
with_abs,EMG+NIRS,lt1,S002,4.8054,-0.94
with_abs,EMG+NIRS,lt1,S003,5.808,0.247
with_abs,EMG+NIRS,lt1,S004,1.4779,0.808
with_abs,EMG+NIRS,lt1,S005,3.4377,0.635
with_abs,EMG+NIRS,lt1,S006,1.0005,0.795
with_abs,EMG+NIRS,lt1,S007,4.1779,0.2
with_abs,EMG+NIRS,lt1,S008,2.5648,0.306
with_abs,EMG+NIRS,lt1,S009,12.1141,-1.315
with_abs,EMG+NIRS,lt1,S010,4.5448,0.467
with_abs,EMG+NIRS,lt1,S011,0.8893,0.933
with_abs,EMG+NIRS,lt1,S012,2.8762,0.269
with_abs,EMG+NIRS,lt1,S013,2.4302,0.796
with_abs,EMG+NIRS,lt1,S014,1.1435,0.917
with_abs,EMG+NIRS,lt1,S016,2.1554,0.721
with_abs,EMG+NIRS,lt1,S017,6.8336,-0.926
with_abs,EMG+NIRS,lt1,S018,1.5986,0.845
with_abs,EMG+NIRS,lt1,S019,2.8384,0.822
with_abs,EMG+NIRS,lt2,S001,2.5916,0.645
with_abs,EMG+NIRS,lt2,S002,2.2669,0.494
with_abs,EMG+NIRS,lt2,S003,2.4183,0.848
with_abs,EMG+NIRS,lt2,S004,2.9191,0.266
with_abs,EMG+NIRS,lt2,S005,5.6988,-0.17
