variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.5024,4.5317,30.0,4.5317,4.59,4.6881,5.0755,0.06,0.569,151.7
with_abs,EMG,lt2,18,79,3.1946,3.2565,30.0,3.2565,3.3288,3.4492,3.9449,0.54,0.743,127.2
with_abs,EMG+NIRS,lt1,18,97,3.9959,4.0405,30.0,4.0405,4.0907,4.1658,4.4967,0.338,0.699,175.7
with_abs,EMG+NIRS,lt2,18,97,3.082,3.1669,30.0,3.1669,3.251,3.3765,3.8126,0.63,0.789,126.1
with_abs,EMG+NIRS+HRV,lt1,18,107,3.9419,4.0378,30.0,4.0378,4.1272,4.2613,4.7088,0.345,0.71,187.6
with_abs,EMG+NIRS+HRV,lt2,18,107,2.6546,2.7797,30.0,2.7797,2.8995,3.0547,3.6064,0.727,0.841,127.5
