variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,3.9826,4.1368,30.0,4.1368,4.2514,4.3971,4.8658,0.261,0.643,201.5
noabs,EMG,lt2,18,79,3.7687,3.8385,30.0,3.8385,3.9186,4.0537,4.5558,0.394,0.74,186.1
noabs,EMG+NIRS,lt1,18,93,3.515,3.6657,30.0,3.6657,3.7779,3.9164,4.3638,0.459,0.757,228.5
noabs,EMG+NIRS,lt2,18,93,3.7143,3.8487,30.0,3.8487,3.9497,4.0743,4.5248,0.389,0.745,219.9
noabs,EMG+NIRS+HRV,lt1,18,101,3.1347,3.3067,30.0,3.3067,3.4439,3.6229,4.1887,0.61,0.845,296.6
noabs,EMG+NIRS+HRV,lt2,18,101,3.0819,3.2921,30.0,3.2921,3.4383,3.6276,4.2668,0.593,0.822,244.7
