variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,1.9738,0.797
noabs,EMG,lt1,S002,4.1195,-0.982
noabs,EMG,lt1,S003,4.4313,0.43
noabs,EMG,lt1,S004,3.9314,-1.736
noabs,EMG,lt1,S005,4.9374,0.095
noabs,EMG,lt1,S006,2.7322,-0.169
noabs,EMG,lt1,S007,3.5464,0.275
noabs,EMG,lt1,S008,3.5687,-0.691
noabs,EMG,lt1,S009,12.2791,-1.999
noabs,EMG,lt1,S010,4.0916,0.515
noabs,EMG,lt1,S011,1.7602,0.718
noabs,EMG,lt1,S012,1.9709,0.591
noabs,EMG,lt1,S013,4.0208,0.345
noabs,EMG,lt1,S014,4.5307,-0.285
noabs,EMG,lt1,S016,2.2387,0.57
noabs,EMG,lt1,S017,3.3428,0.33
noabs,EMG,lt1,S018,0.9535,0.935
noabs,EMG,lt1,S019,4.7865,0.469
noabs,EMG,lt2,S001,2.0753,0.807
noabs,EMG,lt2,S002,4.9708,-1.918
noabs,EMG,lt2,S003,3.4081,0.612
noabs,EMG,lt2,S004,3.1626,-0.429
noabs,EMG,lt2,S005,6.4637,-0.863
noabs,EMG,lt2,S006,1.8135,0.25
noabs,EMG,lt2,S008,0.7844,0.876
noabs,EMG,lt2,S009,8.8654,-0.683
noabs,EMG,lt2,S010,2.6643,0.722
noabs,EMG,lt2,S011,2.2895,0.473
noabs,EMG,lt2,S012,0.745,0.906
noabs,EMG,lt2,S013,7.3835,-1.305
noabs,EMG,lt2,S014,1.7351,0.743
noabs,EMG,lt2,S016,0.5108,0.97
noabs,EMG,lt2,S017,2.6792,0.404
noabs,EMG,lt2,S018,2.6663,-4.113
noabs,EMG,lt2,S019,6.6309,0.036
noabs,EMG+NIRS,lt1,S001,2.8021,0.678
noabs,EMG+NIRS,lt1,S002,2.7381,0.06
noabs,EMG+NIRS,lt1,S003,7.5673,-0.368
noabs,EMG+NIRS,lt1,S004,2.057,0.167
noabs,EMG+NIRS,lt1,S005,4.4037,0.319
noabs,EMG+NIRS,lt1,S006,3.0754,-0.5
noabs,EMG+NIRS,lt1,S007,1.184,0.917
noabs,EMG+NIRS,lt1,S008,2.259,0.301
noabs,EMG+NIRS,lt1,S009,7.2783,-0.005
noabs,EMG+NIRS,lt1,S010,3.1753,0.661
noabs,EMG+NIRS,lt1,S011,0.5769,0.955
noabs,EMG+NIRS,lt1,S012,5.3894,-2.551
noabs,EMG+NIRS,lt1,S013,4.1437,-0.024
noabs,EMG+NIRS,lt1,S014,2.1085,0.728
noabs,EMG+NIRS,lt1,S016,2.3576,0.533
noabs,EMG+NIRS,lt1,S017,4.9151,-0.43
noabs,EMG+NIRS,lt1,S018,1.5389,0.86
noabs,EMG+NIRS,lt1,S019,4.8414,0.43
noabs,EMG+NIRS,lt2,S001,4.2943,0.142
noabs,EMG+NIRS,lt2,S002,2.2774,0.278
noabs,EMG+NIRS,lt2,S003,3.0227,0.56
noabs,EMG+NIRS,lt2,S004,3.7266,-1.823
noabs,EMG+NIRS,lt2,S005,7.0664,-1.146
noabs,EMG+NIRS,lt2,S006,3.0061,-1.015
noabs,EMG+NIRS,lt2,S008,1.2235,0.783
noabs,EMG+NIRS,lt2,S009,4.2055,0.588
noabs,EMG+NIRS,lt2,S010,2.5088,0.839
noabs,EMG+NIRS,lt2,S011,2.3017,0.49
noabs,EMG+NIRS,lt2,S012,3.0555,-0.072
noabs,EMG+NIRS,lt2,S013,4.9139,-0.208
noabs,EMG+NIRS,lt2,S014,2.1147,0.698
noabs,EMG+NIRS,lt2,S016,1.8028,0.743
noabs,EMG+NIRS,lt2,S017,2.7408,0.495
noabs,EMG+NIRS,lt2,S018,2.0208,-1.728
noabs,EMG+NIRS,lt2,S019,3.4838,0.631
noabs,EMG+NIRS+HRV,lt1,S001,5.3729,-0.258
noabs,EMG+NIRS+HRV,lt1,S002,2.5084,0.145
noabs,EMG+NIRS+HRV,lt1,S003,7.3431,-0.271
noabs,EMG+NIRS+HRV,lt1,S004,2.3293,0.162
noabs,EMG+NIRS+HRV,lt1,S005,4.0517,0.406
noabs,EMG+NIRS+HRV,lt1,S006,0.5905,0.928
noabs,EMG+NIRS+HRV,lt1,S007,2.2226,0.711
noabs,EMG+NIRS+HRV,lt1,S008,1.3594,0.742
noabs,EMG+NIRS+HRV,lt1,S009,7.0844,0.117
noabs,EMG+NIRS+HRV,lt1,S010,3.5599,0.718
noabs,EMG+NIRS+HRV,lt1,S011,1.1594,0.849
noabs,EMG+NIRS+HRV,lt1,S012,3.498,-0.443
noabs,EMG+NIRS+HRV,lt1,S013,2.6225,0.629
noabs,EMG+NIRS+HRV,lt1,S014,2.9759,0.555
noabs,EMG+NIRS+HRV,lt1,S016,3.0248,0.366
noabs,EMG+NIRS+HRV,lt1,S017,4.2656,0.094
noabs,EMG+NIRS+HRV,lt1,S018,1.8295,0.814
noabs,EMG+NIRS+HRV,lt1,S019,2.597,0.807
noabs,EMG+NIRS+HRV,lt2,S001,5.4002,-0.426
noabs,EMG+NIRS+HRV,lt2,S002,2.067,0.327
noabs,EMG+NIRS+HRV,lt2,S003,2.5604,0.778
noabs,EMG+NIRS+HRV,lt2,S004,2.5143,-0.342
noabs,EMG+NIRS+HRV,lt2,S005,5.1905,-0.239
noabs,EMG+NIRS+HRV,lt2,S006,2.2441,-0.042
noabs,EMG+NIRS+HRV,lt2,S008,0.7217,0.916
noabs,EMG+NIRS+HRV,lt2,S009,3.3805,0.675
noabs,EMG+NIRS+HRV,lt2,S010,3.246,0.703
noabs,EMG+NIRS+HRV,lt2,S011,1.8478,0.651
noabs,EMG+NIRS+HRV,lt2,S012,3.6198,-0.472
noabs,EMG+NIRS+HRV,lt2,S013,3.3925,0.384
noabs,EMG+NIRS+HRV,lt2,S014,2.894,0.531
noabs,EMG+NIRS+HRV,lt2,S016,1.693,0.784
noabs,EMG+NIRS+HRV,lt2,S017,2.106,0.587
noabs,EMG+NIRS+HRV,lt2,S018,6.0864,-24.808
noabs,EMG+NIRS+HRV,lt2,S019,2.3404,0.831
