variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.8022,4.9145,30.0,4.9145,5.0129,5.1397,5.5349,-0.194,0.492,190.5
noabs,EMG,lt2,18,79,4.476,4.491,30.0,4.491,4.5225,4.5868,4.8906,0.061,0.617,146.1
noabs,EMG+NIRS,lt1,18,93,3.8678,3.9986,30.0,3.9986,4.1065,4.2449,4.7136,0.366,0.69,211.9
noabs,EMG+NIRS,lt2,18,93,3.3369,3.4372,30.0,3.4372,3.5321,3.6709,4.1409,0.506,0.755,127.8
noabs,EMG+NIRS+HRV,lt1,18,101,3.82,3.9798,30.0,3.9798,4.1059,4.2802,4.8386,0.391,0.731,295.9
noabs,EMG+NIRS+HRV,lt2,18,101,3.1666,3.3744,30.0,3.3744,3.5136,3.685,4.2765,0.571,0.825,128.5
