variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,1.5152,0.855
noabs,EMG,lt1,S002,4.6195,-1.689
noabs,EMG,lt1,S003,6.7045,-0.184
noabs,EMG,lt1,S004,3.33,-0.15
noabs,EMG,lt1,S005,3.9324,0.366
noabs,EMG,lt1,S006,3.8029,-1.627
noabs,EMG,lt1,S007,1.7955,0.765
noabs,EMG,lt1,S008,5.3946,-3.18
noabs,EMG,lt1,S009,15.619,-3.73
noabs,EMG,lt1,S010,6.6707,-0.16
noabs,EMG,lt1,S011,1.1527,0.884
noabs,EMG,lt1,S012,2.0129,0.55
noabs,EMG,lt1,S013,4.2277,0.276
noabs,EMG,lt1,S014,4.3272,-0.175
noabs,EMG,lt1,S016,2.258,0.569
noabs,EMG,lt1,S017,2.4008,0.672
noabs,EMG,lt1,S018,1.5902,0.823
noabs,EMG,lt1,S019,4.031,0.572
noabs,EMG,lt2,S001,1.9734,0.788
noabs,EMG,lt2,S002,7.2407,-5.09
noabs,EMG,lt2,S003,2.3883,0.718
noabs,EMG,lt2,S004,3.1504,-0.019
noabs,EMG,lt2,S005,6.8778,-0.955
noabs,EMG,lt2,S006,5.0606,-3.855
noabs,EMG,lt2,S008,1.0633,0.797
noabs,EMG,lt2,S009,10.0216,-1.173
noabs,EMG,lt2,S010,4.9189,0.243
noabs,EMG,lt2,S011,3.0314,0.127
noabs,EMG,lt2,S012,1.6613,0.591
noabs,EMG,lt2,S013,6.2162,-0.315
noabs,EMG,lt2,S014,1.8077,0.747
noabs,EMG,lt2,S016,2.0811,0.62
noabs,EMG,lt2,S017,1.6642,0.805
noabs,EMG,lt2,S018,3.2098,-7.105
noabs,EMG,lt2,S019,5.7983,0.133
noabs,EMG+NIRS,lt1,S001,3.8307,0.371
noabs,EMG+NIRS,lt1,S002,2.9938,-0.132
noabs,EMG+NIRS,lt1,S003,6.5984,-0.092
noabs,EMG+NIRS,lt1,S004,2.5042,-0.039
noabs,EMG+NIRS,lt1,S005,5.1643,-0.005
noabs,EMG+NIRS,lt1,S006,1.8856,0.316
noabs,EMG+NIRS,lt1,S007,1.2166,0.881
noabs,EMG+NIRS,lt1,S008,2.5114,0.054
noabs,EMG+NIRS,lt1,S009,10.0931,-0.724
noabs,EMG+NIRS,lt1,S010,2.5976,0.774
noabs,EMG+NIRS,lt1,S011,1.0902,0.837
noabs,EMG+NIRS,lt1,S012,3.865,-0.596
noabs,EMG+NIRS,lt1,S013,2.4433,0.697
noabs,EMG+NIRS,lt1,S014,1.9599,0.747
noabs,EMG+NIRS,lt1,S016,1.4594,0.812
noabs,EMG+NIRS,lt1,S017,3.7327,0.188
noabs,EMG+NIRS,lt1,S018,1.754,0.834
noabs,EMG+NIRS,lt1,S019,5.2842,0.366
noabs,EMG+NIRS,lt2,S001,3.149,0.391
noabs,EMG+NIRS,lt2,S002,5.874,-3.37
noabs,EMG+NIRS,lt2,S003,4.5488,0.332
noabs,EMG+NIRS,lt2,S004,0.8998,0.899
noabs,EMG+NIRS,lt2,S005,8.5328,-2.013
noabs,EMG+NIRS,lt2,S006,4.6723,-2.59
noabs,EMG+NIRS,lt2,S008,1.8776,0.471
noabs,EMG+NIRS,lt2,S009,2.8147,0.815
noabs,EMG+NIRS,lt2,S010,1.6804,0.875
noabs,EMG+NIRS,lt2,S011,1.3767,0.815
noabs,EMG+NIRS,lt2,S012,2.7125,0.128
noabs,EMG+NIRS,lt2,S013,3.1947,0.486
noabs,EMG+NIRS,lt2,S014,2.3008,0.643
noabs,EMG+NIRS,lt2,S016,2.4444,0.501
noabs,EMG+NIRS,lt2,S017,2.2438,0.655
noabs,EMG+NIRS,lt2,S018,2.1483,-2.208
noabs,EMG+NIRS,lt2,S019,4.6204,0.449
noabs,EMG+NIRS+HRV,lt1,S001,2.5671,0.694
noabs,EMG+NIRS+HRV,lt1,S002,3.2827,-0.305
noabs,EMG+NIRS+HRV,lt1,S003,8.618,-0.715
noabs,EMG+NIRS+HRV,lt1,S004,1.1056,0.852
noabs,EMG+NIRS+HRV,lt1,S005,2.8617,0.664
noabs,EMG+NIRS+HRV,lt1,S006,0.9968,0.72
noabs,EMG+NIRS+HRV,lt1,S007,0.8235,0.939
noabs,EMG+NIRS+HRV,lt1,S008,0.7767,0.907
noabs,EMG+NIRS+HRV,lt1,S009,7.1229,0.114
noabs,EMG+NIRS+HRV,lt1,S010,7.3406,-0.221
noabs,EMG+NIRS+HRV,lt1,S011,0.5778,0.967
noabs,EMG+NIRS+HRV,lt1,S012,6.1679,-3.232
noabs,EMG+NIRS+HRV,lt1,S013,4.3189,0.379
noabs,EMG+NIRS+HRV,lt1,S014,2.0105,0.79
noabs,EMG+NIRS+HRV,lt1,S016,2.253,0.63
noabs,EMG+NIRS+HRV,lt1,S017,3.6235,0.285
noabs,EMG+NIRS+HRV,lt1,S018,2.4254,0.648
noabs,EMG+NIRS+HRV,lt1,S019,2.8017,0.805
noabs,EMG+NIRS+HRV,lt2,S001,3.7078,0.321
noabs,EMG+NIRS+HRV,lt2,S002,1.1946,0.768
noabs,EMG+NIRS+HRV,lt2,S003,4.9234,0.258
noabs,EMG+NIRS+HRV,lt2,S004,1.9757,0.549
noabs,EMG+NIRS+HRV,lt2,S005,5.048,-0.09
noabs,EMG+NIRS+HRV,lt2,S006,4.261,-2.421
noabs,EMG+NIRS+HRV,lt2,S008,1.5312,0.563
noabs,EMG+NIRS+HRV,lt2,S009,4.4363,0.496
noabs,EMG+NIRS+HRV,lt2,S010,3.3371,0.688
noabs,EMG+NIRS+HRV,lt2,S011,1.4582,0.824
