variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.0309,0.623
with_abs,EMG,lt1,S002,4.6193,-1.27
with_abs,EMG,lt1,S003,10.9445,-1.774
with_abs,EMG,lt1,S004,9.1668,-5.218
with_abs,EMG,lt1,S005,3.2925,0.668
with_abs,EMG,lt1,S006,2.6505,0.099
with_abs,EMG,lt1,S007,4.0716,0.196
with_abs,EMG,lt1,S008,3.3441,-0.151
with_abs,EMG,lt1,S009,6.7792,0.169
with_abs,EMG,lt1,S010,9.3542,-0.983
with_abs,EMG,lt1,S011,3.8419,-0.044
with_abs,EMG,lt1,S012,1.843,0.672
with_abs,EMG,lt1,S013,4.1046,0.463
with_abs,EMG,lt1,S014,2.2002,0.784
with_abs,EMG,lt1,S016,2.6798,0.411
with_abs,EMG,lt1,S017,5.6276,-0.246
with_abs,EMG,lt1,S018,2.2927,0.669
with_abs,EMG,lt1,S019,3.1899,0.758
noabs,EMG,lt1,S001,1.8675,0.837
noabs,EMG,lt1,S002,6.4295,-2.428
noabs,EMG,lt1,S003,7.047,-0.19
noabs,EMG,lt1,S004,9.6762,-6.647
noabs,EMG,lt1,S005,4.4192,0.473
noabs,EMG,lt1,S006,3.4246,-0.287
noabs,EMG,lt1,S007,7.5194,-2.442
noabs,EMG,lt1,S008,1.6599,0.718
noabs,EMG,lt1,S009,7.128,-0.07
noabs,EMG,lt1,S010,8.9771,-0.858
noabs,EMG,lt1,S011,3.4235,0.171
noabs,EMG,lt1,S012,3.1474,0.132
noabs,EMG,lt1,S013,2.6297,0.741
noabs,EMG,lt1,S014,4.8642,0.146
noabs,EMG,lt1,S016,3.7109,0.081
noabs,EMG,lt1,S017,6.1223,-0.502
noabs,EMG,lt1,S018,2.7289,0.591
noabs,EMG,lt1,S019,4.0451,0.678
with_abs,NIRS,lt1,S001,13.8952,-8.471
with_abs,NIRS,lt1,S002,19.1793,-27.038
with_abs,NIRS,lt1,S003,4.9967,0.272
with_abs,NIRS,lt1,S004,3.8817,-0.351
with_abs,NIRS,lt1,S005,4.4278,0.354
with_abs,NIRS,lt1,S006,3.3412,-0.148
with_abs,NIRS,lt1,S007,3.3754,0.47
with_abs,NIRS,lt1,S008,5.2059,-1.735
with_abs,NIRS,lt1,S009,6.3058,0.217
with_abs,NIRS,lt1,S010,7.2576,-0.355
with_abs,NIRS,lt1,S011,2.4716,0.292
with_abs,NIRS,lt1,S012,4.4482,-0.453
with_abs,NIRS,lt1,S013,3.8954,0.508
with_abs,NIRS,lt1,S014,2.8005,0.613
