variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG+NIRS+HRV,lt2,S013,5.7204,-0.25
with_abs,EMG+NIRS+HRV,lt2,S014,4.0482,0.205
with_abs,EMG+NIRS+HRV,lt2,S016,3.7662,-0.007
with_abs,EMG+NIRS+HRV,lt2,S017,4.7685,-0.336
with_abs,EMG+NIRS+HRV,lt2,S018,4.9594,-6.479
with_abs,EMG+NIRS+HRV,lt2,S019,7.3348,-0.368
noabs,EMG+NIRS+HRV,lt2,S001,4.7119,0.105
noabs,EMG+NIRS+HRV,lt2,S002,3.9057,-0.695
noabs,EMG+NIRS+HRV,lt2,S003,6.8169,-0.322
noabs,EMG+NIRS+HRV,lt2,S004,3.3351,-0.077
noabs,EMG+NIRS+HRV,lt2,S005,5.0643,-0.035
noabs,EMG+NIRS+HRV,lt2,S006,2.9372,-0.062
noabs,EMG+NIRS+HRV,lt2,S008,3.8726,-0.889
noabs,EMG+NIRS+HRV,lt2,S009,8.8435,-0.683
noabs,EMG+NIRS+HRV,lt2,S010,8.1582,-0.65
noabs,EMG+NIRS+HRV,lt2,S011,3.219,0.183
noabs,EMG+NIRS+HRV,lt2,S012,2.9388,0.211
noabs,EMG+NIRS+HRV,lt2,S013,5.7591,-0.262
noabs,EMG+NIRS+HRV,lt2,S014,4.0721,0.206
noabs,EMG+NIRS+HRV,lt2,S016,3.5193,0.071
noabs,EMG+NIRS+HRV,lt2,S017,4.788,-0.336
noabs,EMG+NIRS+HRV,lt2,S018,4.9828,-6.54
noabs,EMG+NIRS+HRV,lt2,S019,7.3939,-0.381
