architecture_id,model_id,family,target,feature_set,with_abs,wavelet_mode,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json
Lin22,Lin22_59a06509,Lin,lt1,EMG,True,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) EMG with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_849dee11,Lin,lt1,EMG,False,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) EMG no_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_8f740644,Lin,lt1,NIRS,True,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) NIRS with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_cfe310a8,Lin,lt1,NIRS,False,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) NIRS no_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_950ac2b0,Lin,lt1,HRV,True,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) HRV with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_13fa8445,Lin,lt1,HRV,False,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) HRV no_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_a3a6e604,Lin,lt1,EMG+NIRS,True,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) EMG+NIRS with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_3a50e3e9,Lin,lt1,EMG+NIRS,False,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) EMG+NIRS no_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_466103c8,Lin,lt1,EMG+NIRS+HRV,True,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) EMG+NIRS+HRV with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
Lin22,Lin22_8612f347,Lin,lt1,EMG+NIRS+HRV,False,none,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) EMG+NIRS+HRV no_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}"
