model_id,architecture_id,fold_id,epoch,train_loss,val_loss,train_mae,val_mae,lr
TCN3_915ac843,TCN3,loso_subject_S001,1,0.30480210978605715,,0.40938409034019385,,0.001
TCN3_915ac843,TCN3,loso_subject_S001,2,0.06433661539638308,,0.18925491380860562,,0.0009986128001799076
TCN3_915ac843,TCN3,loso_subject_S001,3,0.03704192134086986,,0.1427921656114197,,0.000994459753267812
TCN3_915ac843,TCN3,loso_subject_S001,4,0.02743209869733519,,0.12124348600356664,,0.0009875664641789542
TCN3_915ac843,TCN3,loso_subject_S001,5,0.01977834374323779,,0.10196597723744352,,0.000977975432332819
TCN3_915ac843,TCN3,loso_subject_S001,6,0.015558360307367366,,0.08975599568329656,,0.0009657457896300788
TCN3_915ac843,TCN3,loso_subject_S001,7,0.012692919166998877,,0.08186423765453915,,0.0009509529358847653
TCN3_915ac843,TCN3,loso_subject_S001,8,0.010713182159892556,,0.07602553581473072,,0.0009336880739593414
TCN3_915ac843,TCN3,loso_subject_S001,9,0.008946009597802066,,0.06840207133439648,,0.0009140576474687262
TCN3_915ac843,TCN3,loso_subject_S001,10,0.007754086668978544,,0.06394223938774693,,0.0008921826845200138
TCN3_915ac843,TCN3,loso_subject_S001,11,0.0068702123248616355,,0.060583647705267446,,0.0008681980515339462
TCN3_915ac843,TCN3,loso_subject_S001,12,0.006305805030156236,,0.05719040109097434,,0.0008422516217485825
TCN3_915ac843,TCN3,loso_subject_S001,13,0.005915838347183218,,0.0556374159789343,,0.0008145033635316127
TCN3_915ac843,TCN3,loso_subject_S001,14,0.005460261181122664,,0.05373915013964719,,0.0007851243541221768
TCN3_915ac843,TCN3,loso_subject_S001,15,0.004837318299656418,,0.050224673460759,,0.0007542957248827959
TCN3_915ac843,TCN3,loso_subject_S001,16,0.004370335929861681,,0.04818956492308987,,0.0007222075445642904
TCN3_915ac843,TCN3,loso_subject_S001,17,0.004227703267892044,,0.0465417666351932,,0.0006890576474687263
TCN3_915ac843,TCN3,loso_subject_S001,18,0.004666438002226111,,0.048991995094536445,,0.0006550504137351575
TCN3_915ac843,TCN3,loso_subject_S001,19,0.0037340817144197198,,0.04408078766468809,,0.0006203955092681039
TCN3_915ac843,TCN3,loso_subject_S001,20,0.003291413735156246,,0.041797428361060325,,0.0005853065930775302
TCN3_915ac843,TCN3,loso_subject_S001,21,0.003279514602592352,,0.04093627961431702,,0.0005499999999999999
TCN3_915ac843,TCN3,loso_subject_S001,22,0.0030528458314340945,,0.0397657049816054,,0.0005146934069224698
TCN3_915ac843,TCN3,loso_subject_S001,23,0.0029389980816012557,,0.03879428098253669,,0.00047960449073189616
TCN3_915ac843,TCN3,loso_subject_S001,24,0.002769993992294716,,0.03783521382924192,,0.00044494958626484254
TCN3_915ac843,TCN3,loso_subject_S001,25,0.0027211751957228413,,0.037678328631376594,,0.0004109423525312736
TCN3_915ac843,TCN3,loso_subject_S001,26,0.0024464232939063425,,0.035793056031141954,,0.00037779245543570955
TCN3_915ac843,TCN3,loso_subject_S001,27,0.0023833866262428617,,0.034850680434687725,,0.0003457042751172039
TCN3_915ac843,TCN3,loso_subject_S001,28,0.002515176606693435,,0.036076820835944046,,0.00031487564587782295
TCN3_915ac843,TCN3,loso_subject_S001,29,0.00236745304335286,,0.03461633901225603,,0.0002854966364683871
TCN3_915ac843,TCN3,loso_subject_S001,30,0.0022603804605606137,,0.033812430616188986,,0.0002577483782514174
TCN3_915ac843,TCN3,loso_subject_S001,31,0.002209635758313434,,0.03332968461682553,,0.00023180194846605365
TCN3_915ac843,TCN3,loso_subject_S001,32,0.002374820540983615,,0.03443948640805656,,0.00020781731547998616
