variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,4.0726,-0.018
noabs,EMG,lt1,S002,4.3735,-3.398
noabs,EMG,lt1,S003,4.5694,0.229
noabs,EMG,lt1,S004,5.4844,-3.95
noabs,EMG,lt1,S005,6.0303,-0.789
noabs,EMG,lt1,S006,2.6059,-1.518
noabs,EMG,lt1,S007,5.7726,-1.363
noabs,EMG,lt1,S008,2.7462,-0.962
noabs,EMG,lt1,S010,6.4195,-0.263
noabs,EMG,lt1,S011,0.7444,0.92
noabs,EMG,lt1,S012,0.7882,0.839
noabs,EMG,lt1,S013,3.2791,0.431
noabs,EMG,lt1,S014,3.9634,-0.302
noabs,EMG,lt1,S016,1.4129,0.74
noabs,EMG,lt1,S017,1.8758,0.666
noabs,EMG,lt1,S018,1.0958,0.882
noabs,EMG,lt1,S019,3.0465,0.698
noabs,EMG+NIRS,lt1,S001,5.315,-0.65
noabs,EMG+NIRS,lt1,S002,3.2168,-1.301
noabs,EMG+NIRS,lt1,S003,5.0741,0.143
noabs,EMG+NIRS,lt1,S004,4.2487,-1.928
noabs,EMG+NIRS,lt1,S005,4.9117,-0.137
noabs,EMG+NIRS,lt1,S006,0.9735,0.678
noabs,EMG+NIRS,lt1,S007,3.5673,0.093
noabs,EMG+NIRS,lt1,S008,2.4952,-0.56
noabs,EMG+NIRS,lt1,S010,5.4398,-0.107
noabs,EMG+NIRS,lt1,S011,0.8415,0.869
noabs,EMG+NIRS,lt1,S012,2.3479,-0.219
noabs,EMG+NIRS,lt1,S013,2.1507,0.747
noabs,EMG+NIRS,lt1,S014,1.1248,0.89
noabs,EMG+NIRS,lt1,S016,2.1324,0.434
noabs,EMG+NIRS,lt1,S017,1.6933,0.702
noabs,EMG+NIRS,lt1,S018,1.6735,0.732
noabs,EMG+NIRS,lt1,S019,2.5736,0.783
noabs,EMG+NIRS+HRV,lt1,S001,4.9835,-0.492
noabs,EMG+NIRS+HRV,lt1,S002,3.5359,-1.986
noabs,EMG+NIRS+HRV,lt1,S003,6.6961,-0.41
noabs,EMG+NIRS+HRV,lt1,S004,2.2831,0.119
noabs,EMG+NIRS+HRV,lt1,S005,6.0347,-0.748
noabs,EMG+NIRS+HRV,lt1,S006,0.5766,0.87
noabs,EMG+NIRS+HRV,lt1,S007,2.1743,0.617
noabs,EMG+NIRS+HRV,lt1,S008,1.7593,0.093
noabs,EMG+NIRS+HRV,lt1,S010,5.4192,0.085
noabs,EMG+NIRS+HRV,lt1,S011,0.8074,0.901
noabs,EMG+NIRS+HRV,lt1,S012,2.4846,-0.738
noabs,EMG+NIRS+HRV,lt1,S013,1.5945,0.865
noabs,EMG+NIRS+HRV,lt1,S014,1.4559,0.823
noabs,EMG+NIRS+HRV,lt1,S016,1.8249,0.605
noabs,EMG+NIRS+HRV,lt1,S017,2.2435,0.592
noabs,EMG+NIRS+HRV,lt1,S018,0.9666,0.876
noabs,EMG+NIRS+HRV,lt1,S019,2.2639,0.75
