model_id,architecture_id,fold_id,epoch,train_loss,val_loss,train_mae,val_mae,lr
TCN1_893f3174,TCN1,loso_subject_S001,1,0.1901643352936926,,0.30167176399999934,,0.001
TCN1_893f3174,TCN1,loso_subject_S001,2,0.03233333243062618,,0.13332585265122035,,0.0009986128001799076
TCN1_893f3174,TCN1,loso_subject_S001,3,0.01812056252987992,,0.09983906483000614,,0.000994459753267812
TCN1_893f3174,TCN1,loso_subject_S001,4,0.013156278909284166,,0.08361964895553195,,0.0009875664641789542
TCN1_893f3174,TCN1,loso_subject_S001,5,0.009635805856815055,,0.07187747016263815,,0.000977975432332819
TCN1_893f3174,TCN1,loso_subject_S001,6,0.007345814717760713,,0.06271056687028664,,0.0009657457896300788
TCN1_893f3174,TCN1,loso_subject_S001,7,0.006288415142945363,,0.05658642807221027,,0.0009509529358847653
TCN1_893f3174,TCN1,loso_subject_S001,8,0.0054862773932642765,,0.05343740279998888,,0.0009336880739593414
TCN1_893f3174,TCN1,loso_subject_S001,9,0.004654121812217319,,0.04841508525581441,,0.0009140576474687262
TCN1_893f3174,TCN1,loso_subject_S001,10,0.004085395035069211,,0.04530429392504411,,0.0008921826845200138
TCN1_893f3174,TCN1,loso_subject_S001,11,0.0039281000359880905,,0.044463961412348346,,0.0008681980515339462
TCN1_893f3174,TCN1,loso_subject_S001,12,0.003960890110744306,,0.04497748177926521,,0.0008422516217485825
TCN1_893f3174,TCN1,loso_subject_S001,13,0.002873896683850195,,0.03845717865748767,,0.0008145033635316127
TCN1_893f3174,TCN1,loso_subject_S001,14,0.0025377187658778893,,0.035838645784422994,,0.0007851243541221768
TCN1_893f3174,TCN1,loso_subject_S001,15,0.002423977238904144,,0.03511229128698888,,0.0007542957248827959
TCN1_893f3174,TCN1,loso_subject_S001,16,0.002289197990871055,,0.034075902302547825,,0.0007222075445642904
TCN1_893f3174,TCN1,loso_subject_S001,17,0.0021046317998074347,,0.03285425332579241,,0.0006890576474687263
TCN1_893f3174,TCN1,loso_subject_S001,18,0.001900014151381507,,0.0312570720609272,,0.0006550504137351575
TCN1_893f3174,TCN1,loso_subject_S001,19,0.0020663669640359514,,0.03188374136411345,,0.0006203955092681039
TCN1_893f3174,TCN1,loso_subject_S001,20,0.001668560439253974,,0.029100711997022334,,0.0005853065930775302
TCN1_893f3174,TCN1,loso_subject_S001,21,0.0015374940834268762,,0.02814476138010994,,0.0005499999999999999
