variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.4658,4.9684,30.0,4.9684,5.1717,5.3168,5.6255,0.25,0.649,184.9
noabs,EMG,lt2,18,79,4.4615,4.6863,30.0,4.6863,4.7897,4.8896,5.1397,0.279,0.625,210.6
noabs,EMG+NIRS,lt1,18,93,3.9878,4.5301,30.0,4.5301,4.7665,4.9953,5.4334,0.447,0.734,165.0
noabs,EMG+NIRS,lt2,18,93,3.9258,4.3061,30.0,4.3061,4.4288,4.5695,4.9488,0.422,0.72,171.4
noabs,EMG+NIRS+HRV,lt1,18,101,4.0469,4.5062,30.0,4.5062,4.7315,4.9698,5.4792,0.421,0.722,174.4
noabs,EMG+NIRS+HRV,lt2,18,101,3.3278,3.6898,30.0,3.6898,3.8901,4.0891,4.6486,0.637,0.821,137.4
