variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,3.855,0.514
noabs,EMG,lt1,S002,3.398,-0.019
noabs,EMG,lt1,S003,8.5432,-0.418
noabs,EMG,lt1,S004,2.1891,0.554
noabs,EMG,lt1,S005,5.2428,0.219
noabs,EMG,lt1,S006,3.9249,-0.608
noabs,EMG,lt1,S007,4.0958,0.304
noabs,EMG,lt1,S008,4.4976,-0.977
noabs,EMG,lt1,S009,10.1914,-1.002
noabs,EMG,lt1,S010,4.9464,0.373
noabs,EMG,lt1,S011,5.8707,-1.219
noabs,EMG,lt1,S012,2.007,0.71
noabs,EMG,lt1,S013,1.5725,0.89
noabs,EMG,lt1,S014,2.2824,0.74
noabs,EMG,lt1,S016,1.936,0.771
noabs,EMG,lt1,S017,2.5055,0.672
noabs,EMG,lt1,S018,1.6407,0.852
noabs,EMG,lt1,S019,4.7951,0.514
noabs,EMG,lt2,S001,4.0995,0.355
noabs,EMG,lt2,S002,5.5205,-1.757
noabs,EMG,lt2,S003,6.3069,0.134
noabs,EMG,lt2,S004,2.4128,0.324
noabs,EMG,lt2,S005,8.3933,-1.683
noabs,EMG,lt2,S006,7.019,-3.846
noabs,EMG,lt2,S007,4.2367,-2.324
noabs,EMG,lt2,S008,4.0857,-0.572
noabs,EMG,lt2,S009,6.744,0.096
noabs,EMG,lt2,S010,3.383,0.676
noabs,EMG,lt2,S011,2.7328,0.524
noabs,EMG,lt2,S012,4.0826,-0.57
noabs,EMG,lt2,S013,3.7811,0.546
noabs,EMG,lt2,S014,1.4678,0.889
noabs,EMG,lt2,S016,1.8392,0.721
noabs,EMG,lt2,S017,2.1004,0.795
noabs,EMG,lt2,S018,2.4614,-0.764
noabs,EMG,lt2,S019,5.8647,0.245
noabs,EMG+NIRS,lt1,S001,3.7814,0.555
noabs,EMG+NIRS,lt1,S002,4.8834,-1.006
noabs,EMG+NIRS,lt1,S003,9.0718,-0.571
noabs,EMG+NIRS,lt1,S004,2.9831,0.338
noabs,EMG+NIRS,lt1,S005,4.9719,0.319
noabs,EMG+NIRS,lt1,S006,2.7784,0.145
noabs,EMG+NIRS,lt1,S007,3.1781,0.596
noabs,EMG+NIRS,lt1,S008,3.54,-0.111
noabs,EMG+NIRS,lt1,S009,5.109,0.356
noabs,EMG+NIRS,lt1,S010,5.182,0.382
noabs,EMG+NIRS,lt1,S011,1.1576,0.893
noabs,EMG+NIRS,lt1,S012,2.5103,0.233
noabs,EMG+NIRS,lt1,S013,2.626,0.719
noabs,EMG+NIRS,lt1,S014,2.1393,0.767
noabs,EMG+NIRS,lt1,S016,1.6058,0.825
noabs,EMG+NIRS,lt1,S017,3.5747,0.418
noabs,EMG+NIRS,lt1,S018,1.7792,0.835
noabs,EMG+NIRS,lt1,S019,5.2485,0.425
noabs,EMG+NIRS,lt2,S001,2.6911,0.755
noabs,EMG+NIRS,lt2,S002,3.8632,-0.347
noabs,EMG+NIRS,lt2,S003,5.5049,0.309
noabs,EMG+NIRS,lt2,S004,1.6466,0.725
noabs,EMG+NIRS,lt2,S005,11.266,-3.07
noabs,EMG+NIRS,lt2,S006,5.1642,-1.912
noabs,EMG+NIRS,lt2,S007,3.849,-1.367
noabs,EMG+NIRS,lt2,S008,2.4241,0.4
noabs,EMG+NIRS,lt2,S009,3.4626,0.776
noabs,EMG+NIRS,lt2,S010,2.3764,0.863
noabs,EMG+NIRS,lt2,S011,3.0909,0.422
noabs,EMG+NIRS,lt2,S012,3.565,-0.379
noabs,EMG+NIRS,lt2,S013,5.343,0.147
noabs,EMG+NIRS,lt2,S014,2.0705,0.797
noabs,EMG+NIRS,lt2,S016,1.2041,0.895
noabs,EMG+NIRS,lt2,S017,2.8955,0.645
noabs,EMG+NIRS,lt2,S018,0.5874,0.846
noabs,EMG+NIRS,lt2,S019,5.2828,0.402
noabs,EMG+NIRS+HRV,lt1,S001,3.5847,0.546
noabs,EMG+NIRS+HRV,lt1,S002,2.4683,0.459
noabs,EMG+NIRS+HRV,lt1,S003,9.2234,-0.691
noabs,EMG+NIRS+HRV,lt1,S004,2.8028,0.447
noabs,EMG+NIRS+HRV,lt1,S005,4.29,0.486
noabs,EMG+NIRS+HRV,lt1,S006,1.8471,0.627
noabs,EMG+NIRS+HRV,lt1,S007,3.7577,0.387
noabs,EMG+NIRS+HRV,lt1,S008,1.5764,0.736
noabs,EMG+NIRS+HRV,lt1,S009,8.5029,-0.118
noabs,EMG+NIRS+HRV,lt1,S010,4.8161,0.499
noabs,EMG+NIRS+HRV,lt1,S011,1.0675,0.918
noabs,EMG+NIRS+HRV,lt1,S012,4.1584,-0.281
noabs,EMG+NIRS+HRV,lt1,S013,1.5642,0.924
noabs,EMG+NIRS+HRV,lt1,S014,1.7061,0.883
noabs,EMG+NIRS+HRV,lt1,S016,3.0924,0.402
noabs,EMG+NIRS+HRV,lt1,S017,4.132,0.273
noabs,EMG+NIRS+HRV,lt1,S018,1.0906,0.938
noabs,EMG+NIRS+HRV,lt1,S019,4.9516,0.499
noabs,EMG+NIRS+HRV,lt2,S001,3.4024,0.621
noabs,EMG+NIRS+HRV,lt2,S002,3.4101,0.031
noabs,EMG+NIRS+HRV,lt2,S003,4.5857,0.5
noabs,EMG+NIRS+HRV,lt2,S004,1.3457,0.775
noabs,EMG+NIRS+HRV,lt2,S005,4.612,0.251
noabs,EMG+NIRS+HRV,lt2,S006,2.8988,0.164
noabs,EMG+NIRS+HRV,lt2,S007,6.3811,-4.375
noabs,EMG+NIRS+HRV,lt2,S008,1.607,0.758
noabs,EMG+NIRS+HRV,lt2,S009,3.5313,0.739
noabs,EMG+NIRS+HRV,lt2,S010,5.0548,0.412
noabs,EMG+NIRS+HRV,lt2,S011,2.7173,0.587
noabs,EMG+NIRS+HRV,lt2,S012,1.8414,0.728
noabs,EMG+NIRS+HRV,lt2,S013,4.0889,0.525
noabs,EMG+NIRS+HRV,lt2,S014,2.4689,0.703
noabs,EMG+NIRS+HRV,lt2,S016,1.71,0.79
noabs,EMG+NIRS+HRV,lt2,S017,2.1734,0.742
noabs,EMG+NIRS+HRV,lt2,S018,4.4964,-5.151
noabs,EMG+NIRS+HRV,lt2,S019,3.6585,0.698
