variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.6326,-0.298
with_abs,EMG,lt1,S002,4.0094,-2.685
with_abs,EMG,lt1,S003,4.6336,0.18
with_abs,EMG,lt1,S004,3.4829,-1.093
with_abs,EMG,lt1,S005,7.2733,-1.494
with_abs,EMG,lt1,S006,0.9284,0.672
with_abs,EMG,lt1,S007,5.5471,-1.198
with_abs,EMG,lt1,S008,2.7583,-1.01
with_abs,EMG,lt1,S010,4.5994,0.177
with_abs,EMG,lt1,S011,0.6957,0.914
with_abs,EMG,lt1,S012,0.6854,0.85
with_abs,EMG,lt1,S013,1.3813,0.9
with_abs,EMG,lt1,S014,3.7537,-0.149
with_abs,EMG,lt1,S016,1.6272,0.665
with_abs,EMG,lt1,S017,1.8608,0.681
with_abs,EMG,lt1,S018,1.3185,0.817
with_abs,EMG,lt1,S019,3.275,0.595
with_abs,EMG+NIRS,lt1,S001,4.5954,-0.281
with_abs,EMG+NIRS,lt1,S002,6.3897,-7.924
with_abs,EMG+NIRS,lt1,S003,6.0116,-0.133
with_abs,EMG+NIRS,lt1,S004,2.6636,-0.163
with_abs,EMG+NIRS,lt1,S005,5.1381,-0.218
with_abs,EMG+NIRS,lt1,S006,1.1742,0.412
with_abs,EMG+NIRS,lt1,S007,2.3133,0.586
with_abs,EMG+NIRS,lt1,S008,1.8073,0.035
with_abs,EMG+NIRS,lt1,S010,4.1428,0.329
with_abs,EMG+NIRS,lt1,S011,1.0648,0.837
with_abs,EMG+NIRS,lt1,S012,2.6933,-0.427
with_abs,EMG+NIRS,lt1,S013,2.6806,0.617
with_abs,EMG+NIRS,lt1,S014,1.0675,0.91
with_abs,EMG+NIRS,lt1,S016,1.7278,0.597
with_abs,EMG+NIRS,lt1,S017,6.4955,-2.045
with_abs,EMG+NIRS,lt1,S018,1.3635,0.761
with_abs,EMG+NIRS,lt1,S019,2.4343,0.806
with_abs,EMG+NIRS+HRV,lt1,S001,4.4554,-0.175
with_abs,EMG+NIRS+HRV,lt1,S002,4.089,-3.028
with_abs,EMG+NIRS+HRV,lt1,S003,6.2326,-0.225
with_abs,EMG+NIRS+HRV,lt1,S004,2.9341,-0.434
with_abs,EMG+NIRS+HRV,lt1,S005,5.6021,-0.462
with_abs,EMG+NIRS+HRV,lt1,S006,0.636,0.833
with_abs,EMG+NIRS+HRV,lt1,S007,2.0455,0.627
with_abs,EMG+NIRS+HRV,lt1,S008,2.0181,-0.049
with_abs,EMG+NIRS+HRV,lt1,S010,6.3603,-0.231
with_abs,EMG+NIRS+HRV,lt1,S011,0.4757,0.957
with_abs,EMG+NIRS+HRV,lt1,S012,1.9778,-0.076
with_abs,EMG+NIRS+HRV,lt1,S013,2.189,0.744
with_abs,EMG+NIRS+HRV,lt1,S014,1.6421,0.741
with_abs,EMG+NIRS+HRV,lt1,S016,2.1579,0.439
with_abs,EMG+NIRS+HRV,lt1,S017,4.5343,-0.491
with_abs,EMG+NIRS+HRV,lt1,S018,0.8713,0.92
with_abs,EMG+NIRS+HRV,lt1,S019,2.7029,0.662
