variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,3.4171,3.5547,30.0,3.5547,3.6619,3.7994,4.2548,0.307,0.622,91.9
with_abs,EMG+NIRS,lt1,18,97,3.3935,3.5133,30.0,3.5133,3.6159,3.7458,4.1847,0.361,0.667,99.1
with_abs,EMG+NIRS+HRV,lt1,18,107,3.4089,3.528,30.0,3.528,3.6353,3.779,4.2587,0.329,0.635,102.8
