variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,3.6166,0.142
noabs,EMG,lt1,S002,5.1838,-5.154
noabs,EMG,lt1,S003,3.869,0.461
noabs,EMG,lt1,S004,4.5151,-2.376
noabs,EMG,lt1,S005,5.4737,-0.5
noabs,EMG,lt1,S006,1.4293,0.127
noabs,EMG,lt1,S007,3.1263,0.214
noabs,EMG,lt1,S008,4.6684,-4.405
noabs,EMG,lt1,S010,5.7115,-0.043
noabs,EMG,lt1,S011,1.3346,0.623
noabs,EMG,lt1,S012,1.0561,0.74
noabs,EMG,lt1,S013,1.3281,0.879
noabs,EMG,lt1,S014,4.2872,-0.516
noabs,EMG,lt1,S016,1.8257,0.585
noabs,EMG,lt1,S017,5.45,-1.34
noabs,EMG,lt1,S018,1.3951,0.819
noabs,EMG,lt1,S019,4.5307,0.267
noabs,EMG+NIRS,lt1,S001,4.1438,-0.053
noabs,EMG+NIRS,lt1,S002,4.8564,-4.446
noabs,EMG+NIRS,lt1,S003,5.3418,0.032
noabs,EMG+NIRS,lt1,S004,2.3687,-0.065
noabs,EMG+NIRS,lt1,S005,4.2414,0.108
noabs,EMG+NIRS,lt1,S006,4.4096,-5.211
noabs,EMG+NIRS,lt1,S007,0.8953,0.912
noabs,EMG+NIRS,lt1,S008,4.1291,-3.274
noabs,EMG+NIRS,lt1,S010,3.7666,0.514
noabs,EMG+NIRS,lt1,S011,0.7633,0.896
noabs,EMG+NIRS,lt1,S012,1.971,-0.039
noabs,EMG+NIRS,lt1,S013,1.546,0.858
noabs,EMG+NIRS,lt1,S014,1.2222,0.877
noabs,EMG+NIRS,lt1,S016,1.9283,0.542
noabs,EMG+NIRS,lt1,S017,5.4332,-1.259
noabs,EMG+NIRS,lt1,S018,1.0769,0.864
noabs,EMG+NIRS,lt1,S019,4.8427,0.206
noabs,EMG+NIRS+HRV,lt1,S001,4.9903,-0.647
noabs,EMG+NIRS+HRV,lt1,S002,3.6956,-2.545
noabs,EMG+NIRS+HRV,lt1,S003,6.6403,-0.442
noabs,EMG+NIRS+HRV,lt1,S004,1.7241,0.432
noabs,EMG+NIRS+HRV,lt1,S005,3.252,0.498
noabs,EMG+NIRS+HRV,lt1,S006,0.6536,0.802
noabs,EMG+NIRS+HRV,lt1,S007,1.2707,0.847
noabs,EMG+NIRS+HRV,lt1,S008,1.9876,-0.038
noabs,EMG+NIRS+HRV,lt1,S010,4.3134,0.363
noabs,EMG+NIRS+HRV,lt1,S011,0.618,0.898
noabs,EMG+NIRS+HRV,lt1,S012,3.2747,-1.315
noabs,EMG+NIRS+HRV,lt1,S013,1.2295,0.829
noabs,EMG+NIRS+HRV,lt1,S014,2.3245,0.61
noabs,EMG+NIRS+HRV,lt1,S016,1.6706,0.624
noabs,EMG+NIRS+HRV,lt1,S017,4.8482,-0.78
noabs,EMG+NIRS+HRV,lt1,S018,0.9885,0.902
noabs,EMG+NIRS+HRV,lt1,S019,3.053,0.687
