variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,4.4302,0.35
noabs,EMG,lt1,S002,5.0463,-1.31
noabs,EMG,lt1,S003,7.5643,-0.244
noabs,EMG,lt1,S004,5.6032,-1.349
noabs,EMG,lt1,S005,6.6653,-0.306
noabs,EMG,lt1,S006,3.0555,-0.234
noabs,EMG,lt1,S007,4.0588,0.204
noabs,EMG,lt1,S008,2.2086,0.423
noabs,EMG,lt1,S009,8.1398,-0.133
noabs,EMG,lt1,S010,6.3312,0.096
noabs,EMG,lt1,S011,2.5574,0.508
noabs,EMG,lt1,S012,2.084,0.652
noabs,EMG,lt1,S013,1.4992,0.922
noabs,EMG,lt1,S014,3.686,0.137
noabs,EMG,lt1,S016,1.8511,0.752
noabs,EMG,lt1,S017,3.7417,0.366
noabs,EMG,lt1,S018,1.58,0.874
noabs,EMG,lt1,S019,4.9908,0.468
noabs,EMG,lt2,S001,4.2059,0.222
noabs,EMG,lt2,S002,6.5011,-3.184
noabs,EMG,lt2,S003,5.254,0.361
noabs,EMG,lt2,S004,4.0271,-0.242
noabs,EMG,lt2,S005,8.8765,-1.601
noabs,EMG,lt2,S006,2.8853,-0.135
noabs,EMG,lt2,S007,1.9186,-0.374
noabs,EMG,lt2,S008,1.9509,0.586
noabs,EMG,lt2,S009,5.5249,0.393
noabs,EMG,lt2,S010,4.9667,0.401
noabs,EMG,lt2,S011,3.2222,0.316
noabs,EMG,lt2,S012,3.6823,-0.038
noabs,EMG,lt2,S013,3.1925,0.646
noabs,EMG,lt2,S014,2.1269,0.745
noabs,EMG,lt2,S016,2.2535,0.661
noabs,EMG,lt2,S017,3.3587,0.454
noabs,EMG,lt2,S018,2.4544,-0.724
noabs,EMG,lt2,S019,5.1229,0.382
noabs,EMG+NIRS,lt1,S001,3.8369,0.457
noabs,EMG+NIRS,lt1,S002,4.7797,-1.073
noabs,EMG+NIRS,lt1,S003,7.9724,-0.258
noabs,EMG+NIRS,lt1,S004,2.0001,0.69
noabs,EMG+NIRS,lt1,S005,3.5275,0.566
noabs,EMG+NIRS,lt1,S006,1.4967,0.723
noabs,EMG+NIRS,lt1,S007,3.1656,0.507
noabs,EMG+NIRS,lt1,S008,2.134,0.531
noabs,EMG+NIRS,lt1,S009,4.4023,0.655
noabs,EMG+NIRS,lt1,S010,5.4365,0.319
noabs,EMG+NIRS,lt1,S011,1.7235,0.79
noabs,EMG+NIRS,lt1,S012,5.063,-1.367
noabs,EMG+NIRS,lt1,S013,2.5952,0.768
noabs,EMG+NIRS,lt1,S014,1.5415,0.883
noabs,EMG+NIRS,lt1,S016,3.3626,0.226
noabs,EMG+NIRS,lt1,S017,3.5342,0.324
noabs,EMG+NIRS,lt1,S018,1.7597,0.814
noabs,EMG+NIRS,lt1,S019,4.8436,0.465
noabs,EMG+NIRS,lt2,S001,4.7272,0.206
noabs,EMG+NIRS,lt2,S002,4.1709,-0.793
noabs,EMG+NIRS,lt2,S003,5.8354,0.194
noabs,EMG+NIRS,lt2,S004,2.2495,0.597
noabs,EMG+NIRS,lt2,S005,8.6396,-1.361
noabs,EMG+NIRS,lt2,S006,2.8899,-0.041
noabs,EMG+NIRS,lt2,S007,2.7629,-0.457
noabs,EMG+NIRS,lt2,S008,0.5736,0.961
noabs,EMG+NIRS,lt2,S009,3.3242,0.782
noabs,EMG+NIRS,lt2,S010,5.4201,0.274
noabs,EMG+NIRS,lt2,S011,3.1449,0.382
noabs,EMG+NIRS,lt2,S012,2.9262,0.208
noabs,EMG+NIRS,lt2,S013,3.6034,0.53
noabs,EMG+NIRS,lt2,S014,2.8401,0.627
noabs,EMG+NIRS,lt2,S016,2.1435,0.696
noabs,EMG+NIRS,lt2,S017,3.058,0.593
noabs,EMG+NIRS,lt2,S018,0.8291,0.739
noabs,EMG+NIRS,lt2,S019,6.1335,0.155
noabs,EMG+NIRS+HRV,lt1,S001,4.4109,0.379
noabs,EMG+NIRS+HRV,lt1,S002,5.4655,-1.538
noabs,EMG+NIRS+HRV,lt1,S003,7.6766,-0.273
noabs,EMG+NIRS+HRV,lt1,S004,2.9793,0.313
noabs,EMG+NIRS+HRV,lt1,S005,4.3357,0.448
noabs,EMG+NIRS+HRV,lt1,S006,1.0686,0.839
noabs,EMG+NIRS+HRV,lt1,S007,3.4383,0.416
noabs,EMG+NIRS+HRV,lt1,S008,2.643,0.262
noabs,EMG+NIRS+HRV,lt1,S009,5.923,0.408
noabs,EMG+NIRS+HRV,lt1,S010,5.2784,0.394
noabs,EMG+NIRS+HRV,lt1,S011,1.5482,0.848
noabs,EMG+NIRS+HRV,lt1,S012,4.1967,-0.224
noabs,EMG+NIRS+HRV,lt1,S013,3.317,0.583
noabs,EMG+NIRS+HRV,lt1,S014,2.0634,0.811
noabs,EMG+NIRS+HRV,lt1,S016,3.4332,0.333
noabs,EMG+NIRS+HRV,lt1,S017,1.636,0.863
noabs,EMG+NIRS+HRV,lt1,S018,1.4734,0.902
noabs,EMG+NIRS+HRV,lt1,S019,3.701,0.657
noabs,EMG+NIRS+HRV,lt2,S001,4.8133,0.206
noabs,EMG+NIRS+HRV,lt2,S002,1.5583,0.709
noabs,EMG+NIRS+HRV,lt2,S003,5.3414,0.303
noabs,EMG+NIRS+HRV,lt2,S004,2.0337,0.631
noabs,EMG+NIRS+HRV,lt2,S005,4.2464,0.398
noabs,EMG+NIRS+HRV,lt2,S006,3.0188,-0.269
noabs,EMG+NIRS+HRV,lt2,S007,5.1235,-3.313
noabs,EMG+NIRS+HRV,lt2,S008,1.6791,0.656
noabs,EMG+NIRS+HRV,lt2,S009,5.5593,0.373
noabs,EMG+NIRS+HRV,lt2,S010,3.7935,0.619
noabs,EMG+NIRS+HRV,lt2,S011,3.2672,0.39
noabs,EMG+NIRS+HRV,lt2,S012,1.7614,0.751
noabs,EMG+NIRS+HRV,lt2,S013,2.8283,0.717
noabs,EMG+NIRS+HRV,lt2,S014,3.0439,0.601
noabs,EMG+NIRS+HRV,lt2,S016,1.5595,0.842
noabs,EMG+NIRS+HRV,lt2,S017,2.0995,0.692
noabs,EMG+NIRS+HRV,lt2,S018,2.2716,-0.591
noabs,EMG+NIRS+HRV,lt2,S019,4.3446,0.517
