architecture_id,model_id,family,target,feature_set,with_abs,wavelet_mode,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json
Lin10,Lin10_2cac36ff,Lin,lt1,EMG,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG with_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_2fe47e31,Lin,lt1,EMG,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG no_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_596310e6,Lin,lt1,NIRS,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) NIRS with_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_61127885,Lin,lt1,NIRS,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) NIRS no_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_54cd113d,Lin,lt1,HRV,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) HRV with_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_94f927c0,Lin,lt1,HRV,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) HRV no_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_61031c24,Lin,lt1,EMG+NIRS,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS with_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_54801d6c,Lin,lt1,EMG+NIRS,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS no_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_aec7e4db,Lin,lt1,EMG+NIRS+HRV,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS+HRV with_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_c166f046,Lin,lt1,EMG+NIRS+HRV,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS+HRV no_abs wavelet=none LT1","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_5fa49a6b,Lin,lt2,EMG,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG with_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_d7e80dbc,Lin,lt2,EMG,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG no_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_18f44af1,Lin,lt2,NIRS,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) NIRS with_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_b5960926,Lin,lt2,NIRS,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) NIRS no_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_9b1e828f,Lin,lt2,HRV,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) HRV with_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_1b5f238f,Lin,lt2,HRV,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) HRV no_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_62c5eaa2,Lin,lt2,EMG+NIRS,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS with_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_0ff43009,Lin,lt2,EMG+NIRS,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS no_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_0ad4b01a,Lin,lt2,EMG+NIRS+HRV,True,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS+HRV with_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
Lin10,Lin10_e88df201,Lin,lt2,EMG+NIRS+HRV,False,none,30,1,0,5,"ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.01,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS+HRV no_abs wavelet=none LT2","{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}"
