variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.2202,4.2956,30.0,4.2956,4.3748,4.4733,4.767,0.241,0.624,108.5
noabs,EMG,lt2,18,79,3.6312,3.6527,30.0,3.6527,3.7008,3.791,4.1315,0.382,0.675,62.7
noabs,EMG+NIRS,lt1,18,93,3.4937,3.607,30.0,3.607,3.7073,3.8331,4.268,0.498,0.754,124.0
noabs,EMG+NIRS,lt2,18,93,3.4056,3.4866,30.0,3.4866,3.5709,3.6815,4.096,0.484,0.698,112.2
noabs,EMG+NIRS+HRV,lt1,18,101,3.286,3.4316,30.0,3.4316,3.5548,3.7205,4.292,0.563,0.776,131.0
noabs,EMG+NIRS+HRV,lt2,18,101,2.7618,2.9153,30.0,2.9153,3.0291,3.192,3.7604,0.659,0.807,109.7
