variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,3.8592,0.511
noabs,EMG,lt1,S002,3.4886,-0.072
noabs,EMG,lt1,S003,8.182,-0.279
noabs,EMG,lt1,S004,3.9269,-0.19
noabs,EMG,lt1,S005,5.2684,0.239
noabs,EMG,lt1,S006,2.5217,0.23
noabs,EMG,lt1,S007,4.7112,0.128
noabs,EMG,lt1,S008,2.6289,0.285
noabs,EMG,lt1,S009,8.8455,-0.425
noabs,EMG,lt1,S010,5.2551,0.318
noabs,EMG,lt1,S011,1.8656,0.771
noabs,EMG,lt1,S012,1.6424,0.802
noabs,EMG,lt1,S013,0.913,0.965
noabs,EMG,lt1,S014,3.8695,0.286
noabs,EMG,lt1,S016,0.9685,0.934
noabs,EMG,lt1,S017,1.3936,0.898
noabs,EMG,lt1,S018,1.343,0.919
noabs,EMG,lt1,S019,4.5506,0.561
noabs,EMG,lt2,S001,3.2109,0.62
noabs,EMG,lt2,S002,6.0439,-2.167
noabs,EMG,lt2,S003,5.3695,0.369
noabs,EMG,lt2,S004,2.4165,0.631
noabs,EMG,lt2,S005,8.5714,-1.657
noabs,EMG,lt2,S006,4.1094,-0.673
noabs,EMG,lt2,S007,2.8294,-16.176
noabs,EMG,lt2,S008,2.1937,0.474
noabs,EMG,lt2,S009,6.791,0.152
noabs,EMG,lt2,S010,1.6662,0.899
noabs,EMG,lt2,S011,3.0618,0.409
noabs,EMG,lt2,S012,2.9763,0.029
noabs,EMG,lt2,S013,3.5072,0.617
noabs,EMG,lt2,S014,1.4568,0.885
noabs,EMG,lt2,S016,1.7632,0.81
noabs,EMG,lt2,S017,2.3679,0.748
noabs,EMG,lt2,S018,1.8216,-0.107
noabs,EMG,lt2,S019,4.9404,0.459
noabs,EMG+NIRS,lt1,S001,3.5878,0.613
noabs,EMG+NIRS,lt1,S002,3.8743,-0.29
noabs,EMG+NIRS,lt1,S003,7.8318,-0.247
noabs,EMG+NIRS,lt1,S004,4.3796,-0.299
noabs,EMG+NIRS,lt1,S005,5.8072,0.091
noabs,EMG+NIRS,lt1,S006,1.0848,0.856
noabs,EMG+NIRS,lt1,S007,4.4223,0.275
noabs,EMG+NIRS,lt1,S008,0.8952,0.902
noabs,EMG+NIRS,lt1,S009,5.6957,0.342
noabs,EMG+NIRS,lt1,S010,5.753,0.335
noabs,EMG+NIRS,lt1,S011,1.4908,0.861
noabs,EMG+NIRS,lt1,S012,2.9004,0.346
noabs,EMG+NIRS,lt1,S013,1.6676,0.913
noabs,EMG+NIRS,lt1,S014,2.482,0.724
noabs,EMG+NIRS,lt1,S016,2.0059,0.744
noabs,EMG+NIRS,lt1,S017,3.1066,0.596
noabs,EMG+NIRS,lt1,S018,1.7917,0.8
noabs,EMG+NIRS,lt1,S019,5.2163,0.407
noabs,EMG+NIRS,lt2,S001,3.1957,0.503
noabs,EMG+NIRS,lt2,S002,4.4417,-0.74
noabs,EMG+NIRS,lt2,S003,6.0631,0.169
noabs,EMG+NIRS,lt2,S004,1.2437,0.876
noabs,EMG+NIRS,lt2,S005,10.4507,-2.561
noabs,EMG+NIRS,lt2,S006,3.8975,-0.647
noabs,EMG+NIRS,lt2,S007,1.683,-5.12
noabs,EMG+NIRS,lt2,S008,0.8261,0.919
noabs,EMG+NIRS,lt2,S009,3.8596,0.59
noabs,EMG+NIRS,lt2,S010,2.0863,0.888
noabs,EMG+NIRS,lt2,S011,2.1161,0.69
