variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.1885,4.3153,30.0,4.3153,4.4166,4.5518,4.9895,0.238,0.612,188.4
with_abs,EMG,lt2,18,79,4.4439,4.5087,30.0,4.5087,4.5603,4.6387,4.9772,0.143,0.627,159.1
with_abs,EMG+NIRS,lt1,18,97,3.5704,3.694,30.0,3.694,3.783,3.9056,4.3246,0.488,0.753,285.1
with_abs,EMG+NIRS,lt2,18,97,3.474,3.6674,30.0,3.6674,3.8162,3.9938,4.5476,0.46,0.726,181.0
with_abs,EMG+NIRS+HRV,lt1,18,107,3.4589,3.6165,30.0,3.6165,3.7336,3.8858,4.384,0.51,0.769,207.2
with_abs,EMG+NIRS+HRV,lt2,18,107,2.6166,2.8356,30.0,2.8356,2.9954,3.1961,3.8375,0.713,0.838,174.5
