variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.9546,-0.053
with_abs,EMG,lt1,S002,3.6138,-0.575
with_abs,EMG,lt1,S003,5.2504,0.211
with_abs,EMG,lt1,S004,2.8409,-0.137
with_abs,EMG,lt1,S005,6.0396,-0.22
with_abs,EMG,lt1,S006,3.5908,-1.283
with_abs,EMG,lt1,S007,3.2195,0.341
with_abs,EMG,lt1,S008,3.7738,-0.841
with_abs,EMG,lt1,S009,10.0238,-1.082
with_abs,EMG,lt1,S010,5.2947,0.27
with_abs,EMG,lt1,S011,0.6341,0.951
with_abs,EMG,lt1,S012,1.2675,0.818
with_abs,EMG,lt1,S013,1.8387,0.771
with_abs,EMG,lt1,S014,3.6883,0.211
with_abs,EMG,lt1,S016,2.5706,0.328
with_abs,EMG,lt1,S017,3.4742,0.166
with_abs,EMG,lt1,S018,1.1516,0.92
with_abs,EMG,lt1,S019,4.1752,0.509
with_abs,EMG,lt2,S001,6.1161,-0.724
with_abs,EMG,lt2,S002,5.1192,-1.954
with_abs,EMG,lt2,S003,2.3001,0.762
with_abs,EMG,lt2,S004,3.2927,-0.42
with_abs,EMG,lt2,S005,6.8996,-1.147
with_abs,EMG,lt2,S006,4.2335,-1.933
with_abs,EMG,lt2,S008,0.8794,0.839
with_abs,EMG,lt2,S009,8.6217,-0.53
with_abs,EMG,lt2,S010,3.9635,0.548
with_abs,EMG,lt2,S011,3.5071,-0.037
with_abs,EMG,lt2,S012,1.1655,0.779
with_abs,EMG,lt2,S013,6.1201,-0.538
with_abs,EMG,lt2,S014,1.9478,0.708
with_abs,EMG,lt2,S016,1.0759,0.874
with_abs,EMG,lt2,S017,2.1539,0.561
with_abs,EMG,lt2,S018,2.8141,-4.598
with_abs,EMG,lt2,S019,6.9694,-0.049
with_abs,EMG+NIRS,lt1,S001,3.2416,0.583
with_abs,EMG+NIRS,lt1,S002,6.4298,-3.673
with_abs,EMG+NIRS,lt1,S003,5.7774,0.2
with_abs,EMG+NIRS,lt1,S004,1.1815,0.845
with_abs,EMG+NIRS,lt1,S005,3.5429,0.524
with_abs,EMG+NIRS,lt1,S006,3.0471,-0.518
with_abs,EMG+NIRS,lt1,S007,1.4814,0.873
with_abs,EMG+NIRS,lt1,S008,2.198,0.378
with_abs,EMG+NIRS,lt1,S009,5.7971,0.31
with_abs,EMG+NIRS,lt1,S010,2.6889,0.753
with_abs,EMG+NIRS,lt1,S011,0.8734,0.93
with_abs,EMG+NIRS,lt1,S012,4.3584,-1.144
with_abs,EMG+NIRS,lt1,S013,2.1853,0.72
with_abs,EMG+NIRS,lt1,S014,1.718,0.81
with_abs,EMG+NIRS,lt1,S016,1.4456,0.801
with_abs,EMG+NIRS,lt1,S017,7.5654,-1.835
with_abs,EMG+NIRS,lt1,S018,1.3211,0.866
with_abs,EMG+NIRS,lt1,S019,5.5662,0.267
with_abs,EMG+NIRS,lt2,S001,5.1827,-0.089
with_abs,EMG+NIRS,lt2,S002,2.185,0.351
with_abs,EMG+NIRS,lt2,S003,3.7905,0.558
with_abs,EMG+NIRS,lt2,S004,2.3507,-0.487
with_abs,EMG+NIRS,lt2,S005,9.4303,-2.871
with_abs,EMG+NIRS,lt2,S006,5.0357,-2.997
with_abs,EMG+NIRS,lt2,S008,1.4264,0.708
with_abs,EMG+NIRS,lt2,S009,4.9194,0.501
with_abs,EMG+NIRS,lt2,S010,1.722,0.919
with_abs,EMG+NIRS,lt2,S011,2.3497,0.543
with_abs,EMG+NIRS,lt2,S012,1.8288,0.503
with_abs,EMG+NIRS,lt2,S013,3.6981,0.474
with_abs,EMG+NIRS,lt2,S014,2.0761,0.697
with_abs,EMG+NIRS,lt2,S016,0.9753,0.914
with_abs,EMG+NIRS,lt2,S017,2.3437,0.522
with_abs,EMG+NIRS,lt2,S018,1.5957,-0.911
with_abs,EMG+NIRS,lt2,S019,3.8283,0.623
with_abs,EMG+NIRS+HRV,lt1,S001,3.3411,0.557
with_abs,EMG+NIRS+HRV,lt1,S002,4.7772,-1.702
with_abs,EMG+NIRS+HRV,lt1,S003,7.6117,-0.377
with_abs,EMG+NIRS+HRV,lt1,S004,1.1969,0.832
with_abs,EMG+NIRS+HRV,lt1,S005,2.4383,0.743
with_abs,EMG+NIRS+HRV,lt1,S006,0.5271,0.942
with_abs,EMG+NIRS+HRV,lt1,S007,1.7149,0.777
with_abs,EMG+NIRS+HRV,lt1,S008,0.8204,0.9
