variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.5315,4.6219,30.0,4.6219,4.7041,4.8114,5.1849,-0.061,0.492,111.4
noabs,EMG,lt2,18,79,3.307,3.4273,30.0,3.4273,3.5303,3.6706,4.1572,0.435,0.697,88.4
noabs,EMG+NIRS,lt1,18,93,3.8983,4.0103,30.0,4.0103,4.108,4.2308,4.6295,0.362,0.695,132.6
noabs,EMG+NIRS,lt2,18,93,3.0576,3.1884,30.0,3.1884,3.2898,3.4248,3.8963,0.555,0.738,113.7
noabs,EMG+NIRS+HRV,lt1,18,101,3.807,3.9242,30.0,3.9242,4.0257,4.1561,4.6111,0.356,0.701,151.4
noabs,EMG+NIRS+HRV,lt2,18,101,2.8038,2.9225,30.0,2.9225,3.0053,3.1264,3.5974,0.661,0.806,121.9
