variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,4.1437,0.27
noabs,EMG,lt1,S002,3.3826,-0.491
noabs,EMG,lt1,S003,5.5501,0.121
noabs,EMG,lt1,S004,1.35,0.798
noabs,EMG,lt1,S005,7.0501,-0.708
noabs,EMG,lt1,S006,0.9062,0.852
noabs,EMG,lt1,S007,6.9605,-1.285
noabs,EMG,lt1,S008,2.0035,0.382
noabs,EMG,lt1,S009,14.9362,-3.066
noabs,EMG,lt1,S010,6.7281,-0.095
noabs,EMG,lt1,S011,0.6874,0.942
noabs,EMG,lt1,S012,0.6673,0.938
noabs,EMG,lt1,S013,2.5324,0.752
noabs,EMG,lt1,S014,2.5422,0.603
noabs,EMG,lt1,S016,1.5083,0.825
noabs,EMG,lt1,S017,3.051,0.491
noabs,EMG,lt1,S018,1.0422,0.904
noabs,EMG,lt1,S019,2.3522,0.854
noabs,EMG,lt2,S001,3.7383,0.256
noabs,EMG,lt2,S002,3.1515,-0.403
noabs,EMG,lt2,S003,1.9777,0.882
noabs,EMG,lt2,S004,1.89,0.555
noabs,EMG,lt2,S005,7.3931,-1.215
noabs,EMG,lt2,S006,7.6613,-7.678
noabs,EMG,lt2,S008,1.0117,0.822
noabs,EMG,lt2,S009,6.609,-0.127
noabs,EMG,lt2,S010,4.7012,0.368
noabs,EMG,lt2,S011,1.0959,0.815
noabs,EMG,lt2,S012,0.6767,0.869
noabs,EMG,lt2,S013,3.5663,0.478
noabs,EMG,lt2,S014,1.1046,0.851
noabs,EMG,lt2,S016,1.7255,0.762
noabs,EMG,lt2,S017,1.301,0.892
noabs,EMG,lt2,S018,1.7403,-1.074
noabs,EMG,lt2,S019,2.1913,0.857
noabs,EMG+NIRS,lt1,S001,4.428,0.181
noabs,EMG+NIRS,lt1,S002,3.2687,-0.392
noabs,EMG+NIRS,lt1,S003,5.6279,0.234
noabs,EMG+NIRS,lt1,S004,3.0775,0.025
noabs,EMG+NIRS,lt1,S005,4.8253,0.189
noabs,EMG+NIRS,lt1,S006,1.3839,0.655
noabs,EMG+NIRS,lt1,S007,3.9269,0.207
noabs,EMG+NIRS,lt1,S008,2.0986,0.431
noabs,EMG+NIRS,lt1,S009,9.9468,-0.836
