variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,5.0089,5.0082,30.0,5.0082,5.0457,5.1119,5.4103,-0.259,0.469,131.7
noabs,EMG,lt2,18,79,3.3003,3.3773,30.0,3.3773,3.4695,3.6193,4.1203,0.519,0.724,139.2
noabs,EMG+NIRS,lt1,18,93,3.9292,3.9848,30.0,3.9848,4.0493,4.1409,4.5439,0.295,0.684,160.6
noabs,EMG+NIRS,lt2,18,93,3.0335,3.1455,30.0,3.1455,3.2611,3.4164,3.9259,0.607,0.768,149.0
noabs,EMG+NIRS+HRV,lt1,18,101,3.8066,3.8766,30.0,3.8766,3.9507,4.0782,4.5565,0.339,0.707,197.8
noabs,EMG+NIRS+HRV,lt2,18,101,2.6707,2.7825,30.0,2.7825,2.893,3.0417,3.6007,0.729,0.845,133.9
