variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,3.2041,0.603
noabs,EMG,lt1,S002,4.0533,-0.689
noabs,EMG,lt1,S003,4.5339,0.462
noabs,EMG,lt1,S004,2.827,0.314
noabs,EMG,lt1,S005,6.0799,-0.133
noabs,EMG,lt1,S006,1.0068,0.86
noabs,EMG,lt1,S007,3.4526,0.366
noabs,EMG,lt1,S008,3.1377,0.018
noabs,EMG,lt1,S009,10.1857,-0.841
noabs,EMG,lt1,S010,3.9869,0.627
noabs,EMG,lt1,S011,2.2044,0.638
noabs,EMG,lt1,S012,1.5692,0.706
noabs,EMG,lt1,S013,2.9175,0.656
noabs,EMG,lt1,S014,3.6996,0.293
noabs,EMG,lt1,S016,1.6487,0.815
noabs,EMG,lt1,S017,4.3701,-0.081
noabs,EMG,lt1,S018,1.0084,0.931
noabs,EMG,lt1,S019,4.6845,0.507
noabs,EMG,lt2,S001,4.9047,0.104
noabs,EMG,lt2,S002,4.0251,-0.767
noabs,EMG,lt2,S003,3.1133,0.726
noabs,EMG,lt2,S004,1.7304,0.691
noabs,EMG,lt2,S005,7.1167,-0.882
noabs,EMG,lt2,S006,3.7381,-0.754
noabs,EMG,lt2,S007,2.4144,-0.03
noabs,EMG,lt2,S008,1.9053,0.469
noabs,EMG,lt2,S009,4.2445,0.574
noabs,EMG,lt2,S010,4.3996,0.509
noabs,EMG,lt2,S011,3.4537,0.027
noabs,EMG,lt2,S012,2.1718,0.45
noabs,EMG,lt2,S013,2.7152,0.75
noabs,EMG,lt2,S014,2.3139,0.634
noabs,EMG,lt2,S016,1.2127,0.864
noabs,EMG,lt2,S017,2.9916,0.32
noabs,EMG,lt2,S018,1.8679,-0.473
noabs,EMG,lt2,S019,3.8187,0.64
noabs,EMG+NIRS,lt1,S001,2.5659,0.732
noabs,EMG+NIRS,lt1,S002,2.7255,0.213
noabs,EMG+NIRS,lt1,S003,6.9428,-0.044
noabs,EMG+NIRS,lt1,S004,1.7304,0.724
noabs,EMG+NIRS,lt1,S005,3.6529,0.555
noabs,EMG+NIRS,lt1,S006,1.4497,0.641
noabs,EMG+NIRS,lt1,S007,2.194,0.716
noabs,EMG+NIRS,lt1,S008,3.2864,-0.142
noabs,EMG+NIRS,lt1,S009,7.2691,0.029
noabs,EMG+NIRS,lt1,S010,5.107,0.369
noabs,EMG+NIRS,lt1,S011,1.3678,0.836
noabs,EMG+NIRS,lt1,S012,2.8264,0.206
noabs,EMG+NIRS,lt1,S013,2.5151,0.728
noabs,EMG+NIRS,lt1,S014,1.6837,0.848
noabs,EMG+NIRS,lt1,S016,1.4408,0.848
noabs,EMG+NIRS,lt1,S017,5.3348,-0.267
noabs,EMG+NIRS,lt1,S018,1.3755,0.889
noabs,EMG+NIRS,lt1,S019,5.4009,0.349
noabs,EMG+NIRS,lt2,S001,4.4308,0.222
noabs,EMG+NIRS,lt2,S002,2.1983,0.449
noabs,EMG+NIRS,lt2,S003,3.5407,0.674
noabs,EMG+NIRS,lt2,S004,1.3863,0.801
noabs,EMG+NIRS,lt2,S005,7.0778,-0.842
noabs,EMG+NIRS,lt2,S006,3.9662,-1.22
noabs,EMG+NIRS,lt2,S007,1.7365,0.468
noabs,EMG+NIRS,lt2,S008,1.2301,0.818
noabs,EMG+NIRS,lt2,S009,3.8101,0.705
noabs,EMG+NIRS,lt2,S010,3.6014,0.696
noabs,EMG+NIRS,lt2,S011,2.6201,0.525
noabs,EMG+NIRS,lt2,S012,2.4793,0.449
noabs,EMG+NIRS,lt2,S013,3.4219,0.625
noabs,EMG+NIRS,lt2,S014,3.3507,0.447
noabs,EMG+NIRS,lt2,S016,1.3413,0.852
noabs,EMG+NIRS,lt2,S017,2.9408,0.445
noabs,EMG+NIRS,lt2,S018,2.077,-0.664
noabs,EMG+NIRS,lt2,S019,4.9376,0.43
noabs,EMG+NIRS+HRV,lt1,S001,3.1795,0.626
noabs,EMG+NIRS+HRV,lt1,S002,1.7418,0.647
noabs,EMG+NIRS+HRV,lt1,S003,8.0727,-0.386
noabs,EMG+NIRS+HRV,lt1,S004,1.18,0.859
noabs,EMG+NIRS+HRV,lt1,S005,3.5381,0.585
noabs,EMG+NIRS+HRV,lt1,S006,1.1206,0.86
noabs,EMG+NIRS+HRV,lt1,S007,2.5026,0.696
noabs,EMG+NIRS+HRV,lt1,S008,1.0273,0.867
noabs,EMG+NIRS+HRV,lt1,S009,7.1295,0.198
noabs,EMG+NIRS+HRV,lt1,S010,5.1329,0.414
noabs,EMG+NIRS+HRV,lt1,S011,1.1505,0.893
noabs,EMG+NIRS+HRV,lt1,S012,3.7844,-0.534
noabs,EMG+NIRS+HRV,lt1,S013,3.5765,0.474
noabs,EMG+NIRS+HRV,lt1,S014,2.6811,0.692
noabs,EMG+NIRS+HRV,lt1,S016,1.488,0.861
noabs,EMG+NIRS+HRV,lt1,S017,4.2456,0.234
noabs,EMG+NIRS+HRV,lt1,S018,1.0892,0.894
noabs,EMG+NIRS+HRV,lt1,S019,3.4691,0.739
noabs,EMG+NIRS+HRV,lt2,S001,3.8612,0.46
noabs,EMG+NIRS+HRV,lt2,S002,1.3023,0.805
noabs,EMG+NIRS+HRV,lt2,S003,3.4585,0.71
noabs,EMG+NIRS+HRV,lt2,S004,1.0514,0.898
noabs,EMG+NIRS+HRV,lt2,S005,4.9594,-0.023
noabs,EMG+NIRS+HRV,lt2,S006,2.7967,-0.171
noabs,EMG+NIRS+HRV,lt2,S007,3.7674,-1.419
noabs,EMG+NIRS+HRV,lt2,S008,1.3209,0.782
noabs,EMG+NIRS+HRV,lt2,S009,4.1855,0.567
noabs,EMG+NIRS+HRV,lt2,S010,3.2139,0.739
noabs,EMG+NIRS+HRV,lt2,S011,2.0841,0.713
noabs,EMG+NIRS+HRV,lt2,S012,2.7697,0.17
noabs,EMG+NIRS+HRV,lt2,S013,2.7459,0.744
noabs,EMG+NIRS+HRV,lt2,S014,2.5799,0.68
noabs,EMG+NIRS+HRV,lt2,S016,1.0858,0.905
noabs,EMG+NIRS+HRV,lt2,S017,1.8958,0.808
noabs,EMG+NIRS+HRV,lt2,S018,2.6004,-1.701
noabs,EMG+NIRS+HRV,lt2,S019,3.0142,0.794
