variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.0054,4.022,30.0,4.022,4.0839,4.1873,4.6036,0.368,0.693,104.4
noabs,EMG,lt2,18,79,3.4793,3.4687,30.0,3.4687,3.5129,3.5993,3.9759,0.533,0.78,114.5
noabs,EMG+NIRS,lt1,18,93,3.6824,3.716,30.0,3.716,3.7743,3.8663,4.2982,0.479,0.728,171.2
noabs,EMG+NIRS,lt2,18,93,3.4493,3.4565,30.0,3.4565,3.5213,3.6388,4.0731,0.569,0.751,148.4
noabs,EMG+NIRS+HRV,lt1,18,101,3.5838,3.6584,30.0,3.6584,3.7558,3.9067,4.46,0.516,0.76,209.5
noabs,EMG+NIRS+HRV,lt2,18,101,2.8437,2.9362,30.0,2.9362,3.0583,3.2407,3.8856,0.693,0.848,143.1
