variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG+NIRS,lt1,S017,4.3208,0.214
with_abs,EMG+NIRS,lt1,S018,2.6682,0.57
with_abs,EMG+NIRS,lt1,S019,5.2585,0.33
noabs,EMG+NIRS,lt1,S001,2.558,0.757
noabs,EMG+NIRS,lt1,S002,3.6732,-0.324
noabs,EMG+NIRS,lt1,S003,6.2048,0.138
noabs,EMG+NIRS,lt1,S004,3.1494,0.228
noabs,EMG+NIRS,lt1,S005,5.2502,0.193
noabs,EMG+NIRS,lt1,S006,3.1934,-0.139
noabs,EMG+NIRS,lt1,S007,1.2339,0.912
noabs,EMG+NIRS,lt1,S008,1.6997,0.673
noabs,EMG+NIRS,lt1,S009,6.1163,0.376
noabs,EMG+NIRS,lt1,S010,3.8994,0.546
noabs,EMG+NIRS,lt1,S011,2.7107,0.492
noabs,EMG+NIRS,lt1,S012,2.8873,0.27
noabs,EMG+NIRS,lt1,S013,4.2973,0.428
noabs,EMG+NIRS,lt1,S014,2.9976,0.623
noabs,EMG+NIRS,lt1,S016,3.7198,0.22
noabs,EMG+NIRS,lt1,S017,2.7761,0.667
noabs,EMG+NIRS,lt1,S018,2.8825,0.478
noabs,EMG+NIRS,lt1,S019,6.1634,0.147
with_abs,EMG+NIRS+HRV,lt1,S001,3.0702,0.66
with_abs,EMG+NIRS+HRV,lt1,S002,3.4541,-0.099
with_abs,EMG+NIRS+HRV,lt1,S003,8.8029,-0.573
with_abs,EMG+NIRS+HRV,lt1,S004,2.5139,0.483
with_abs,EMG+NIRS+HRV,lt1,S005,2.5946,0.8
with_abs,EMG+NIRS+HRV,lt1,S006,1.7506,0.481
with_abs,EMG+NIRS+HRV,lt1,S007,2.3246,0.775
with_abs,EMG+NIRS+HRV,lt1,S008,1.5949,0.688
with_abs,EMG+NIRS+HRV,lt1,S009,7.1676,0.274
with_abs,EMG+NIRS+HRV,lt1,S010,5.9537,0.225
with_abs,EMG+NIRS+HRV,lt1,S011,1.6805,0.744
with_abs,EMG+NIRS+HRV,lt1,S012,3.133,0.172
with_abs,EMG+NIRS+HRV,lt1,S013,1.4244,0.917
with_abs,EMG+NIRS+HRV,lt1,S014,3.3865,0.461
with_abs,EMG+NIRS+HRV,lt1,S016,3.4687,0.314
with_abs,EMG+NIRS+HRV,lt1,S017,4.1806,0.311
with_abs,EMG+NIRS+HRV,lt1,S018,2.4433,0.665
with_abs,EMG+NIRS+HRV,lt1,S019,4.0182,0.632
noabs,EMG+NIRS+HRV,lt1,S001,2.9602,0.67
noabs,EMG+NIRS+HRV,lt1,S002,2.1931,0.586
noabs,EMG+NIRS+HRV,lt1,S003,7.9257,-0.302
noabs,EMG+NIRS+HRV,lt1,S004,2.4152,0.517
noabs,EMG+NIRS+HRV,lt1,S005,3.4125,0.639
noabs,EMG+NIRS+HRV,lt1,S006,1.8377,0.559
noabs,EMG+NIRS+HRV,lt1,S007,2.9669,0.665
noabs,EMG+NIRS+HRV,lt1,S008,1.7765,0.674
noabs,EMG+NIRS+HRV,lt1,S009,7.6571,0.166
noabs,EMG+NIRS+HRV,lt1,S010,6.2593,0.211
noabs,EMG+NIRS+HRV,lt1,S011,1.8394,0.698
noabs,EMG+NIRS+HRV,lt1,S012,3.7971,-0.294
noabs,EMG+NIRS+HRV,lt1,S013,2.1623,0.825
noabs,EMG+NIRS+HRV,lt1,S014,3.8953,0.345
noabs,EMG+NIRS+HRV,lt1,S016,3.4983,0.312
noabs,EMG+NIRS+HRV,lt1,S017,1.7169,0.878
noabs,EMG+NIRS+HRV,lt1,S018,2.207,0.695
noabs,EMG+NIRS+HRV,lt1,S019,5.3848,0.362
