variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,3.8984,3.9831,30.0,3.9831,4.0711,4.1861,4.5784,0.349,0.658,119.5
noabs,EMG,lt2,18,79,3.1008,3.1355,30.0,3.1355,3.1974,3.3012,3.7439,0.515,0.716,80.3
noabs,EMG+NIRS,lt1,18,93,3.4218,3.5392,30.0,3.5392,3.6418,3.7734,4.2047,0.508,0.751,153.8
noabs,EMG+NIRS,lt2,18,93,3.2917,3.3808,30.0,3.3808,3.4711,3.5814,4.0007,0.464,0.704,113.7
noabs,EMG+NIRS+HRV,lt1,18,101,3.14,3.2783,30.0,3.2783,3.4025,3.5724,4.1382,0.582,0.781,128.5
noabs,EMG+NIRS+HRV,lt2,18,101,2.8756,3.0272,30.0,3.0272,3.1419,3.3058,3.8403,0.634,0.793,131.0
