variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,1.7871,0.866
with_abs,EMG,lt1,S002,3.6235,-0.305
with_abs,EMG,lt1,S003,4.8612,0.475
with_abs,EMG,lt1,S004,3.2693,0.071
with_abs,EMG,lt1,S005,4.5704,0.296
with_abs,EMG,lt1,S006,1.6643,0.675
with_abs,EMG,lt1,S007,3.5663,0.41
with_abs,EMG,lt1,S008,3.6077,-0.258
with_abs,EMG,lt1,S009,15.6025,-3.349
with_abs,EMG,lt1,S010,5.403,0.326
with_abs,EMG,lt1,S011,2.4135,0.61
with_abs,EMG,lt1,S012,1.985,0.668
with_abs,EMG,lt1,S013,1.8291,0.87
with_abs,EMG,lt1,S014,3.1245,0.529
with_abs,EMG,lt1,S016,1.6533,0.826
with_abs,EMG,lt1,S017,3.0946,0.43
with_abs,EMG,lt1,S018,1.3864,0.867
with_abs,EMG,lt1,S019,4.4949,0.546
noabs,EMG,lt1,S001,1.8313,0.865
noabs,EMG,lt1,S002,3.9357,-0.39
noabs,EMG,lt1,S003,5.3994,0.387
noabs,EMG,lt1,S004,3.9052,-0.325
noabs,EMG,lt1,S005,4.3704,0.359
noabs,EMG,lt1,S006,1.7232,0.685
noabs,EMG,lt1,S007,3.851,0.305
noabs,EMG,lt1,S008,2.5204,0.398
noabs,EMG,lt1,S009,14.5049,-2.738
noabs,EMG,lt1,S010,4.925,0.429
noabs,EMG,lt1,S011,2.0601,0.695
noabs,EMG,lt1,S012,1.3277,0.794
noabs,EMG,lt1,S013,2.0344,0.851
noabs,EMG,lt1,S014,3.3187,0.448
noabs,EMG,lt1,S016,1.704,0.807
noabs,EMG,lt1,S017,2.3331,0.697
noabs,EMG,lt1,S018,1.4255,0.881
noabs,EMG,lt1,S019,4.7359,0.501
with_abs,NIRS,lt1,S001,7.7495,-1.246
with_abs,NIRS,lt1,S002,4.9161,-0.804
with_abs,NIRS,lt1,S003,13.2168,-2.306
with_abs,NIRS,lt1,S004,3.2093,0.025
with_abs,NIRS,lt1,S005,2.9229,0.708
with_abs,NIRS,lt1,S006,6.4085,-3.942
with_abs,NIRS,lt1,S007,2.2651,0.759
with_abs,NIRS,lt1,S008,1.7562,0.667
with_abs,NIRS,lt1,S009,6.5009,0.214
with_abs,NIRS,lt1,S010,1.9116,0.928
with_abs,NIRS,lt1,S011,1.5898,0.815
with_abs,NIRS,lt1,S012,1.7658,0.713
