variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,2.5551,0.731
with_abs,EMG,lt1,S002,3.5151,-0.33
with_abs,EMG,lt1,S003,4.9235,0.375
with_abs,EMG,lt1,S004,2.0603,0.55
with_abs,EMG,lt1,S005,5.984,-0.055
with_abs,EMG,lt1,S006,1.5736,0.495
with_abs,EMG,lt1,S007,3.7932,0.354
with_abs,EMG,lt1,S008,3.8339,-0.682
with_abs,EMG,lt1,S009,14.9912,-2.857
with_abs,EMG,lt1,S010,3.663,0.636
with_abs,EMG,lt1,S011,2.6117,0.524
with_abs,EMG,lt1,S012,1.563,0.724
with_abs,EMG,lt1,S013,1.7843,0.863
with_abs,EMG,lt1,S014,3.0433,0.541
with_abs,EMG,lt1,S016,1.7708,0.796
with_abs,EMG,lt1,S017,5.529,-0.477
with_abs,EMG,lt1,S018,1.3459,0.892
with_abs,EMG,lt1,S019,4.7998,0.481
with_abs,EMG,lt2,S001,4.2611,0.279
with_abs,EMG,lt2,S002,4.0302,-0.714
with_abs,EMG,lt2,S003,4.6765,0.473
with_abs,EMG,lt2,S004,1.8596,0.622
with_abs,EMG,lt2,S005,8.0518,-1.41
with_abs,EMG,lt2,S006,1.9978,0.362
with_abs,EMG,lt2,S007,2.7779,-0.275
with_abs,EMG,lt2,S008,1.4793,0.714
with_abs,EMG,lt2,S009,6.0578,0.302
with_abs,EMG,lt2,S010,3.7511,0.585
with_abs,EMG,lt2,S011,2.8754,0.29
with_abs,EMG,lt2,S012,2.1627,0.511
with_abs,EMG,lt2,S013,2.6881,0.724
with_abs,EMG,lt2,S014,2.5456,0.623
with_abs,EMG,lt2,S016,1.5119,0.799
with_abs,EMG,lt2,S017,2.4044,0.649
with_abs,EMG,lt2,S018,3.3522,-3.448
with_abs,EMG,lt2,S019,4.6797,0.501
with_abs,EMG+NIRS,lt1,S001,3.2938,0.516
with_abs,EMG+NIRS,lt1,S002,4.685,-1.055
with_abs,EMG+NIRS,lt1,S003,7.01,-0.109
with_abs,EMG+NIRS,lt1,S004,1.3899,0.831
with_abs,EMG+NIRS,lt1,S005,3.7061,0.558
with_abs,EMG+NIRS,lt1,S006,1.602,0.52
with_abs,EMG+NIRS,lt1,S007,1.8436,0.807
with_abs,EMG+NIRS,lt1,S008,2.673,0.217
with_abs,EMG+NIRS,lt1,S009,4.8391,0.481
with_abs,EMG+NIRS,lt1,S010,3.739,0.64
with_abs,EMG+NIRS,lt1,S011,1.9329,0.698
with_abs,EMG+NIRS,lt1,S012,2.7763,0.233
with_abs,EMG+NIRS,lt1,S013,2.9976,0.64
with_abs,EMG+NIRS,lt1,S014,1.5783,0.892
with_abs,EMG+NIRS,lt1,S016,1.4678,0.844
with_abs,EMG+NIRS,lt1,S017,9.639,-2.831
with_abs,EMG+NIRS,lt1,S018,1.3504,0.894
with_abs,EMG+NIRS,lt1,S019,5.617,0.315
with_abs,EMG+NIRS,lt2,S001,4.4529,0.236
with_abs,EMG+NIRS,lt2,S002,1.9513,0.556
with_abs,EMG+NIRS,lt2,S003,4.1092,0.557
with_abs,EMG+NIRS,lt2,S004,1.2939,0.829
with_abs,EMG+NIRS,lt2,S005,7.4351,-1.103
with_abs,EMG+NIRS,lt2,S006,5.2071,-2.636
with_abs,EMG+NIRS,lt2,S007,2.6402,-0.208
with_abs,EMG+NIRS,lt2,S008,1.0183,0.845
with_abs,EMG+NIRS,lt2,S009,6.2012,0.344
with_abs,EMG+NIRS,lt2,S010,3.7369,0.66
with_abs,EMG+NIRS,lt2,S011,3.5631,0.229
with_abs,EMG+NIRS,lt2,S012,3.2166,0.021
with_abs,EMG+NIRS,lt2,S013,3.5559,0.581
with_abs,EMG+NIRS,lt2,S014,3.3772,0.432
with_abs,EMG+NIRS,lt2,S016,1.2972,0.828
with_abs,EMG+NIRS,lt2,S017,4.3836,-0.159
with_abs,EMG+NIRS,lt2,S018,1.8392,-0.195
with_abs,EMG+NIRS,lt2,S019,5.1058,0.41
with_abs,EMG+NIRS+HRV,lt1,S001,2.2814,0.751
with_abs,EMG+NIRS+HRV,lt1,S002,1.9634,0.606
with_abs,EMG+NIRS+HRV,lt1,S003,7.9918,-0.348
with_abs,EMG+NIRS+HRV,lt1,S004,1.4655,0.832
with_abs,EMG+NIRS+HRV,lt1,S005,1.5265,0.882
with_abs,EMG+NIRS+HRV,lt1,S006,1.1136,0.857
with_abs,EMG+NIRS+HRV,lt1,S007,2.5075,0.677
with_abs,EMG+NIRS+HRV,lt1,S008,1.4375,0.799
with_abs,EMG+NIRS+HRV,lt1,S009,8.2851,-0.009
with_abs,EMG+NIRS+HRV,lt1,S010,5.553,0.26
with_abs,EMG+NIRS+HRV,lt1,S011,0.9683,0.932
with_abs,EMG+NIRS+HRV,lt1,S012,2.6112,0.393
with_abs,EMG+NIRS+HRV,lt1,S013,3.5466,0.523
