variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.3976,4.3865,30.0,4.3865,4.4245,4.4993,4.8537,0.089,0.575,100.3
with_abs,EMG,lt2,18,79,3.737,3.6709,30.0,3.6709,3.6877,3.74,4.0951,0.461,0.713,91.8
with_abs,EMG+NIRS,lt1,18,97,3.734,3.7542,30.0,3.7542,3.8047,3.8718,4.1897,0.455,0.724,165.2
with_abs,EMG+NIRS,lt2,18,97,3.9739,4.0323,30.0,4.0323,4.1221,4.2567,4.7084,0.431,0.655,159.8
with_abs,EMG+NIRS+HRV,lt1,18,107,3.5625,3.6542,30.0,3.6542,3.7455,3.8886,4.4008,0.501,0.757,207.4
with_abs,EMG+NIRS+HRV,lt2,18,107,2.5848,2.665,30.0,2.665,2.7797,2.9373,3.5288,0.755,0.852,167.9
