variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.8087,0.386
with_abs,EMG,lt1,S002,6.1032,-3.763
with_abs,EMG,lt1,S003,5.0726,0.329
with_abs,EMG,lt1,S004,2.8457,0.071
with_abs,EMG,lt1,S005,5.7148,-0.38
with_abs,EMG,lt1,S006,1.6853,0.43
with_abs,EMG,lt1,S007,3.629,0.177
with_abs,EMG,lt1,S008,5.3174,-2.671
with_abs,EMG,lt1,S009,6.8887,-0.023
with_abs,EMG,lt1,S010,6.1499,0.08
with_abs,EMG,lt1,S011,1.8155,0.669
with_abs,EMG,lt1,S012,0.8932,0.9
with_abs,EMG,lt1,S013,1.4551,0.907
with_abs,EMG,lt1,S014,2.8518,0.514
with_abs,EMG,lt1,S016,1.2424,0.846
with_abs,EMG,lt1,S017,4.0823,0.094
with_abs,EMG,lt1,S018,0.8182,0.944
with_abs,EMG,lt1,S019,4.6031,0.445
with_abs,EMG,lt2,S001,4.0178,0.273
with_abs,EMG,lt2,S002,7.173,-5.42
with_abs,EMG,lt2,S003,2.8202,0.75
with_abs,EMG,lt2,S004,1.1686,0.801
with_abs,EMG,lt2,S005,7.0259,-1.307
with_abs,EMG,lt2,S006,3.3214,-0.822
with_abs,EMG,lt2,S008,1.4998,0.64
with_abs,EMG,lt2,S009,5.2429,0.425
with_abs,EMG,lt2,S010,4.1372,0.59
with_abs,EMG,lt2,S011,3.194,-0.161
with_abs,EMG,lt2,S012,1.3488,0.694
with_abs,EMG,lt2,S013,2.8038,0.6
with_abs,EMG,lt2,S014,2.5244,0.602
with_abs,EMG,lt2,S016,1.5976,0.778
with_abs,EMG,lt2,S017,2.1756,0.422
with_abs,EMG,lt2,S018,1.2905,-0.558
with_abs,EMG,lt2,S019,4.6651,0.411
with_abs,EMG+NIRS,lt1,S001,3.7308,0.399
with_abs,EMG+NIRS,lt1,S002,6.3178,-3.626
with_abs,EMG+NIRS,lt1,S003,5.5739,0.177
with_abs,EMG+NIRS,lt1,S004,2.2882,0.358
with_abs,EMG+NIRS,lt1,S005,4.459,0.291
with_abs,EMG+NIRS,lt1,S006,2.3103,-0.055
with_abs,EMG+NIRS,lt1,S007,1.7181,0.817
with_abs,EMG+NIRS,lt1,S008,2.5845,0.117
with_abs,EMG+NIRS,lt1,S009,4.6328,0.492
with_abs,EMG+NIRS,lt1,S010,3.43,0.683
with_abs,EMG+NIRS,lt1,S011,1.1552,0.869
with_abs,EMG+NIRS,lt1,S012,2.6174,0.129
with_abs,EMG+NIRS,lt1,S013,1.7376,0.846
with_abs,EMG+NIRS,lt1,S014,1.5504,0.838
with_abs,EMG+NIRS,lt1,S016,2.1421,0.636
with_abs,EMG+NIRS,lt1,S017,6.7986,-1.254
with_abs,EMG+NIRS,lt1,S018,1.1541,0.885
with_abs,EMG+NIRS,lt1,S019,5.216,0.298
with_abs,EMG+NIRS,lt2,S001,5.5897,-0.299
with_abs,EMG+NIRS,lt2,S002,3.6549,-1.091
with_abs,EMG+NIRS,lt2,S003,2.7198,0.766
with_abs,EMG+NIRS,lt2,S004,0.8439,0.904
with_abs,EMG+NIRS,lt2,S005,10.6224,-3.979
with_abs,EMG+NIRS,lt2,S006,6.9869,-6.66
with_abs,EMG+NIRS,lt2,S008,1.7559,0.606
with_abs,EMG+NIRS,lt2,S009,3.103,0.81
with_abs,EMG+NIRS,lt2,S010,2.6541,0.797
with_abs,EMG+NIRS,lt2,S011,2.1854,0.517
with_abs,EMG+NIRS,lt2,S012,2.0945,0.537
with_abs,EMG+NIRS,lt2,S013,2.618,0.749
with_abs,EMG+NIRS,lt2,S014,2.7612,0.526
with_abs,EMG+NIRS,lt2,S016,1.3242,0.847
with_abs,EMG+NIRS,lt2,S017,2.916,0.305
with_abs,EMG+NIRS,lt2,S018,1.4522,-0.587
with_abs,EMG+NIRS,lt2,S019,4.6178,0.431
with_abs,EMG+NIRS+HRV,lt1,S001,4.1661,0.279
with_abs,EMG+NIRS+HRV,lt1,S002,3.6142,-0.829
with_abs,EMG+NIRS+HRV,lt1,S003,8.1059,-0.591
with_abs,EMG+NIRS+HRV,lt1,S004,2.0578,0.55
with_abs,EMG+NIRS+HRV,lt1,S005,3.0892,0.657
with_abs,EMG+NIRS+HRV,lt1,S006,1.3017,0.746
with_abs,EMG+NIRS+HRV,lt1,S007,2.1193,0.689
with_abs,EMG+NIRS+HRV,lt1,S008,1.1738,0.798
with_abs,EMG+NIRS+HRV,lt1,S009,6.6031,0.25
with_abs,EMG+NIRS+HRV,lt1,S010,5.6349,0.215
with_abs,EMG+NIRS+HRV,lt1,S011,0.6952,0.938
with_abs,EMG+NIRS+HRV,lt1,S012,2.2146,0.309
with_abs,EMG+NIRS+HRV,lt1,S013,2.4808,0.714
with_abs,EMG+NIRS+HRV,lt1,S014,2.3218,0.719
with_abs,EMG+NIRS+HRV,lt1,S016,1.8978,0.736
with_abs,EMG+NIRS+HRV,lt1,S017,6.4296,-0.975
with_abs,EMG+NIRS+HRV,lt1,S018,1.3721,0.881
with_abs,EMG+NIRS+HRV,lt1,S019,2.9458,0.774
with_abs,EMG+NIRS+HRV,lt2,S001,3.5502,0.424
with_abs,EMG+NIRS+HRV,lt2,S002,2.4366,-0.023
with_abs,EMG+NIRS+HRV,lt2,S003,3.9378,0.512
with_abs,EMG+NIRS+HRV,lt2,S004,1.0643,0.864
with_abs,EMG+NIRS+HRV,lt2,S005,4.6228,-0.119
with_abs,EMG+NIRS+HRV,lt2,S006,1.5858,0.602
with_abs,EMG+NIRS+HRV,lt2,S008,1.4968,0.648
with_abs,EMG+NIRS+HRV,lt2,S009,2.3911,0.867
with_abs,EMG+NIRS+HRV,lt2,S010,2.8161,0.769
with_abs,EMG+NIRS+HRV,lt2,S011,2.3931,0.545
with_abs,EMG+NIRS+HRV,lt2,S012,1.306,0.782
with_abs,EMG+NIRS+HRV,lt2,S013,2.1999,0.811
with_abs,EMG+NIRS+HRV,lt2,S014,2.6354,0.606
