variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,3.9311,4.0469,30.0,4.0469,4.1445,4.272,4.6868,0.375,0.681,115.5
with_abs,EMG,lt2,18,79,3.5919,3.6156,30.0,3.6156,3.677,3.774,4.1259,0.451,0.712,64.2
with_abs,EMG+NIRS,lt1,18,97,3.5028,3.5727,30.0,3.5727,3.6314,3.709,4.0125,0.517,0.762,131.9
with_abs,EMG+NIRS,lt2,18,97,3.5532,3.6473,30.0,3.6473,3.7313,3.8368,4.232,0.417,0.667,101.5
with_abs,EMG+NIRS+HRV,lt1,18,107,3.6944,3.8125,30.0,3.8125,3.923,4.0709,4.5507,0.453,0.727,175.5
with_abs,EMG+NIRS+HRV,lt2,18,107,2.4994,2.6734,30.0,2.6734,2.8114,2.989,3.579,0.745,0.851,125.1
