variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.5249,0.33
with_abs,EMG,lt1,S002,5.9627,-2.381
with_abs,EMG,lt1,S003,8.6585,-0.643
with_abs,EMG,lt1,S004,2.2027,0.594
with_abs,EMG,lt1,S005,6.2247,-0.177
with_abs,EMG,lt1,S006,1.9495,0.479
with_abs,EMG,lt1,S007,12.4706,-4.664
with_abs,EMG,lt1,S008,2.083,0.596
with_abs,EMG,lt1,S009,9.9771,-0.94
with_abs,EMG,lt1,S010,7.8183,-0.252
with_abs,EMG,lt1,S011,1.6838,0.763
with_abs,EMG,lt1,S012,1.1237,0.889
with_abs,EMG,lt1,S013,1.9609,0.852
with_abs,EMG,lt1,S014,2.4688,0.747
with_abs,EMG,lt1,S016,1.6675,0.83
with_abs,EMG,lt1,S017,1.9245,0.818
with_abs,EMG,lt1,S018,2.0612,0.786
with_abs,EMG,lt1,S019,4.1186,0.636
with_abs,EMG,lt2,S001,3.7613,0.459
with_abs,EMG,lt2,S002,8.1,-4.592
with_abs,EMG,lt2,S003,5.5401,0.256
with_abs,EMG,lt2,S004,3.1976,0.212
with_abs,EMG,lt2,S005,6.8402,-0.656
with_abs,EMG,lt2,S006,6.7644,-4.875
with_abs,EMG,lt2,S007,2.057,-0.176
with_abs,EMG,lt2,S008,1.3048,0.795
with_abs,EMG,lt2,S009,5.9569,0.39
with_abs,EMG,lt2,S010,6.5452,-0.014
with_abs,EMG,lt2,S011,2.6722,0.517
with_abs,EMG,lt2,S012,1.5121,0.783
with_abs,EMG,lt2,S013,4.32,0.425
with_abs,EMG,lt2,S014,1.5317,0.891
with_abs,EMG,lt2,S016,1.7363,0.799
with_abs,EMG,lt2,S017,2.7266,0.67
with_abs,EMG,lt2,S018,0.765,0.771
with_abs,EMG,lt2,S019,3.4455,0.735
with_abs,EMG+NIRS,lt1,S001,4.7705,0.245
with_abs,EMG+NIRS,lt1,S002,2.6744,0.374
with_abs,EMG+NIRS,lt1,S003,8.6431,-0.664
with_abs,EMG+NIRS,lt1,S004,4.2092,-0.265
with_abs,EMG+NIRS,lt1,S005,4.0739,0.482
with_abs,EMG+NIRS,lt1,S006,1.2844,0.799
with_abs,EMG+NIRS,lt1,S007,3.3825,0.494
with_abs,EMG+NIRS,lt1,S008,3.1109,0.081
with_abs,EMG+NIRS,lt1,S009,9.1892,-0.243
with_abs,EMG+NIRS,lt1,S010,5.0835,0.449
with_abs,EMG+NIRS,lt1,S011,0.916,0.938
with_abs,EMG+NIRS,lt1,S012,1.7849,0.694
with_abs,EMG+NIRS,lt1,S013,4.6552,0.231
with_abs,EMG+NIRS,lt1,S014,2.528,0.716
with_abs,EMG+NIRS,lt1,S016,3.0205,0.457
with_abs,EMG+NIRS,lt1,S017,2.2655,0.767
with_abs,EMG+NIRS,lt1,S018,2.5021,0.701
with_abs,EMG+NIRS,lt1,S019,2.2427,0.872
with_abs,EMG+NIRS,lt2,S001,3.9267,0.331
with_abs,EMG+NIRS,lt2,S002,2.4673,0.428
with_abs,EMG+NIRS,lt2,S003,6.9525,-0.188
with_abs,EMG+NIRS,lt2,S004,3.1178,0.2
with_abs,EMG+NIRS,lt2,S005,6.2184,-0.446
with_abs,EMG+NIRS,lt2,S006,3.6111,-0.499
with_abs,EMG+NIRS,lt2,S007,4.4374,-2.528
with_abs,EMG+NIRS,lt2,S008,1.3144,0.8
with_abs,EMG+NIRS,lt2,S009,4.9222,0.554
with_abs,EMG+NIRS,lt2,S010,4.5118,0.476
with_abs,EMG+NIRS,lt2,S011,2.2009,0.589
with_abs,EMG+NIRS,lt2,S012,2.161,0.61
with_abs,EMG+NIRS,lt2,S013,2.2772,0.829
with_abs,EMG+NIRS,lt2,S014,1.8724,0.844
with_abs,EMG+NIRS,lt2,S016,1.7447,0.779
with_abs,EMG+NIRS,lt2,S017,2.7576,0.655
with_abs,EMG+NIRS,lt2,S018,0.6942,0.823
with_abs,EMG+NIRS,lt2,S019,2.8023,0.814
with_abs,EMG+NIRS+HRV,lt1,S001,3.3267,0.613
with_abs,EMG+NIRS+HRV,lt1,S002,2.0554,0.599
with_abs,EMG+NIRS+HRV,lt1,S003,8.2545,-0.452
with_abs,EMG+NIRS+HRV,lt1,S004,2.305,0.643
with_abs,EMG+NIRS+HRV,lt1,S005,5.8519,0.088
with_abs,EMG+NIRS+HRV,lt1,S006,1.4797,0.677
with_abs,EMG+NIRS+HRV,lt1,S007,2.6878,0.642
with_abs,EMG+NIRS+HRV,lt1,S008,0.8627,0.918
