variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.4002,0.444
with_abs,EMG,lt1,S002,5.3172,-2.631
with_abs,EMG,lt1,S003,4.1712,0.503
with_abs,EMG,lt1,S004,2.3318,0.397
with_abs,EMG,lt1,S005,5.8948,-0.331
with_abs,EMG,lt1,S006,1.7045,0.474
with_abs,EMG,lt1,S007,2.7228,0.468
with_abs,EMG,lt1,S008,4.0404,-1.275
with_abs,EMG,lt1,S009,9.3127,-0.826
with_abs,EMG,lt1,S010,5.3311,0.204
with_abs,EMG,lt1,S011,1.0944,0.867
with_abs,EMG,lt1,S012,0.8267,0.892
with_abs,EMG,lt1,S013,1.4447,0.892
with_abs,EMG,lt1,S014,3.1693,0.301
with_abs,EMG,lt1,S016,2.0113,0.62
with_abs,EMG,lt1,S017,3.1822,0.307
with_abs,EMG,lt1,S018,1.0497,0.925
with_abs,EMG,lt1,S019,4.7931,0.384
with_abs,EMG,lt2,S001,3.8638,0.227
with_abs,EMG,lt2,S002,7.9915,-6.665
with_abs,EMG,lt2,S003,1.7287,0.874
with_abs,EMG,lt2,S004,1.2277,0.785
with_abs,EMG,lt2,S005,6.4396,-1.05
with_abs,EMG,lt2,S006,3.5866,-1.37
with_abs,EMG,lt2,S008,1.0833,0.74
with_abs,EMG,lt2,S009,4.8852,0.471
with_abs,EMG,lt2,S010,3.021,0.701
with_abs,EMG,lt2,S011,1.9944,0.505
with_abs,EMG,lt2,S012,0.5285,0.957
with_abs,EMG,lt2,S013,2.7343,0.662
with_abs,EMG,lt2,S014,1.8174,0.708
with_abs,EMG,lt2,S016,0.7578,0.928
with_abs,EMG,lt2,S017,2.2245,0.638
with_abs,EMG,lt2,S018,1.9404,-2.227
with_abs,EMG,lt2,S019,5.8281,0.087
with_abs,EMG+NIRS,lt1,S001,3.7008,0.38
with_abs,EMG+NIRS,lt1,S002,4.2226,-1.201
with_abs,EMG+NIRS,lt1,S003,6.1462,0.005
with_abs,EMG+NIRS,lt1,S004,0.5176,0.97
with_abs,EMG+NIRS,lt1,S005,4.0292,0.387
with_abs,EMG+NIRS,lt1,S006,1.942,0.277
with_abs,EMG+NIRS,lt1,S007,1.9052,0.803
with_abs,EMG+NIRS,lt1,S008,2.28,0.277
with_abs,EMG+NIRS,lt1,S009,4.5849,0.481
with_abs,EMG+NIRS,lt1,S010,3.4549,0.598
with_abs,EMG+NIRS,lt1,S011,1.348,0.755
with_abs,EMG+NIRS,lt1,S012,2.4739,0.177
with_abs,EMG+NIRS,lt1,S013,1.871,0.82
with_abs,EMG+NIRS,lt1,S014,1.3473,0.798
with_abs,EMG+NIRS,lt1,S016,1.6689,0.754
with_abs,EMG+NIRS,lt1,S017,6.7535,-1.379
with_abs,EMG+NIRS,lt1,S018,1.0286,0.911
with_abs,EMG+NIRS,lt1,S019,4.6852,0.406
with_abs,EMG+NIRS,lt2,S001,5.9289,-0.513
with_abs,EMG+NIRS,lt2,S002,2.6902,-0.273
with_abs,EMG+NIRS,lt2,S003,2.8358,0.728
with_abs,EMG+NIRS,lt2,S004,0.7831,0.887
with_abs,EMG+NIRS,lt2,S005,10.6304,-4.021
with_abs,EMG+NIRS,lt2,S006,5.966,-6.463
with_abs,EMG+NIRS,lt2,S008,1.0735,0.819
with_abs,EMG+NIRS,lt2,S009,3.5145,0.749
with_abs,EMG+NIRS,lt2,S010,2.7178,0.802
with_abs,EMG+NIRS,lt2,S011,2.177,0.537
with_abs,EMG+NIRS,lt2,S012,2.4118,0.245
with_abs,EMG+NIRS,lt2,S013,1.5096,0.895
with_abs,EMG+NIRS,lt2,S014,3.3523,0.256
with_abs,EMG+NIRS,lt2,S016,1.4997,0.817
with_abs,EMG+NIRS,lt2,S017,3.7334,0.049
with_abs,EMG+NIRS,lt2,S018,1.4274,-0.766
with_abs,EMG+NIRS,lt2,S019,5.1022,0.306
with_abs,EMG+NIRS+HRV,lt1,S001,3.6327,0.427
with_abs,EMG+NIRS+HRV,lt1,S002,2.9366,-0.162
with_abs,EMG+NIRS+HRV,lt1,S003,7.7145,-0.517
with_abs,EMG+NIRS+HRV,lt1,S004,1.5322,0.719
with_abs,EMG+NIRS+HRV,lt1,S005,3.0868,0.647
with_abs,EMG+NIRS+HRV,lt1,S006,0.9652,0.85
with_abs,EMG+NIRS+HRV,lt1,S007,2.1829,0.651
with_abs,EMG+NIRS+HRV,lt1,S008,1.206,0.806
with_abs,EMG+NIRS+HRV,lt1,S009,6.9254,0.159
with_abs,EMG+NIRS+HRV,lt1,S010,4.8523,0.393
with_abs,EMG+NIRS+HRV,lt1,S011,0.5895,0.961
with_abs,EMG+NIRS+HRV,lt1,S012,2.3792,0.174
with_abs,EMG+NIRS+HRV,lt1,S013,2.0942,0.788
with_abs,EMG+NIRS+HRV,lt1,S014,1.8305,0.828
with_abs,EMG+NIRS+HRV,lt1,S016,1.8801,0.702
