variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,3.8637,3.963,30.0,3.963,4.0575,4.1873,4.6073,0.321,0.656,114.5
with_abs,EMG,lt2,18,79,3.289,3.3095,30.0,3.3095,3.3414,3.4202,3.8677,0.476,0.709,75.8
with_abs,EMG+NIRS,lt1,18,97,3.2943,3.3881,30.0,3.3881,3.465,3.5741,4.0112,0.533,0.751,157.5
with_abs,EMG+NIRS,lt2,18,97,3.6013,3.7192,30.0,3.7192,3.8142,3.9248,4.3125,0.383,0.663,97.5
with_abs,EMG+NIRS+HRV,lt1,18,107,3.4315,3.5591,30.0,3.5591,3.6754,3.8406,4.3891,0.5,0.753,188.0
with_abs,EMG+NIRS+HRV,lt2,18,107,2.5385,2.7054,30.0,2.7054,2.8397,3.0125,3.608,0.726,0.85,115.0
