variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.6799,0.574
with_abs,EMG,lt1,S002,4.5066,-0.72
with_abs,EMG,lt1,S003,6.9671,0.007
with_abs,EMG,lt1,S004,4.5185,-0.352
with_abs,EMG,lt1,S005,5.4703,0.145
with_abs,EMG,lt1,S006,1.7369,0.706
with_abs,EMG,lt1,S007,4.0299,0.295
with_abs,EMG,lt1,S008,2.3677,0.495
with_abs,EMG,lt1,S009,5.8597,0.351
with_abs,EMG,lt1,S010,5.5675,0.408
with_abs,EMG,lt1,S011,1.406,0.878
with_abs,EMG,lt1,S012,1.6445,0.768
with_abs,EMG,lt1,S013,1.5123,0.928
with_abs,EMG,lt1,S014,3.0231,0.573
with_abs,EMG,lt1,S016,1.24,0.878
with_abs,EMG,lt1,S017,2.4442,0.734
with_abs,EMG,lt1,S018,0.9611,0.955
with_abs,EMG,lt1,S019,4.9259,0.519
with_abs,EMG,lt2,S001,3.2007,0.624
with_abs,EMG,lt2,S002,5.9892,-2.001
with_abs,EMG,lt2,S003,5.9034,0.247
with_abs,EMG,lt2,S004,2.4485,0.574
with_abs,EMG,lt2,S005,8.1047,-1.368
with_abs,EMG,lt2,S006,3.9174,-0.474
with_abs,EMG,lt2,S007,2.1193,-7.056
with_abs,EMG,lt2,S008,1.7229,0.722
with_abs,EMG,lt2,S009,8.1372,-0.289
with_abs,EMG,lt2,S010,4.2957,0.506
with_abs,EMG,lt2,S011,5.1242,-0.467
with_abs,EMG,lt2,S012,3.2108,-0.076
with_abs,EMG,lt2,S013,3.1567,0.684
with_abs,EMG,lt2,S014,1.2791,0.921
with_abs,EMG,lt2,S016,1.2008,0.89
with_abs,EMG,lt2,S017,3.5367,0.492
with_abs,EMG,lt2,S018,5.0485,-6.703
with_abs,EMG,lt2,S019,5.7633,0.289
with_abs,EMG+NIRS,lt1,S001,3.6864,0.546
with_abs,EMG+NIRS,lt1,S002,7.1465,-3.093
with_abs,EMG+NIRS,lt1,S003,8.6741,-0.485
with_abs,EMG+NIRS,lt1,S004,2.0102,0.672
with_abs,EMG+NIRS,lt1,S005,5.2278,0.223
with_abs,EMG+NIRS,lt1,S006,1.0192,0.888
with_abs,EMG+NIRS,lt1,S007,2.4253,0.668
with_abs,EMG+NIRS,lt1,S008,1.3681,0.801
with_abs,EMG+NIRS,lt1,S009,3.7408,0.643
with_abs,EMG+NIRS,lt1,S010,5.5112,0.359
with_abs,EMG+NIRS,lt1,S011,1.3514,0.884
