variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG,lt1,S001,4.3989,0.384
noabs,EMG,lt1,S002,5.5694,-1.791
noabs,EMG,lt1,S003,8.0744,-0.413
noabs,EMG,lt1,S004,2.4531,0.414
noabs,EMG,lt1,S005,6.1372,-0.079
noabs,EMG,lt1,S006,3.2133,-0.256
noabs,EMG,lt1,S007,5.7312,-0.351
noabs,EMG,lt1,S008,2.1619,0.531
noabs,EMG,lt1,S009,10.0286,-0.569
noabs,EMG,lt1,S010,7.735,-0.141
noabs,EMG,lt1,S011,1.5478,0.831
noabs,EMG,lt1,S012,1.6792,0.812
noabs,EMG,lt1,S013,3.5421,0.599
noabs,EMG,lt1,S014,2.534,0.705
noabs,EMG,lt1,S016,2.4136,0.642
noabs,EMG,lt1,S017,1.3263,0.908
noabs,EMG,lt1,S018,2.0486,0.826
noabs,EMG,lt1,S019,4.1949,0.636
noabs,EMG,lt2,S001,2.9338,0.602
noabs,EMG,lt2,S002,6.0313,-2.54
noabs,EMG,lt2,S003,6.2241,0.121
noabs,EMG,lt2,S004,3.5359,0.1
noabs,EMG,lt2,S005,6.7566,-0.712
noabs,EMG,lt2,S006,7.6006,-6.432
noabs,EMG,lt2,S007,2.3734,-0.408
noabs,EMG,lt2,S008,1.5806,0.734
noabs,EMG,lt2,S009,5.565,0.285
noabs,EMG,lt2,S010,5.9736,0.168
noabs,EMG,lt2,S011,1.5211,0.846
noabs,EMG,lt2,S012,1.571,0.754
noabs,EMG,lt2,S013,3.1793,0.697
noabs,EMG,lt2,S014,2.5902,0.701
noabs,EMG,lt2,S016,1.7381,0.81
noabs,EMG,lt2,S017,3.3475,0.525
noabs,EMG,lt2,S018,1.9776,-0.144
noabs,EMG,lt2,S019,3.5399,0.724
noabs,EMG+NIRS,lt1,S001,3.6046,0.58
noabs,EMG+NIRS,lt1,S002,4.1674,-0.656
noabs,EMG+NIRS,lt1,S003,7.9269,-0.316
noabs,EMG+NIRS,lt1,S004,3.4241,0.154
noabs,EMG+NIRS,lt1,S005,5.0111,0.295
noabs,EMG+NIRS,lt1,S006,1.2775,0.757
noabs,EMG+NIRS,lt1,S007,2.5896,0.597
noabs,EMG+NIRS,lt1,S008,0.6305,0.951
noabs,EMG+NIRS,lt1,S009,10.9072,-0.8
noabs,EMG+NIRS,lt1,S010,5.6682,0.294
noabs,EMG+NIRS,lt1,S011,0.9666,0.925
noabs,EMG+NIRS,lt1,S012,2.081,0.579
noabs,EMG+NIRS,lt1,S013,2.6817,0.77
noabs,EMG+NIRS,lt1,S014,2.2687,0.793
noabs,EMG+NIRS,lt1,S016,1.4351,0.866
noabs,EMG+NIRS,lt1,S017,2.9567,0.635
noabs,EMG+NIRS,lt1,S018,2.1069,0.722
noabs,EMG+NIRS,lt1,S019,3.6717,0.686
noabs,EMG+NIRS,lt2,S001,2.3505,0.733
noabs,EMG+NIRS,lt2,S002,2.8508,0.223
noabs,EMG+NIRS,lt2,S003,5.3499,0.283
noabs,EMG+NIRS,lt2,S004,1.7406,0.755
noabs,EMG+NIRS,lt2,S005,7.5603,-0.975
noabs,EMG+NIRS,lt2,S006,4.8604,-2.195
noabs,EMG+NIRS,lt2,S007,3.2323,-0.93
noabs,EMG+NIRS,lt2,S008,1.754,0.704
noabs,EMG+NIRS,lt2,S009,1.4023,0.939
noabs,EMG+NIRS,lt2,S010,4.9186,0.466
noabs,EMG+NIRS,lt2,S011,1.4211,0.856
noabs,EMG+NIRS,lt2,S012,2.7868,0.399
noabs,EMG+NIRS,lt2,S013,2.9022,0.673
noabs,EMG+NIRS,lt2,S014,1.6495,0.878
