comparison_kind,group_key,metric,condition_a,condition_b,n_subjects,mean_a,mean_b,delta_mean,median_a,median_b,delta_median,wilcoxon_stat,wilcoxon_pvalue,ttest_stat,ttest_pvalue,cohens_d,cliffs_delta,bootstrap_ci_low,bootstrap_ci_high,pvalue_adj,correction_method,reject_at_alpha
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=EMG+NIRS|with_abs=False",mae,lt1,lt2,18,221.84453813693153,233.75950393208768,-11.91496579515615,193.1745691018587,208.43039646874846,-15.255827366889747,79.0,0.7987060546875,-0.5502670528573501,0.5892941366171198,-0.1296991881796562,-0.037037037037037035,-55.203201703889356,27.26783498165399,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=EMG+NIRS|with_abs=True",mae,lt1,lt2,18,226.10656697483944,242.68967266367346,-16.583105688834024,197.8890110962163,213.18308256213194,-15.294071465915636,80.0,0.83172607421875,-0.7626713746053535,0.4561124838140659,-0.17976336693343706,-0.04938271604938271,-62.12720799822523,22.33935028949505,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=False",mae,lt1,lt2,18,189.42590703960317,184.38641337580893,5.0394936637942465,162.4209905861971,167.7380493413974,-5.317058755200321,80.0,0.83172607421875,0.18412498302950053,0.8560938805921922,0.04339867469533927,-0.09876543209876543,-46.08347218716269,58.51692650952018,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=True",mae,lt1,lt2,18,195.3419112778556,159.9096633929863,35.4322478848693,167.92747083510736,139.82855358509164,28.098917250015717,58.0,0.24620819091796875,1.132749712661368,0.2730435086779609,0.26699166773665545,0.16049382716049382,-22.517288662306473,96.87928875447733,0.6956358410063245,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=HRV|with_abs=False",mae,lt1,lt2,18,225.78163904236365,183.17786366821312,42.60377537415053,206.9053710994193,165.1245471885972,41.78082391082211,35.0,0.02684783935546875,1.4004754419448726,0.17935874737092317,0.33009522729481544,0.24074074074074073,-9.924612926352284,108.82616839050371,0.19912147521972656,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=HRV|with_abs=True",mae,lt1,lt2,18,223.67825322656213,147.58833335593368,76.08991987062845,187.29030214003012,121.79977099333985,65.49053114669027,23.0,0.0047454833984375,2.165651178902999,0.0448473932056391,0.5104488780956505,0.4876543209876543,15.749391584286672,151.66718083019308,0.08891537314967106,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=NIRS|with_abs=False",mae,lt1,lt2,18,246.79632636005732,237.31194804801694,9.484378312040377,233.80405633250152,219.7957482383223,14.008308094179228,73.0,0.6094589233398438,0.5462757908750104,0.5919742708225074,0.12875843870858808,0.0,-23.52418614723783,45.82820329356595,0.9232654328041888,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)|feature_set=NIRS|with_abs=True",mae,lt1,lt2,18,243.50032819606864,240.49668952036993,3.00363867569871,236.40248736596467,207.8969433930143,28.505543972950363,78.0,0.7660293579101562,0.1810641221322589,0.8584583965216078,0.042677222863103166,0.07407407407407407,-30.72607684939442,33.849708913730645,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=EMG|with_abs=False",mae,lt1,lt2,18,247.65118348942465,290.58184277530637,-42.93065928588172,226.97829345258293,219.34711218415117,7.63118126843176,57.0,0.22875213623046875,-1.580405824548825,0.1324394336772596,-0.3725052251883971,-0.06172839506172839,-93.41848681702399,7.755131053785516,0.656740004016507,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=EMG|with_abs=True",mae,lt1,lt2,18,247.65118348942465,290.58184277530637,-42.93065928588172,226.97829345258293,219.34711218415117,7.63118126843176,57.0,0.22875213623046875,-1.5804058245488253,0.1324394336772596,-0.3725052251883971,-0.06172839506172839,-93.41848681702399,7.755131053785506,0.656740004016507,fdr_bh,False
