comparison_kind,group_key,metric,condition_a,condition_b,n_subjects,mean_a,mean_b,delta_mean,median_a,median_b,delta_median,wilcoxon_stat,wilcoxon_pvalue,ttest_stat,ttest_pvalue,cohens_d,cliffs_delta,bootstrap_ci_low,bootstrap_ci_high,pvalue_adj,correction_method,reject_at_alpha
wavelet_within_family,family=LSTM|target=lt1|feature_set=EMG,abs_lt_err_median_sec,cwt,none,18,212.17982973634363,210.11254871967762,2.0672810166660156,127.72198745235774,172.17622160911532,-44.45423415675758,83.0,0.932281494140625,0.0827705610223479,0.9350007713746649,0.01950920832717238,-0.006172839506172839,-42.40468829969562,54.655046474628314,0.932281494140625,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt1|feature_set=EMG+NIRS,abs_lt_err_median_sec,cwt,none,18,193.04857405999462,179.04617828730903,14.002395772685588,148.12516053952277,125.86100276000798,22.26415777951479,78.0,0.7660293579101562,0.554535127439993,0.5864348908342074,0.1307051830063218,0.030864197530864196,-31.794216757407447,62.83937452390477,0.932281494140625,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt1|feature_set=EMG+NIRS+HRV,abs_lt_err_median_sec,cwt,none,18,177.9054174135542,158.00201587606634,19.903401537487866,97.47660182416425,123.13154862821065,-25.654946804046403,66.0,0.4171142578125,0.931436627421366,0.364667802451592,0.21954171849839185,0.018518518518518517,-16.362481823842952,61.30584317805862,0.834228515625,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt2|feature_set=EMG,abs_lt_err_median_sec,cwt,none,18,174.96963320896026,172.2789130237781,2.6907201851821583,149.64951233565807,148.02479165792465,1.6247206777334213,79.0,0.7987060546875,0.09452006400356998,0.9258011993128613,0.022278592738370274,0.037037037037037035,-47.12432076106883,64.44345188066875,0.932281494140625,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt2|feature_set=EMG+NIRS,abs_lt_err_median_sec,cwt,none,18,182.20263295935257,191.5328922521943,-9.330259292841731,151.84706514701247,142.2993193268775,9.547745820134963,76.0,0.7018814086914062,-0.5293944092012651,0.6033770999331894,-0.12477945888948687,0.04938271604938271,-43.67686261675113,20.671641123505932,0.932281494140625,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt2|feature_set=EMG+NIRS+HRV,abs_lt_err_median_sec,cwt,none,18,149.98976677577525,147.06448866128918,2.925278114486076,116.15412545204168,129.72563833743342,-13.57151288539174,73.0,0.6094589233398438,0.20077089534328324,0.843260134107946,0.0473221538540434,-0.006172839506172839,-23.812185063102394,30.182643671690784,0.932281494140625,fdr_bh,False
wavelet_within_family,family=TCN|target=lt1|feature_set=EMG,abs_lt_err_median_sec,dwt,none,18,213.3332873715294,233.61130015055335,-20.278012779023953,205.68627762794492,189.3915913899737,16.294686237971206,55.0,0.19638824462890625,-1.2611485034569603,0.22428822954061073,-0.2972555529592275,-0.06172839506172839,-54.44359308459143,6.245659272538287,0.47133178710937496,fdr_bh,False
wavelet_within_family,family=TCN|target=lt1|feature_set=EMG+NIRS,abs_lt_err_median_sec,dwt,none,18,185.66393621762595,193.4817303948932,-7.8177941772672455,153.05070304870574,153.4475451707838,-0.3968421220780556,54.0,0.18146514892578125,-0.8224844266794397,0.4221884819117638,-0.19386143850845383,-0.043209876543209874,-25.931132127179033,9.111569154924757,0.47133178710937496,fdr_bh,False
wavelet_within_family,family=TCN|target=lt1|feature_set=EMG+NIRS+HRV,abs_lt_err_median_sec,dwt,none,18,161.76039730177982,163.89413890573712,-2.1337416039573043,138.53859043121335,150.2452764511107,-11.706686019897347,81.0,0.8650436401367188,-0.27100007204511384,0.7896540302797896,-0.06387532954838097,-0.012345679012345678,-17.36689565711553,11.493422903286087,0.932281494140625,fdr_bh,False
wavelet_within_family,family=TCN|target=lt2|feature_set=EMG,abs_lt_err_median_sec,dwt,none,17,170.27724007999197,200.52264112584734,-30.245401045855374,120.48258972167991,134.76173400878906,-14.279144287109148,46.0,0.1593780517578125,-1.7231033262432296,0.10413718822626854,-0.4179139422325861,-0.14186851211072665,-64.44136835406812,3.095223703103918,0.47133178710937496,fdr_bh,False
wavelet_within_family,family=TCN|target=lt2|feature_set=EMG+NIRS,abs_lt_err_median_sec,dwt,none,17,171.8029153487261,189.22748930314003,-17.424573954413944,131.88886833190918,133.8076515197754,-1.918783187866211,39.0,0.079681396484375,-1.9566360000526641,0.0680757708848931,-0.47455393524136325,-0.10726643598615918,-35.308444769242286,0.3718268240198607,0.47133178710937496,fdr_bh,False
wavelet_within_family,family=TCN|target=lt2|feature_set=EMG+NIRS+HRV,abs_lt_err_median_sec,dwt,none,17,118.77808750376987,132.66721198138066,-13.889124477610792,90.11694335937477,103.47623062133789,-13.359287261963118,45.0,0.1454315185546875,-1.609601445710723,0.12703497025326393,-0.39038569269483536,-0.11418685121107267,-30.591372632980324,2.5887769138112553,0.47133178710937496,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt1|feature_set=EMG,mae,cwt,none,18,225.82234003205934,216.33537019613837,9.486969835920974,161.2853925403695,176.57984329385653,-15.294450753487041,83.0,0.932281494140625,0.45073753109829356,0.6578746578580451,0.10623985492496191,-0.018518518518518517,-27.656937219930665,54.149112600805395,0.9661178588867188,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt1|feature_set=EMG+NIRS,mae,cwt,none,18,214.43374165195206,198.86663378474344,15.56710786720862,177.43608300760954,155.70990045769355,21.72618254991599,75.0,0.6705245971679688,0.6757721545784007,0.5082746579901065,0.15928102434647698,-0.006172839506172839,-25.168212423989768,61.061772485286006,0.8940327962239584,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt1|feature_set=EMG+NIRS+HRV,mae,cwt,none,18,197.207983497768,180.35586890837033,16.852114589397672,167.7643987211365,143.5497187617842,24.21467995935231,70.0,0.522613525390625,0.9231923631967343,0.3688253318097628,0.2175985267853483,0.012345679012345678,-13.030235472784192,54.34955512293925,0.7839202880859375,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt2|feature_set=EMG,mae,cwt,none,18,197.0663729167585,205.5212261877195,-8.454853270960996,170.50604516812206,183.4048458408351,-12.898800672713037,64.0,0.3692169189453125,-0.36237196317816206,0.72153972795874,-0.08541189082505342,-0.04938271604938271,-47.86369984846383,41.89769629961304,0.6329432896205357,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt2|feature_set=EMG+NIRS,mae,cwt,none,18,199.98767983279345,209.94627355555173,-9.95859372275828,171.25161949648987,192.40359322527303,-21.15197372878316,84.0,0.9661178588867188,-0.649209174010684,0.5248780638273736,-0.153020069783824,-0.006172839506172839,-39.86469893365681,16.626857593160427,0.9661178588867188,fdr_bh,False
wavelet_within_family,family=LSTM|target=lt2|feature_set=EMG+NIRS+HRV,mae,cwt,none,18,169.88537271614067,170.27721010706517,-0.39183739092450764,150.81160219318184,162.08699355861486,-11.275391365433023,80.0,0.83172607421875,-0.032543541373648184,0.974417634692434,-0.007670586263043868,0.006172839506172839,-23.402462240624093,20.047481598282392,0.9661178588867188,fdr_bh,False
wavelet_within_family,family=TCN|target=lt1|feature_set=EMG,mae,dwt,none,18,214.5987059692298,236.3943254643685,-21.79561949513871,208.80353520044127,193.35917064897134,15.444364551469931,48.0,0.1083831787109375,-1.7133564502235894,0.1048222490180712,-0.4038419881809372,-0.09876543209876543,-50.02170876970088,-0.8667691933083925,0.4362945556640625,fdr_bh,False
wavelet_within_family,family=TCN|target=lt1|feature_set=EMG+NIRS,mae,dwt,none,18,199.736928845343,209.41052154195202,-9.673592696609035,178.1218984475201,182.66658174714112,-4.544683299621028,49.0,0.11870574951171875,-1.2597778236063084,0.22477048600158692,-0.2969324806201503,-0.05555555555555555,-24.61017900565619,3.6492234848710505,0.4362945556640625,fdr_bh,False
wavelet_within_family,family=TCN|target=lt1|feature_set=EMG+NIRS+HRV,mae,dwt,none,18,188.86279187914593,185.26089797307583,3.601893906070103,162.59845559678723,164.49708513104957,-1.8986295342623407,60.0,0.28372955322265625,0.48510978215950445,0.6337906874005018,0.11434147219497148,0.030864197530864196,-11.596298159435806,16.44855181549834,0.5674591064453125,fdr_bh,False
wavelet_within_family,family=TCN|target=lt2|feature_set=EMG,mae,dwt,none,17,201.0731870018412,224.79783675959212,-23.72464975775091,142.36878034235284,146.56401318103283,-4.195232838679999,48.0,0.190093994140625,-1.5900878645315977,0.13137718974768078,-0.38565295408685896,-0.11418685121107267,-52.911412594919604,2.9512238250854184,0.45622558593749996,fdr_bh,False
wavelet_within_family,family=TCN|target=lt2|feature_set=EMG+NIRS,mae,dwt,none,17,192.79438574781184,203.1383291706851,-10.343943422873252,165.15214643573762,178.0585932779757,-12.906446842238068,45.0,0.1454315185546875,-1.5184563782132643,0.14841045578344556,-0.36827976678036045,-0.0657439446366782,-23.62108599778801,1.9791157369133803,0.4362945556640625,fdr_bh,False
wavelet_within_family,family=TCN|target=lt2|feature_set=EMG+NIRS+HRV,mae,dwt,none,17,151.71286186982252,163.24230507081379,-11.529443200991267,131.3774734735489,150.32057244253855,-18.94309896898966,44.0,0.1323699951171875,-1.529725920503825,0.14561375343992536,-0.371013032263675,-0.14186851211072665,-26.713017586713736,2.812819853180771,0.4362945556640625,fdr_bh,False
