model_id,architecture_id,family,target,feature_set,with_abs,wavelet_mode,lt_mae_median_policy_mean,catastrophic_rate_mean,conformal_coverage_at_alpha_020,conformal_width_at_alpha_020,conformal_undercoverage_penalty_020,training_instability_mean,converged_rate,point_score,uncertainty_score,stability_score,robustness_total,robustness_rank
LSTM9_794ba22c,LSTM9,LSTM,lt2,EMG+NIRS+HRV,True,none,129.86071597205262,0.5468510970025654,0.8888888888888888,570.3758629692925,0.0,0.7087488040598859,0.0,-1.8522863969532901,-1.0554825907895458,-0.01905932449561898,-2.926828312238455,86
TCN3_77409486,TCN3,TCN,lt2,EMG+NIRS+HRV,True,dwt,118.45897607242368,0.47519587242292666,0.8823529411764706,477.19112620634087,0.0,0.763059558233638,0.0,-2.7091818831654217,-1.4878854915959203,1.2841943674878085,-2.912873007273534,87
Lin21_30c1a5ce,Lin21,Lin,lt2,HRV,True,none,131.04509486518398,0.5673511625539249,0.8888888888888888,530.643492634146,0.0,,,-1.658036283197169,-1.239851756659863,0.0,-2.897888039857032,88
Lin4_d33a3fbc,Lin4,Lin,lt2,EMG+NIRS+HRV,True,none,130.64658587568647,0.49634277035869595,0.8888888888888888,664.2490253956892,0.0,,,-2.2401334826801222,-0.6198852048753747,0.0,-2.860018687555497,89
LSTM7_efc89e5e,LSTM7,LSTM,lt2,EMG+NIRS+HRV,True,none,124.81923018561469,0.5414624969848911,0.8888888888888888,469.9446275499122,0.0,0.7383785509648116,0.0,-2.0192379304020087,-1.5215112456472537,0.6919430843982219,-2.8488060916510403,90
LSTM15_a2ecd335,LSTM15,LSTM,lt1,EMG+NIRS+HRV,False,none,152.92648698223954,0.5784312205531388,0.8888888888888888,574.2392272949223,0.0,0.6833098142298416,0.05555555555555555,-1.0326248406774483,-1.037555513895786,-0.7743520023896433,-2.844532356962878,91
Lin20_cc5cc051,Lin20,Lin,lt2,HRV,False,none,132.77708217042175,0.51192263809325,0.8888888888888888,634.8779549002589,0.0,,,-2.062360212664328,-0.7561750794105128,0.0,-2.8185352920748405,92
Lin18_3b8e5d7f,Lin18,Lin,lt2,HRV,False,none,133.7662754962479,0.50758264902939,0.8888888888888888,638.1442773749764,0.0,,,-2.0731051436757695,-0.7410184415092895,0.0,-2.814123585185059,93
Lin12_f239582a,Lin12,Lin,lt2,EMG+NIRS+HRV,False,none,128.88107346482965,0.5314093733049754,0.8888888888888888,631.2306643796423,0.0,,,-2.000749710359095,-0.7730995142051307,0.0,-2.7738492245642257,94
Lin14_722c1fc4,Lin14,Lin,lt2,EMG+NIRS+HRV,True,none,127.56274913956935,0.5386487546100887,0.8888888888888888,630.2741356656443,0.0,,,-1.9746993147833787,-0.7775380714732539,0.0,-2.7522373862566325,95
Lin22_8f5381da,Lin22,Lin,lt2,HRV,False,none,131.76226665269158,0.5300657718645624,0.8888888888888888,626.936071934976,0.0,,,-1.9409885480819487,-0.7930276086051695,0.0,-2.734016156687118,96
Lin16_87024da7,Lin16,Lin,lt2,HRV,False,none,131.21846107722834,0.5662292243348045,0.8888888888888888,573.8912106992775,0.0,,,-1.6628316376925132,-1.0391704069642547,0.0,-2.702002044656768,97
Lin15_92736512,Lin15,Lin,lt2,HRV,False,none,127.52097113722373,0.5864389818619828,0.8888888888888888,560.1664061029865,0.0,,,-1.5905297046875133,-1.102857288814163,0.0,-2.6933869935016763,98
LSTM3_65d61f04,LSTM3,LSTM,lt1,EMG+NIRS+HRV,True,none,167.31439214282565,0.5618528209755389,0.8888888888888888,901.0291527642162,0.0,0.7142541698163638,0.9444444444444444,-0.8137371073367087,0.4788399456597923,-2.3494465911002136,-2.68434375277713,99
Lin9_8f988977,Lin9,Lin,lt2,EMG+NIRS+HRV,True,none,131.2979393397094,0.5409504470216301,0.8888888888888888,625.3058645958214,0.0,,,-1.8646334199789492,-0.8005922206527355,0.0,-2.6652256406316845,100
Lin17_a777eefe,Lin17,Lin,lt2,EMG+NIRS+HRV,False,none,134.07383987380274,0.5425902782733188,0.8888888888888888,614.605493837203,0.0,,,-1.7834052666107,-0.8502448946469798,0.0,-2.63365016125768,101
Lin4_ae2c1cf1,Lin4,Lin,lt2,HRV,False,none,137.19800044002105,0.5503861793708563,0.8888888888888888,588.4410752862611,0.0,,,-1.6440261318315335,-0.9716550190122978,0.0,-2.615681150843831,102
Lin29_aae6a96b,Lin29,Lin,lt2,EMG+NIRS+HRV,False,none,144.60072863880725,0.585564013898565,0.8888888888888888,494.25603054106574,0.0,,,-1.1791192570424758,-1.4086996249760555,0.0,-2.5878188820185315,103
Lin28_7ab97c39,Lin28,Lin,lt2,EMG+NIRS+HRV,False,none,144.3885271939606,0.5849655995123977,0.8888888888888888,497.4029711562137,0.0,,,-1.1891415701188512,-1.3940969518567772,0.0,-2.5832385219756286,104
Lin29_a78f2313,Lin29,Lin,lt2,HRV,True,none,138.2501866965255,0.5486534155089695,0.8888888888888888,604.039789879929,0.0,,,-1.6322132527313775,-0.899272677510268,0.0,-2.5314859302416455,105
Lin8_f15bf95b,Lin8,Lin,lt2,EMG+NIRS+HRV,False,none,128.29628437851989,0.5384999985110939,0.8888888888888888,674.5564248156747,0.0,,,-1.9579263141356393,-0.5720560263661351,0.0,-2.5299823405017743,106
Lin28_39ba7ec9,Lin28,Lin,lt2,HRV,True,none,138.41782600368865,0.5500169543213536,0.8888888888888888,604.8316629896451,0.0,,,-1.6171157684475044,-0.8955981676966829,0.0,-2.5127139361441873,107
Lin19_504831a1,Lin19,Lin,lt2,HRV,False,none,135.222786806389,0.5278966571537442,0.8888888888888888,660.8517149962158,0.0,,,-1.873687285317032,-0.6356496629046855,0.0,-2.5093369482217174,108
LSTM12_059f9bdd,LSTM12,LSTM,lt2,EMG+NIRS+HRV,True,cwt,136.18520302242698,0.5854555535820228,0.8888888888888888,501.0372077094173,0.0,0.7322623438916043,0.1111111111111111,-1.386178121997609,-1.3772330910743042,0.25547180179991535,-2.507939411271998,109
Lin10_0ad4b01a,Lin10,Lin,lt2,EMG+NIRS+HRV,True,none,135.18925684918662,0.5509793328472242,0.8888888888888888,625.7501725795901,0.0,,,-1.6884605072026238,-0.798530508963602,0.0,-2.486991016166226,110
LSTM1_a17a1b70,LSTM1,LSTM,lt1,EMG+NIRS+HRV,True,none,166.7035507857799,0.5808412101866662,0.8888888888888888,766.353457980685,0.0,0.7334704119676897,0.8333333333333334,-0.6756550410700015,-0.1460924533086356,-1.5986237709399145,-2.4203712653185514,111
Lin23_f819e0a5,Lin23,Lin,lt2,HRV,False,none,137.74690589640394,0.543932149286911,0.8888888888888888,640.8017245719161,0.0,,,-1.6825976858281666,-0.7286871529676946,0.0,-2.4112848387958614,112
Lin17_3d5efca8,Lin17,Lin,lt2,HRV,False,none,142.51519849057354,0.5498805188777806,0.8888888888888888,606.813978486356,0.0,,,-1.5178277356453638,-0.8863996766039658,0.0,-2.4042274122493295,113
Lin21_daaae108,Lin21,Lin,lt2,HRV,False,none,136.5540189150015,0.5442372465682795,0.8888888888888888,653.1275309394114,0.0,,,-1.7093649153458685,-0.6714920090715365,0.0,-2.380856924417405,114
Lin12_46fec0cc,Lin12,Lin,lt2,HRV,False,none,143.74007133348104,0.5489269918487989,0.8888888888888888,609.606328548354,0.0,,,-1.4955032337288492,-0.8734424015306208,0.0,-2.36894563525947,115
Lin5_a278db23,Lin5,Lin,lt2,EMG+NIRS+HRV,False,none,132.44856036408314,0.5270684152633697,0.8888888888888888,715.6676177405731,0.0,,,-1.948332945067782,-0.3812887430764091,0.0,-2.329621688144191,116
Lin2_d68132b2,Lin2,Lin,lt2,EMG+NIRS+HRV,True,none,140.9607035908509,0.552516804161733,0.8888888888888888,626.5813459219091,0.0,,,-1.534664974916129,-0.794673635222509,0.0,-2.329338610138638,117
LSTM5_1d631944,LSTM5,LSTM,lt1,EMG+NIRS,True,none,167.71687867575218,0.5841038436191931,0.8888888888888888,1004.4429581960043,0.0,0.702141828092081,0.9444444444444444,-0.6245308955455839,0.9587085486680645,-2.6400972055298215,-2.305919552407341,118
Lin7_af36e455,Lin7,Lin,lt2,EMG+NIRS+HRV,False,none,133.24025799158395,0.5348734104440339,0.8888888888888888,704.6978471201897,0.0,,,-1.8660270417528038,-0.43219150679296825,0.0,-2.298218548545772,119
Lin6_c482e02c,Lin6,Lin,lt2,EMG+NIRS+HRV,False,none,134.38975193043166,0.5286798924530947,0.8888888888888888,709.6029516390441,0.0,,,-1.8877841228327803,-0.4094304678461442,0.0,-2.2972145906789243,120
LSTM7_4ce9f0bc,LSTM7,LSTM,lt2,EMG+NIRS+HRV,False,none,171.66319274902347,0.5926593522611371,0.8888888888888888,673.4613308376736,0.0,0.6578573102379334,0.0,-0.4588860811440587,-0.5771375647080619,-1.240263637030567,-2.276287282882688,121
Lin16_e4608fa0,Lin16,Lin,lt2,EMG+NIRS+HRV,True,none,139.2134202349472,0.534087168222862,0.8888888888888888,681.5349875435264,0.0,,,-1.726018700572498,-0.5396735689830282,0.0,-2.2656922695555264,122
Lin13_c3da3ccd,Lin13,Lin,lt2,HRV,False,none,144.2997391552567,0.5543913498822894,0.8888888888888888,623.2187730975784,0.0,,,-1.4377479082823572,-0.8102769013143801,0.0,-2.2480248095967372,123
LSTM15_87a39178,LSTM15,LSTM,lt2,EMG+NIRS+HRV,False,none,146.5193460127886,0.583460753011714,0.8823529411764706,510.1421293370864,0.0,0.7281597322265695,0.058823529411764705,-1.1490646107932014,-1.33498374144708,0.2933564838185751,-2.1906918684217063,124
Lin26_2b2ef4e9,Lin26,Lin,lt2,EMG+NIRS+HRV,True,none,146.64104149860597,0.5574774731074341,0.8888888888888888,618.2525283890068,0.0,,,-1.35551039886826,-0.8333216476183095,0.0,-2.1888320464865694,125
Lin27_2228f320,Lin27,Lin,lt2,EMG+NIRS+HRV,True,none,146.66320279977592,0.5576439251238574,0.8888888888888888,617.996524358234,0.0,,,-1.3536258186493915,-0.8345095769871061,0.0,-2.1881353956364977,126
Lin18_305dbccf,Lin18,Lin,lt2,EMG+NIRS+HRV,False,none,151.31036235066233,0.5636783560803793,0.8888888888888888,584.675361832776,0.0,,,-1.191130028011743,-0.9891289689042712,0.0,-2.180258996916014,127
LSTM6_6e20623a,LSTM6,LSTM,lt1,EMG+NIRS+HRV,False,cwt,176.12444246808678,0.5284879991801318,0.8888888888888888,984.4633416069878,0.0,0.7218067632692222,0.9444444444444444,-0.8668096140241696,0.8659976126263943,-2.1682127737608736,-2.1690247751586487,128
LSTM4_4045bebd,LSTM4,LSTM,lt1,EMG+NIRS+HRV,True,cwt,183.98815433184302,0.5864911961258601,0.8888888888888888,1005.0419209798177,0.0,0.6784451208885158,0.8333333333333334,-0.20663409171922184,0.9614879013195063,-2.9190236593666867,-2.1641698497664024,129
Lin19_0f09e345,Lin19,Lin,lt2,EMG+NIRS+HRV,False,none,147.21806792352422,0.5825335115576223,0.8888888888888888,577.6532511649951,0.0,,,-1.1394192109081267,-1.0217135007493947,0.0,-2.1611327116575216,130
Lin23_e0edfc73,Lin23,Lin,lt2,HRV,True,none,138.3365253271653,0.5671510238155297,0.8888888888888888,651.5419416899725,0.0,,,-1.4810056562775782,-0.6788495808666778,0.0,-2.159855237144256,131
TCN3_915ac843,TCN3,TCN,lt2,EMG+NIRS+HRV,False,dwt,119.09719893511608,0.5770751195618979,0.8823529411764706,482.5057660271131,0.0,0.7611299502965957,0.0,-1.8723899222580465,-1.4632240958022193,1.237891039421591,-2.097722978638675,132
Lin3_bb2ff7a5,Lin3,Lin,lt2,HRV,False,none,146.4490476072689,0.5588164151621821,0.8888888888888888,637.3524711063224,0.0,,,-1.3494223631073516,-0.7446926411618959,0.0,-2.0941150042692476,133
Lin20_a2a65164,Lin20,Lin,lt2,EMG+NIRS+HRV,False,none,153.9601614346294,0.5658494972939409,0.8888888888888888,585.9000145500484,0.0,,,-1.1087090221008469,-0.9834462422494109,0.0,-2.0921552643502577,134
Lin11_9bae0680,Lin11,Lin,lt2,EMG+NIRS+HRV,True,none,148.50440041139927,0.5609999310341797,0.8888888888888888,635.0676084958063,0.0,,,-1.2814658531857845,-0.7552950343761885,0.0,-2.036760887561973,135
Lin15_f11366e0,Lin15,Lin,lt1,HRV,False,none,140.6565206172847,0.6316020119632506,0.8888888888888888,556.5137490542087,0.0,,,-0.9046842834092151,-1.119806625780797,0.0,-2.0244909091900123,136
Lin15_14f1de32,Lin15,Lin,lt1,HRV,True,none,148.80065113526794,0.6253322176723404,0.8888888888888888,525.5841450344763,0.0,,,-0.7556839974142946,-1.263328526078122,0.0,-2.0190125234924166,137
LSTM5_f23f455b,LSTM5,LSTM,lt1,EMG+NIRS+HRV,True,none,169.3404604560799,0.5351712195605125,0.8888888888888888,941.6169535319009,0.0,0.7358906637459746,0.8888888888888888,-0.9791533200003418,0.6671785448656196,-1.6853995034467115,-1.9973742785814337,138
Lin1_c9130985,Lin1,Lin,lt2,HRV,False,none,149.68391054439624,0.5465169440318568,0.8888888888888888,666.8893504942001,0.0,,,-1.3693013294661474,-0.6076333675967837,0.0,-1.976934697062931,139
Lin22_f0dfdf5a,Lin22,Lin,lt2,EMG+NIRS+HRV,False,none,150.43352965955563,0.5821700099053015,0.8888888888888888,602.4832832595389,0.0,,,-1.0635686133496076,-0.9064952978788067,0.0,-1.9700639112284142,140
LSTM6_01251ec3,LSTM6,LSTM,lt1,EMG+NIRS,False,cwt,179.03797128134298,0.6193072727633182,0.8888888888888888,888.7046305338541,0.0,0.7030671463767817,0.8333333333333334,-0.06341580141931867,0.42165076051439876,-2.328187717022127,-1.9699527579270466,141
Lin14_172a3386,Lin14,Lin,lt2,HRV,False,none,148.578714838567,0.564002470003071,0.8888888888888888,650.077026504518,0.0,,,-1.255444398916769,-0.6856471916946957,0.0,-1.9410915906114647,142
LSTM9_c7d9edca,LSTM9,LSTM,lt1,EMG+NIRS+HRV,False,none,142.92791586783198,0.584253958433423,0.8888888888888888,718.3822597927519,0.0,0.7134660807121114,0.16666666666666666,-1.230663177954215,-0.3686920546187367,-0.340420437564537,-1.9397756701374886,143
Lin26_7ece80c4,Lin26,Lin,lt1,EMG+NIRS+HRV,True,none,151.027945310167,0.5181527010705519,0.8888888888888888,717.9116415084455,0.0,,,-1.5649899418981277,-0.3708758533649227,0.0,-1.9358657952630502,144
Lin27_58ad42f5,Lin27,Lin,lt1,EMG+NIRS+HRV,True,none,151.13199355817187,0.5183843880046056,0.8888888888888888,718.053603657306,0.0,,,-1.560573290912823,-0.3702171098077228,0.0,-1.9307904007205456,145
Lin11_b3231c1e,Lin11,Lin,lt2,HRV,False,none,149.17911414666125,0.5568967267635778,0.8888888888888888,661.7682603433587,0.0,,,-1.2980071893541272,-0.6313966394955691,0.0,-1.9294038288496962,146
Lin9_20003efe,Lin9,Lin,lt2,HRV,False,none,148.76726681466573,0.5641259839288011,0.8888888888888888,653.3619293067646,0.0,,,-1.2498292469457888,-0.6704043359449207,0.0,-1.9202335828907096,147
Lin25_de1d7eca,Lin25,Lin,lt1,HRV,True,none,157.13626509153846,0.618276399147415,0.8888888888888888,515.3790732077172,0.0,,,-0.6083276900798971,-1.310682876308818,0.0,-1.9190105663887151,148
Lin24_636c1118,Lin24,Lin,lt1,HRV,True,none,157.24492717686522,0.618450010258526,0.8888888888888888,514.8952187310372,0.0,,,-0.6042660936753462,-1.3129280946412667,0.0,-1.9171941883166128,149
Lin29_fc7d4eac,Lin29,Lin,lt1,EMG+NIRS+HRV,False,none,136.08111801506345,0.5365685616385297,0.8888888888888888,770.4706996602417,0.0,,,-1.7827614644699812,-0.1269873154136809,0.0,-1.909748779883662,150
Lin27_fd0cf3b0,Lin27,Lin,lt1,EMG+NIRS+HRV,False,none,150.70129477787967,0.5312727324405089,0.8888888888888888,703.7178456735559,0.0,,,-1.46724450617427,-0.4367389840198118,0.0,-1.903983490194082,151
Lin26_159eac8b,Lin26,Lin,lt1,EMG+NIRS+HRV,False,none,150.73524343180873,0.5310279943103082,0.8888888888888888,704.4916876605766,0.0,,,-1.4683853564671323,-0.43314814359274967,0.0,-1.901533500059882,152
Lin28_96415d6f,Lin28,Lin,lt1,EMG+NIRS+HRV,False,none,136.41374639384347,0.5350478211721286,0.8888888888888888,773.4338909978694,0.0,,,-1.786869193891997,-0.11323728966328414,0.0,-1.900106483555281,153
Lin25_102affd0,Lin25,Lin,lt1,HRV,False,none,152.61370249954265,0.6157243521667699,0.8888888888888888,548.0139026350482,0.0,,,-0.7397024882741347,-1.1592482594187525,0.0,-1.8989507476928873,154
Lin24_4b7f24b2,Lin24,Lin,lt1,HRV,False,none,152.69932276952983,0.6156294465073332,0.8888888888888888,547.9216622509867,0.0,,,-0.738369695511519,-1.15967628026235,0.0,-1.898045975773869,155
Lin10_1b5f238f,Lin10,Lin,lt2,HRV,False,none,149.16370633491437,0.5639448343411317,0.8888888888888888,656.4027994266588,0.0,,,-1.2415763573801155,-0.6562938592027635,0.0,-1.897870216582879,156
Lin24_431099a2,Lin24,Lin,lt2,EMG+NIRS+HRV,True,none,146.40262324417955,0.6311115627722308,0.8888888888888888,554.3906851791593,0.0,,,-0.7678549021948696,-1.1296582282004497,0.0,-1.8975131303953194,157
Lin25_afb08553,Lin25,Lin,lt2,EMG+NIRS+HRV,True,none,146.46545336696542,0.6313786567893248,0.8888888888888888,554.7790598186598,0.0,,,-0.7641627322567318,-1.1278560626682677,0.0,-1.8920187949249994,158
Lin2_d21fe438,Lin2,Lin,lt2,HRV,False,none,149.41660409542408,0.5631271051278546,0.8888888888888888,659.0873346631216,0.0,,,-1.2419711986124389,-0.6438368746805412,0.0,-1.88580807329298,159
Lin29_be37972a,Lin29,Lin,lt1,EMG+NIRS+HRV,True,none,148.88749604407565,0.5102943598138588,0.8888888888888888,755.3004444507195,0.0,,,-1.6807709214222166,-0.1973814871035924,0.0,-1.878152408525809,160
LSTM3_cf43d4b9,LSTM3,LSTM,lt2,EMG+NIRS,False,none,192.39155115021586,0.6320680295502673,0.8888888888888888,845.5078158908395,0.0,0.7035016584269218,0.8888888888888888,0.366606467112998,0.22120561674852665,-2.4626137293196164,-1.8748016454580918,161
Lin28_bcef4a63,Lin28,Lin,lt1,EMG+NIRS+HRV,True,none,149.00533644255609,0.5108625261927369,0.8888888888888888,754.7505724525414,0.0,,,-1.6733043035100752,-0.19993304495892286,0.0,-1.8732373484689981,162
LSTM11_a0b60690,LSTM11,LSTM,lt2,EMG,True,none,154.54350826806493,0.6311960318857123,0.8888888888888888,791.7424420250786,0.0,0.656546205122719,0.0,-0.5677182427866923,-0.028280559100577883,-1.2717252252183315,-1.8677240271056017,163
LSTM11_210d914a,LSTM11,LSTM,lt2,EMG+NIRS+HRV,True,none,127.60603141784674,0.5908110058424796,0.8888888888888888,539.0861341688366,0.0,0.7646826498556875,0.16666666666666666,-1.553206808838525,-1.2006755694763844,0.8885844592105634,-1.8652979191043457,164
LSTM13_41ab3816,LSTM13,LSTM,lt1,EMG+NIRS+HRV,False,none,152.90676297081833,0.5359125553617567,0.8888888888888888,760.9484926859529,0.0,0.6969015815610468,0.0,-1.3758120543416648,-0.17117298423448046,-0.30334807533795727,-1.8503331139141026,165
Lin5_0d562827,Lin5,Lin,lt2,EMG,False,none,156.2930392841076,0.6264998591360917,0.8888888888888888,520.9590757802949,0.0,,,-0.562705382977585,-1.2847901240973965,0.0,-1.8474955070749814,166
Lin5_a5e09a81,Lin5,Lin,lt2,EMG,True,none,156.2930392841076,0.6264998591360917,0.8888888888888888,520.9590757802949,0.0,,,-0.562705382977585,-1.2847901240973965,0.0,-1.8474955070749814,166
LSTM11_ade0dab4,LSTM11,LSTM,lt1,EMG+NIRS+HRV,False,none,149.00241927305845,0.5949232317595209,0.8888888888888888,657.2024502224405,0.0,0.71948265274091,0.16666666666666666,-0.9958395219397563,-0.6525832587789226,-0.19604535331270556,-1.8444681340313847,168
Lin15_94466f1b,Lin15,Lin,lt2,EMG+NIRS+HRV,True,none,146.85760229574186,0.5696061907183295,0.8888888888888888,671.1146403564406,0.0,,,-1.2524460798317065,-0.5880268563091222,0.0,-1.8404729361408287,169
Lin24_5d626a3a,Lin24,Lin,lt2,EMG+NIRS+HRV,False,none,148.6737311154496,0.6303251628991944,0.8888888888888888,568.5638503687464,0.0,,,-0.7185500502359762,-1.0638908294345395,0.0,-1.7824408796705158,170
Lin21_4cc332a3,Lin21,Lin,lt2,EMG+NIRS+HRV,False,none,151.97549140393343,0.6092954059847497,0.8888888888888888,589.3505041669276,0.0,,,-0.8071568243729941,-0.967435017972024,0.0,-1.7745918423450182,171
Lin25_d69dc4af,Lin25,Lin,lt2,EMG+NIRS+HRV,False,none,148.8199397693196,0.630482099496809,0.8888888888888888,569.2976520768547,0.0,,,-0.7137029417306373,-1.0604857869541402,0.0,-1.7741887286847775,172
LSTM3_0d734683,LSTM3,LSTM,lt1,EMG,False,none,200.47303220960825,0.5644863650689993,0.8888888888888888,829.3536003960503,0.0,0.7254443714659615,0.8888888888888888,0.019893054266997945,0.14624559772773676,-1.9360712016873627,-1.769932549692628,173
LSTM3_e11d253c,LSTM3,LSTM,lt1,EMG,True,none,200.47303220960825,0.5644863650689993,0.8888888888888888,829.3536003960503,0.0,0.7254443714659615,0.8888888888888888,0.019893054266997945,0.14624559772773676,-1.9360712016873627,-1.769932549692628,173
Lin16_a9d3c55b,Lin16,Lin,lt1,HRV,False,none,147.2254495750156,0.6377164914204375,0.8888888888888888,567.4332760154953,0.0,,,-0.6944589654977931,-1.0691370065114432,0.0,-1.7635959720092362,175
LSTM10_315cbe24,LSTM10,LSTM,lt2,EMG,False,cwt,170.37460878160255,0.5944363141929695,0.8888888888888888,652.0409817165787,0.0,0.6850829286113302,0.0,-0.47613458451359536,-0.676533897390832,-0.586951264527933,-1.7396197464323602,176
Lin23_65830628,Lin23,Lin,lt2,EMG+NIRS+HRV,False,none,152.90365385454405,0.6089855780702066,0.8888888888888888,595.5138043084766,0.0,,,-0.7869136100481233,-0.9388356040301729,0.0,-1.7257492140782962,177
Lin28_beb5f189,Lin28,Lin,lt2,EMG+NIRS,False,none,148.19896150728624,0.5804807432145426,0.8888888888888888,672.5661019611766,0.0,,,-1.1319323012580071,-0.5812916738092943,0.0,-1.7132239750673013,178
Lin29_9e980a63,Lin29,Lin,lt2,EMG+NIRS,False,none,148.4274836362026,0.5810192899426833,0.8888888888888888,672.1199515807823,0.0,,,-1.1219926613910076,-0.5833619347273363,0.0,-1.7053545961183438,179
Lin28_63f0fb00,Lin28,Lin,lt1,HRV,True,none,166.93436510781785,0.6214019646827632,0.8888888888888888,504.32203226160334,0.0,,,-0.3430769297056129,-1.3619905984264102,0.0,-1.7050675281320231,180
Lin4_05f609fe,Lin4,Lin,lt2,EMG+NIRS+HRV,False,none,150.4512420303989,0.6003301229008584,0.8888888888888888,629.1559649886692,0.0,,,-0.916762635407862,-0.7827266920683907,0.0,-1.6994893274762526,181
Lin29_3f384683,Lin29,Lin,lt1,HRV,True,none,167.31818814952658,0.622427719216045,0.8888888888888888,505.3195466445789,0.0,,,-0.3254054030515181,-1.3573618563407621,0.0,-1.6827672593922802,182
LSTM15_9adc484b,LSTM15,LSTM,lt2,EMG,False,none,146.98764542972344,0.529816046335348,0.8823529411764706,739.146067899816,0.0,0.7171667856437525,0.0,-1.5699718182663007,-0.27234225346920965,0.18294055094570993,-1.6593735207898006,183
LSTM15_b281d86d,LSTM15,LSTM,lt2,EMG,True,none,146.98764542972344,0.529816046335348,0.8823529411764706,739.146067899816,0.0,0.7171667856437525,0.0,-1.5699718182663007,-0.27234225346920965,0.18294055094570993,-1.6593735207898006,183
Lin16_d652e83a,Lin16,Lin,lt1,HRV,True,none,158.3382701413132,0.638273733789042,0.8888888888888888,531.4752941437423,0.0,,,-0.41769777930255647,-1.2359919680492077,0.0,-1.6536897473517642,185
Lin1_e4af52ea,Lin1,Lin,lt2,EMG+NIRS+HRV,True,none,156.89155852997771,0.5836354928964269,0.8888888888888888,634.0645506974613,0.0,,,-0.8935317009066719,-0.7599494994393262,0.0,-1.6534812003459982,186
Lin24_e5be40bc,Lin24,Lin,lt1,EMG+NIRS+HRV,False,none,139.80108591444161,0.6118977892349455,0.8888888888888888,680.9132905883137,0.0,,,-1.0844605377743124,-0.5425584144651842,0.0,-1.6270189522394967,187
Lin8_1233d9bb,Lin8,Lin,lt2,HRV,False,none,152.57589775559973,0.5509658339226342,0.8888888888888888,719.4444699397869,0.0,,,-1.2625877479134413,-0.36376310632957326,0.0,-1.6263508542430145,188
Lin25_d9a76e57,Lin25,Lin,lt1,EMG+NIRS+HRV,False,none,139.81470122706708,0.6121189662318034,0.8888888888888888,681.1014291025245,0.0,,,-1.0823442507516388,-0.5416853998264763,0.0,-1.624029650578115,189
Lin7_c462d89f,Lin7,Lin,lt2,HRV,False,none,151.09861673599278,0.54707495740592,0.8888888888888888,736.0347816377158,0.0,,,-1.3301426728522796,-0.2867794805485055,0.0,-1.6169221534007852,190
Lin23_163ae23c,Lin23,Lin,lt2,EMG+NIRS,False,none,149.11672095545353,0.5817135698719906,0.8888888888888888,693.1516339857541,0.0,,,-1.0995100420905097,-0.4857691228929003,0.0,-1.58527916498341,191
Lin19_714cdec1,Lin19,Lin,lt2,EMG+NIRS,False,none,147.49202720098617,0.5728124985296044,0.8888888888888888,722.1230897739196,0.0,,,-1.2110592396823334,-0.35133357090701967,0.0,-1.562392810589353,192
LSTM2_8c83506e,LSTM2,LSTM,lt1,EMG+NIRS,False,cwt,202.16046854853622,0.6573636285095094,0.8888888888888888,959.2733629014757,0.0,0.6821911437323278,0.9444444444444444,0.8098345452969207,0.7491091581231375,-3.1188385422135676,-1.5598948387935094,193
Lin28_7537c4f6,Lin28,Lin,lt1,EMG+NIRS,True,none,151.4804159569649,0.5492007368040857,0.8888888888888888,745.5969801530991,0.0,,,-1.3036544392579055,-0.2424082399379719,0.0,-1.5460626791958774,194
Lin29_3538285b,Lin29,Lin,lt1,EMG+NIRS,True,none,151.42996620260635,0.5495185958936798,0.8888888888888888,745.3464515752488,0.0,,,-1.3023285133409819,-0.24357076169379285,0.0,-1.5458992750347746,195
LSTM5_20c5b639,LSTM5,LSTM,lt1,EMG,False,none,212.93201446202067,0.6081468183175067,0.8888888888888888,725.3673875596788,0.0,0.7336906610485633,0.9444444444444444,0.677051339751604,-0.33627913364214185,-1.8830439542204336,-1.5422717481109713,196
LSTM5_ed7a8f5b,LSTM5,LSTM,lt1,EMG,True,none,212.93201446202067,0.6081468183175067,0.8888888888888888,725.3673875596788,0.0,0.7336906610485633,0.9444444444444444,0.677051339751604,-0.33627913364214185,-1.8830439542204336,-1.5422717481109713,196
Lin6_014457bf,Lin6,Lin,lt2,HRV,False,none,151.3658716024073,0.549770665880751,0.8888888888888888,750.3918624163821,0.0,,,-1.3018671587188653,-0.22015866268217296,0.0,-1.5220258214010383,198
LSTM2_2bbde8fb,LSTM2,LSTM,lt1,EMG+NIRS,True,cwt,190.26180208722747,0.6214831209941726,0.8888888888888888,885.3448637856377,0.0,0.7104014762748821,0.8333333333333334,0.22911128960982,0.4060605153902726,-2.1521914035232546,-1.517019598523162,199
Lin27_5490b040,Lin27,Lin,lt1,HRV,False,none,167.7697570082736,0.6097911491513751,0.8888888888888888,569.1477735285515,0.0,,,-0.4161935379345045,-1.0611812647899557,0.0,-1.4773748027244602,200
Lin29_a62dfb34,Lin29,Lin,lt2,EMG,False,none,148.07070603249923,0.5640447091797238,0.8888888888888888,753.4258058871478,0.0,,,-1.2675504222617389,-0.20608032750396765,0.0,-1.4736307497657064,201
Lin29_f79a5d1d,Lin29,Lin,lt2,EMG,True,none,148.07070603249923,0.5640447091797238,0.8888888888888888,753.4258058871478,0.0,,,-1.2675504222617389,-0.20608032750396765,0.0,-1.4736307497657064,201
