comparison_kind,group_key,metric,condition_a,condition_b,n_subjects,mean_a,mean_b,delta_mean,median_a,median_b,delta_median,wilcoxon_stat,wilcoxon_pvalue,ttest_stat,ttest_pvalue,cohens_d,cliffs_delta,bootstrap_ci_low,bootstrap_ci_high,pvalue_adj,correction_method,reject_at_alpha
stateful_vs_stateless,target=lt1|feature_set=EMG|with_abs=False,abs_lt_err_median_sec,stateful,stateless,18,216.0659371126029,212.6629439464873,3.402993166115607,172.02365303039548,174.39541883468593,-2.3717658042904475,74.0,0.6396942138671875,0.33583340929627153,0.7411057136186942,0.07915669368746366,-0.012345679012345678,-16.874229971224246,21.61517267547961,0.8529256184895834,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG|with_abs=True,abs_lt_err_median_sec,stateful,stateless,18,205.08060720562926,212.6629439464873,-7.5823367408580395,140.97959175109833,174.39541883468593,-33.4158270835876,63.0,0.34654998779296875,-0.7139353057356693,0.48495481288319,-0.16827616533806092,-0.06790123456790123,-26.567936543375282,13.63285930636029,0.594085693359375,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS|with_abs=False,abs_lt_err_median_sec,stateful,stateless,18,194.60052818887763,181.71155384480946,12.888974344068174,158.51683139801025,162.85251180529593,-4.335680407285679,56.0,0.2121429443359375,1.1823624790802663,0.2533360523791435,0.27868550892606453,0.08024691358024691,-8.199060440158634,33.47177983062144,0.594085693359375,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS|with_abs=True,abs_lt_err_median_sec,stateful,stateless,18,201.47293549974748,182.94269916448326,18.53023633526422,173.1786721229552,126.32835416197777,46.85031796097742,55.0,0.19638824462890625,1.495743732805634,0.15305364229293816,0.3525501787947144,0.1419753086419753,-5.064002618963569,42.23645924847979,0.594085693359375,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS+HRV|with_abs=False,abs_lt_err_median_sec,stateful,stateless,18,165.81091283344554,158.19198327859237,7.6189295548531675,132.68931436538662,115.03053166866296,17.658782696723662,46.0,0.0897674560546875,0.9040653751733834,0.3785942695090042,0.21309025247368654,0.1111111111111111,-11.210043609560346,21.8271672392967,0.538604736328125,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS+HRV|with_abs=True,abs_lt_err_median_sec,stateful,stateless,18,176.85030015110965,172.7501570675108,4.1001430835988515,132.07986698150637,121.61450514793381,10.465361833572558,73.0,0.6094589233398438,0.43299150572579015,0.6704644535660453,0.10205707663162668,0.06790123456790123,-14.375546643353264,21.90728676378726,0.8529256184895834,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG|with_abs=False,abs_lt_err_median_sec,stateful,stateless,18,181.00583580136293,177.77524958915183,3.230586212211108,146.48136329650856,138.60818378329276,7.873179513215803,63.0,0.34654998779296875,0.19644881264491543,0.8465881919387733,0.04630342919242175,0.06790123456790123,-30.5213717379338,35.31243946451283,0.594085693359375,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG|with_abs=True,abs_lt_err_median_sec,stateful,stateless,18,184.5576790918906,177.77524958915183,6.782429502738779,149.33049583435033,138.60818378329276,10.722312051057571,59.0,0.2645263671875,0.4191541585496246,0.6803520098127076,0.09879558262432696,0.08024691358024691,-26.224833723315065,36.11871642645035,0.594085693359375,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS|with_abs=False,abs_lt_err_median_sec,stateful,stateless,18,183.73295587342642,183.28964553210466,0.4433103413217623,161.27311849594128,148.7860479295253,12.48707056641598,83.0,0.932281494140625,0.030437120301062208,0.9760729249533658,0.007174098054890606,0.018518518518518517,-27.0030759510129,30.137081569023344,0.932281494140625,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS|with_abs=True,abs_lt_err_median_sec,stateful,stateless,18,177.1570084227456,209.8733577277925,-32.71634930504689,161.38966655731187,165.48318881988538,-4.093522262573515,42.0,0.0599365234375,-2.1444381459463617,0.04674473419449144,-0.5054489182779265,-0.16049382716049382,-64.11699866783285,-5.088947544909177,0.538604736328125,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS+HRV|with_abs=False,abs_lt_err_median_sec,stateful,stateless,18,160.8323797153102,160.98523000511855,-0.1528502898083559,119.90475225448603,137.23087758719927,-17.326125332713247,83.0,0.932281494140625,-0.0128714976443886,0.9898801650285474,-0.0030338410894579504,-0.018518518518518517,-24.360424350913956,20.787064599833574,0.932281494140625,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS+HRV|with_abs=True,abs_lt_err_median_sec,stateful,stateless,18,135.29888888200122,138.23709154129025,-2.9382026592890327,122.93241214752197,127.72138020992281,-4.788968062400841,83.0,0.932281494140625,-0.28357944981266947,0.7801572845122235,-0.06684031732256292,-0.08024691358024691,-22.189469846983716,18.7283028521306,0.932281494140625,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG|with_abs=False,mae,stateful,stateless,18,225.41963242361675,221.7174665176115,3.7021659060052343,188.61263048251135,181.47138960005645,7.141240882454895,68.0,0.468292236328125,0.4703819515418457,0.6440605500226366,0.11087008922766703,0.012345679012345678,-12.009187056272975,18.061781284867266,0.7024383544921875,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG|with_abs=True,mae,stateful,stateless,18,214.70520982902752,221.7174665176115,-7.012256688583989,158.14677350699412,181.47138960005645,-23.324616093062332,66.0,0.4171142578125,-0.964331603086844,0.34839805954184855,-0.22729513861840056,-0.06172839506172839,-20.612967679508603,7.280745483606282,0.7024383544921875,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS|with_abs=False,mae,stateful,stateless,18,206.37526754263934,204.2462310368776,2.1290365057617464,176.7342386881591,182.15955479147752,-5.4253161033184085,81.0,0.8650436401367188,0.3012165413351447,0.7669025657917908,0.07099741966121294,-0.018518518518518517,-11.255613959407718,15.56472701481791,0.8985748291015625,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS|with_abs=True,mae,stateful,stateless,18,216.26961327263956,205.32421201806267,10.945401254576893,199.14115874818773,183.56772065666405,15.573438091523684,67.0,0.44229888916015625,0.9373569094785562,0.3617020060053057,0.22093714236145062,0.06790123456790123,-10.109751278456612,33.5800705307875,0.7024383544921875,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS+HRV|with_abs=False,mae,stateful,stateless,18,186.32900728534747,179.65925194909394,6.66975533625353,151.01941121702552,138.04676250766425,12.972648709361266,57.0,0.22875213623046875,0.8713349692117935,0.3957101741674777,0.20537562180487698,0.07407407407407407,-8.304889445853762,19.78504631439725,0.549005126953125,fdr_bh,False
stateful_vs_stateless,target=lt1|feature_set=EMG+NIRS+HRV|with_abs=True,mae,stateful,stateless,18,199.28708923322668,186.60798853431922,12.679100698907462,181.47360397918612,144.07664446562552,37.3969595135606,52.0,0.15404510498046875,1.4162376439260322,0.1747684708374889,0.33381041393058547,0.12345679012345678,-5.356827634055953,30.18709959103267,0.46213531494140625,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG|with_abs=False,mae,stateful,stateless,18,206.42454961786936,200.72050481429287,5.704044803576494,179.5736771675093,189.21514748247603,-9.641470314966739,50.0,0.12973785400390625,0.41128452885417205,0.6860022917098654,0.09694069311663311,0.08641975308641975,-24.96607701035341,29.844808736838967,0.46213531494140625,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG|with_abs=True,mae,stateful,stateless,18,213.54584089645118,200.72050481429287,12.825336082158316,178.44098211636856,189.21514748247603,-10.774165366107468,35.0,0.02684783935546875,0.9992164406235076,0.33170121904892913,0.23551757367932247,0.12345679012345678,-15.873522869628355,33.10421923971003,0.1610870361328125,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS|with_abs=False,mae,stateful,stateless,18,201.67209738998747,203.21550755505456,-1.5434101650670868,190.61791379181565,173.76270774129668,16.855206050518973,79.0,0.7987060546875,-0.12119967036552139,0.9049539338254436,-0.028567036264344807,0.006172839506172839,-25.88822678763676,24.136112943532815,0.8985748291015625,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS|with_abs=True,mae,stateful,stateless,18,195.3124052682365,219.2405324258676,-23.92812715763111,189.11632522636503,199.17256667920032,-10.05624145283528,35.0,0.02684783935546875,-1.9571567739580582,0.06695631284239748,-0.46130627557030995,-0.12345679012345678,-50.60928414847243,-3.3715981971044586,0.1610870361328125,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS+HRV|with_abs=False,mae,stateful,stateless,18,185.12752527446628,180.8915951350499,4.235930139416382,180.04037364834272,177.5080125770122,2.532361071330513,80.0,0.83172607421875,0.46925475948356443,0.6448496488251324,0.11060440751163027,0.018518518518518517,-12.923772737149713,20.859353072576436,0.8985748291015625,fdr_bh,False
stateful_vs_stateless,target=lt2|feature_set=EMG+NIRS+HRV|with_abs=True,mae,stateful,stateless,18,153.5205969150967,156.67089895659885,-3.150302041502158,143.530405489963,143.15699956081244,0.37340592915055026,82.0,0.8985748291015625,-0.47869921322107967,0.6382515573454656,-0.11283048660576346,-0.024691358024691357,-16.519101317444793,9.40469904998296,0.8985748291015625,fdr_bh,False
